"","turnover","extinction.fraction","net.div","speciation","extinction","treeName","taxon_id_in_phy","tipName","nturnover","neps","AIC","AICc","AIC_weight","AICc_weight","deltaAIC","deltaAICc","root_type","elapsed_mins_recon","elapsed_mins_params_all_models_together","eps","fixed.eps"
"12065",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",85,"t40",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12066",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",86,"t42",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12067",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",87,"t12",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12068",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",88,"t95",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12069",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",89,"t26",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12070",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",90,"t49",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12071",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",91,"t11",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12072",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",92,"t67",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12073",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",93,"t25",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12074",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",94,"t47",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
