generation,N_shifts,logPrior,logLik,eventRate,acceptRate
199000,1,3.4017,-595.427,0.384272,0.461
200000,2,5.50572,-595.906,2.3939,0.484
201000,2,5.51189,-589.799,2.4286,0.421
202000,2,5.13224,-591.557,0.512385,0.444
203000,1,5.76463,-596.085,0.0257725,0.44
204000,1,5.16835,-597.331,0.389271,0.421
205000,4,9.17537,-594.013,2.46334,0.474
206000,2,2.44307,-594.797,1.67476,0.415
207000,3,4.0366,-591.099,2.24356,0.446
208000,2,4.95418,-591.679,1.35334,0.459
209000,3,6.74924,-592.193,1.7651,0.44
210000,1,4.83407,-595.35,0.576624,0.406
211000,1,4.47271,-597.506,1.07365,0.352
212000,1,4.03003,-595.349,1.54578,0.392
213000,2,5.62178,-597.771,2.85913,0.436
214000,1,4.37795,-598.516,0.508091,0.456
215000,1,4.4942,-596.681,1.00502,0.36
216000,1,4.26861,-600.126,1.63052,0.298
217000,1,2.78898,-594.614,1.37436,0.268
218000,1,4.83675,-598.573,0.0872952,0.336
219000,1,2.87416,-599.312,1.11737,0.399
220000,1,4.52332,-593.91,0.588302,0.328
221000,1,4.51828,-599.155,1.31979,0.397
222000,1,4.6484,-598.477,1.24631,0.372
223000,1,5.48993,-598.879,0.401186,0.336
224000,1,4.38862,-601.711,0.823878,0.343
225000,1,4.70251,-596.508,0.788995,0.436
226000,1,3.90621,-595.63,1.37764,0.421
227000,1,4.55375,-594.625,1.07171,0.394
228000,3,6.34207,-595.255,1.88785,0.455
229000,2,7.83482,-595.995,0.794475,0.495
230000,1,4.66273,-596.592,1.54552,0.483
231000,1,3.99964,-596.995,1.33571,0.465
232000,2,0.505603,-596.546,3.77074,0.409
233000,2,6.60182,-590.966,0.730557,0.452
234000,2,4.55801,-590.661,3.05258,0.407
235000,1,4.31047,-598.794,0.86212,0.408
236000,1,5.61623,-595.664,0.338329,0.419
237000,1,5.11606,-596.989,0.532273,0.455
238000,1,2.22758,-593.117,4.0033,0.388
239000,1,4.59288,-598.977,0.909156,0.414
240000,1,4.88746,-595.467,1.05783,0.45
241000,3,9.86753,-594.097,1.3027,0.443
242000,1,5.01779,-594.446,0.40617,0.442
243000,2,7.5875,-596.073,1.21556,0.38
244000,1,4.73963,-594.127,1.04871,0.447
245000,1,4.78937,-596.25,1.11857,0.481
246000,1,5.86404,-596.077,0.120815,0.438
247000,1,5.87465,-594.452,0.0643502,0.491
248000,1,5.37722,-596.663,0.552589,0.459
249000,1,5.12932,-595.346,0.71643,0.4
250000,1,5.77986,-594.85,0.358368,0.404
251000,2,6.75877,-593.211,1.1845,0.437
252000,1,5.06604,-593.741,1.08159,0.409
253000,1,4.09202,-597.626,1.44744,0.438
254000,1,3.65929,-593.489,2.54788,0.463
255000,1,5.92104,-593.798,0.161486,0.447
256000,1,4.86946,-596.555,0.684457,0.405
257000,1,3.13596,-598.09,2.86164,0.43
258000,1,5.42234,-597.955,0.208855,0.419
259000,1,4.30003,-598.622,1.12366,0.44
260000,1,3.43066,-595.658,2.10605,0.387
261000,1,4.31174,-594.241,1.25255,0.429
262000,1,4.54593,-595.514,0.832134,0.412
263000,2,5.58954,-594.035,1.38289,0.422
264000,2,2.04282,-593.571,1.78105,0.483
265000,1,5.28266,-593.489,0.282962,0.454
266000,3,5.18628,-601.269,2.7295,0.393
267000,1,2.94116,-598.417,2.34693,0.406
268000,1,4.16998,-595.405,1.30177,0.351
269000,1,4.13112,-601.244,0.0341469,0.416
270000,1,4.02646,-594.397,0.512277,0.381
271000,1,3.07053,-596.874,1.99197,0.332
272000,1,4.31498,-595.349,0.561305,0.392
273000,2,4.36572,-595.052,0.855073,0.368
274000,1,4.36574,-594.571,1.13833,0.41
275000,1,4.41012,-594.45,0.868494,0.417
276000,1,5.35174,-594.364,0.504457,0.432
277000,1,4.84421,-594.83,0.865932,0.429
278000,2,6.73077,-596.092,1.13265,0.457
279000,1,4.54557,-595.981,1.05553,0.427
280000,3,8.88034,-596.739,1.50791,0.402
281000,3,6.75224,-597.104,2.73302,0.547
282000,2,5.53455,-593.343,1.96999,0.46
283000,3,8.22241,-595.591,0.667383,0.456
284000,2,7.55512,-595.231,0.523361,0.461
285000,1,4.84214,-595.377,1.07198,0.427
286000,1,5.47397,-596.282,0.636192,0.412
287000,1,5.53095,-594.291,0.347786,0.431
288000,1,4.46051,-596.783,0.520265,0.414
289000,1,3.59974,-598.125,0.942504,0.371
290000,2,3.34425,-597.617,3.31742,0.428
291000,1,4.79218,-599.745,0.381751,0.391
