generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,128,679,0,0.032,0,0.005,0
1000,128,679,0,0.108166,0,0.114273,0
2000,128,679,0,0.0694398,0.00145688,0.0750882,0
3000,128,679,0,0.0480533,0.00653137,0.070577,0
4000,128,679,0,0.109581,0.000217447,0.11435,0
5000,128,679,0,0.0851016,0.00105119,0.0938174,0
6000,128,679,0,0.0769149,0.00105119,0.0817877,0
7000,128,679,0,0.153006,-0.000254335,0.142055,0
8000,128,679,0,0.152541,-0.000254335,0.144996,0
8000,1064,1065,140.943,0.104532,-0.00505722,0.103264,0
9000,128,679,0,0.0724604,0.00630439,0.110125,0
10000,128,679,0,0.14708,3.58888e-05,0.141311,0
11000,128,679,0,0.116461,-0.000334627,0.104115,0
11000,128,165,200.625,0.073663,0.0074233,0.0318938,0
12000,128,679,0,0.0623578,0.00476114,0.0918788,0
13000,128,679,0,0.0452865,0.00782218,0.0696922,0
14000,128,679,0,0.0585013,0.00634019,0.0831983,0
15000,128,679,0,0.0588165,0.00355475,0.0719149,0
16000,128,679,0,0.0951044,0.00215024,0.115192,0
17000,128,679,0,0.0652635,0.00324905,0.0896989,0
18000,128,679,0,0.0731406,0.00578092,0.118281,0
19000,128,679,0,0.063991,0.00421758,0.0959271,0
20000,128,679,0,0.0645451,0.00743766,0.102264,0
21000,128,679,0,0.129469,-0.000778471,0.100545,0
22000,128,679,0,0.138979,-0.000778471,0.117172,0
23000,128,679,0,0.141615,-0.000778471,0.116811,0
24000,128,679,0,0.113455,-0.000108827,0.104949,0
25000,128,679,0,0.0616256,0.00835168,0.102991,0
26000,128,679,0,0.0904528,-0.000488157,0.0818321,0
27000,128,679,0,0.0993342,0.000509956,0.0991034,0
28000,128,679,0,0.0755516,0.000895562,0.0841525,0
29000,128,679,0,0.091155,0.000895562,0.0991246,0
30000,128,679,0,0.0811767,0.0012687,0.0982704,0
31000,128,679,0,0.0771243,0.00257941,0.0978155,0
32000,128,679,0,0.0662783,0.00508242,0.0918531,0
33000,128,679,0,0.0545213,0.00683737,0.0787887,0
34000,128,679,0,0.0514027,0.00853676,0.0761038,0
35000,128,679,0,0.0514963,0.0061766,0.0773363,0
36000,128,679,0,0.0748352,0.00282026,0.0970837,0
37000,128,679,0,0.068543,0.00282026,0.0809116,0
38000,128,679,0,0.0563629,0.0017489,0.0513925,0
39000,128,679,0,0.0665364,0.0040885,0.0985731,0
40000,128,679,0,0.0647927,0.00203837,0.0775359,0
41000,128,679,0,0.0756609,0.0023727,0.0902582,0
42000,128,679,0,0.0584263,0.00579324,0.0875874,0
43000,128,679,0,0.0649629,0.0050096,0.100996,0
44000,128,679,0,0.053268,0.00487227,0.0709825,0
