generation,N_shifts,logPrior,logLik,eventRate,acceptRate
205000,0,18.4978,-851.491,0.123878,0.284111
206000,0,18.0618,-854.256,0.464724,0.316
207000,0,18.3688,-852.127,0.214789,0.32075
208000,0,18.6023,-851.848,0.0193265,0.266333
209000,0,17.3025,-852.955,1.16882,0.254
210000,0,17.7511,-852.71,0.757473,0.246
211000,0,18.6487,-852.847,0.00580431,0.275
212000,0,18.2779,-851.293,0.278242,0.250846
213000,0,18.2697,-851.404,0.345754,0.276
214000,0,18.5914,-852.633,0.102078,0.309
215000,1,36.3737,-850.727,0.13075,0.409
216000,0,18.3594,-852.86,0.396139,0.29
217000,0,18.2088,-853.054,0.261783,0.256
218000,0,18.5667,-853.278,0.00176881,0.338
219000,0,17.8861,-852.572,0.644335,0.291111
220000,0,17.8397,-851.259,0.705678,0.2658
221000,0,18.0465,-852.218,0.525877,0.246
222000,0,18.2055,-851.869,0.43324,0.285
223000,1,33.0116,-848.081,1.91634,0.272
224000,0,18.1836,-851.525,0.469224,0.367
225000,0,17.1054,-853.149,0.900858,0.280429
226000,2,46.9235,-853.831,0.858367,0.44
227000,0,17.1237,-853.086,0.931101,0.278
228000,0,16.5515,-852.85,1.46383,0.277
229000,0,17.6386,-853.777,0.996867,0.279278
230000,0,18.0535,-852.67,0.0841382,0.2791
231000,1,32.0794,-852.544,0.262067,0.319
232000,0,18.4927,-853.191,0.0683082,0.283375
233000,0,17.3332,-855.013,0.356541,0.2972
234000,0,17.729,-852.736,0.102231,0.396
235000,0,17.708,-852.939,0.0965192,0.31
236000,0,17.5254,-854.188,0.309615,0.277
237000,0,16.6594,-853.192,1.13575,0.292
238000,1,33.1478,-854.367,0.328532,0.329
239000,0,18.2378,-852.747,0.289286,0.289
240000,0,14.9079,-853.732,2.83809,0.3065
241000,0,18.5048,-854.808,0.153068,0.304
242000,0,17.1664,-853.78,0.889961,0.301818
243000,0,17.53,-854.001,0.583289,0.266
244000,0,17.9478,-852.432,0.217896,0.278
245000,1,33.4692,-853.721,1.37034,0.289
246000,0,17.5643,-853.462,1.11849,0.279643
247000,0,18.39,-851.919,0.170636,0.295
248000,0,18.1676,-852.384,0.341112,0.341
249000,1,32.94,-849.359,1.74419,0.313
250000,0,18.5286,-851.59,0.068678,0.383
251000,0,17.9069,-851.527,0.804289,0.26
252000,0,18.269,-852.444,0.363138,0.345
253000,0,18.5181,-852.086,0.0268202,0.245
254000,0,18.5191,-851.94,0.0643334,0.247
255000,0,18.4348,-851.783,0.192514,0.2906
256000,0,18.0552,-851.955,0.538337,0.3275
257000,0,15.346,-853.876,0.0454828,0.304083
258000,0,18.3333,-851.967,0.265481,0.328333
259000,0,17.7464,-852.494,0.407874,0.3165
260000,0,18.2421,-851.661,0.41224,0.2955
261000,0,17.5261,-853.618,0.538289,0.334
262000,0,17.8732,-853.231,0.227671,0.322
263000,0,18.5717,-852.112,0.0506924,0.283
264000,0,18.5551,-852.757,0.00131901,0.272
265000,0,18.7043,-851.709,0.0302146,0.298
266000,1,33.9611,-852.715,0.566167,0.371
267000,0,18.1738,-852.237,0.402987,0.303667
268000,0,18.5426,-851.789,0.0930294,0.343
269000,0,17.4622,-853.055,1.09355,0.357
270000,0,18.1331,-853.861,0.400323,0.293759
271000,0,18.2968,-852.072,0.322608,0.297
272000,0,17.7455,-852.558,0.932953,0.279667
273000,0,18.4043,-852.349,0.168116,0.325
274000,1,33.8986,-851.432,0.512654,0.288
275000,0,18.0878,-854.233,0.560506,0.379
276000,0,18.482,-851.558,0.194299,0.276
277000,0,18.1829,-851.492,0.504989,0.333
278000,0,18.4444,-852.403,0.195596,0.280286
279000,0,18.3603,-852.012,0.238539,0.2925
280000,0,17.8159,-861.535,0.44699,0.335
281000,0,17.8654,-852.943,0.609015,0.291217
282000,0,17.1773,-851.278,1.40748,0.217
283000,0,18.1594,-851.388,0.41086,0.277
284000,0,18.2579,-851.731,0.143233,0.256
285000,0,18.4672,-851.829,0.222934,0.271143
286000,0,18.282,-851.551,0.26545,0.250667
287000,0,18.4953,-851.213,0.0529054,0.226
288000,0,17.1523,-851.52,1.41974,0.323
289000,0,18.1086,-852.147,0.193587,0.2442
290000,0,18.569,-852.26,0.113877,0.22
291000,0,17.9674,-856.965,0.130923,0.265333
292000,0,18.1438,-851.83,0.199223,0.2275
293000,0,16.7019,-853.435,0.741509,0.272125
294000,1,31.989,-853.451,1.83154,0.359
295000,1,34.2981,-853.123,1.74559,0.4
296000,0,18.3591,-851.544,0.307748,0.269474
297000,0,16.5399,-851.446,2.00609,0.238667
298000,0,18.4023,-850.973,0.145302,0.240667
299000,0,18.505,-851.612,0.0905528,0.2635
300000,0,17.0218,-853.198,0.519924,0.2914
301000,0,16.8829,-854.061,0.559294,0.282
302000,0,17.8588,-852.958,0.278103,0.313
303000,0,16.5346,-852.189,1.87716,0.257
304000,0,18.4923,-851.494,0.100947,0.28
305000,0,18.6011,-853.336,0.107656,0.24
306000,1,30.8432,-852.011,0.270981,0.307
307000,0,17.2649,-855.143,0.891051,0.2946
308000,0,18.281,-853.031,0.126268,0.386
309000,0,18.521,-853.522,0.173911,0.295
310000,0,18.2519,-851.542,0.235373,0.27225
311000,0,18.042,-851.365,0.46949,0.233
312000,0,17.8215,-851.3,0.743355,0.2655
313000,0,18.4339,-851.673,0.264962,0.2715
314000,0,17.2012,-852.93,1.31661,0.307
315000,0,16.7183,-851.521,1.72423,0.256333
316000,0,18.1685,-852.642,0.0796783,0.224
317000,0,17.7528,-852.111,0.739806,0.223
318000,0,17.9976,-850.552,0.25521,0.245
319000,0,18.0405,-850.714,0.213769,0.196
320000,0,18.3854,-850.92,0.000315752,0.274
321000,0,18.1781,-851.198,0.074521,0.247429
322000,0,18.1255,-851.495,0.436525,0.255
323000,0,18.2444,-851.234,0.179427,0.24172
324000,0,18.17,-852.145,0.514486,0.251
325000,0,18.0422,-852.684,0.21313,0.284
326000,0,17.6004,-851.276,0.846399,0.225
327000,0,16.5536,-851.512,2.08495,0.3
328000,0,18.4032,-852.231,0.0884546,0.235667
329000,0,17.8911,-851.158,0.390919,0.237
330000,0,17.8144,-851.244,0.584593,0.2208
331000,0,18.3306,-852.041,0.136021,0.2515
332000,0,17.9712,-851.217,0.113775,0.2215
333000,0,18.1378,-850.646,0.120611,0.258
334000,0,18.1199,-851.599,0.242259,0.244286
335000,0,18.2995,-850.582,0.0488678,0.235962
336000,0,17.6625,-852.248,0.281706,0.203
337000,0,17.9846,-853.275,0.0380546,0.211333
338000,0,17.699,-853.276,0.345883,0.224333
339000,0,17.9013,-850.687,0.499199,0.215
340000,0,18.403,-851.535,0.094,0.296
341000,0,17.7969,-850.691,0.474285,0.23
342000,0,16.247,-851.875,1.9047,0.242
343000,0,17.5098,-852.576,0.560841,0.2185
344000,0,17.4671,-850.631,0.816394,0.198
345000,0,18.3196,-851.176,0.0806055,0.223
346000,0,16.3029,-852.555,2.26139,0.279
347000,0,17.4695,-853.094,0.662038,0.209364
348000,0,17.4339,-850.653,0.759212,0.194
349000,0,17.8205,-850.852,0.337253,0.273
350000,0,18.1339,-851.511,0.0694919,0.202
351000,0,18.3744,-851.546,0.177219,0.233889
352000,0,18.281,-851.133,0.148334,0.256
353000,0,18.2565,-851.183,0.262621,0.249895
354000,0,18.2631,-850.784,0.178911,0.248
355000,1,34.6464,-852.059,0.434335,0.269
356000,0,18.0325,-852.979,0.213423,0.254333
357000,0,16.8091,-850.836,1.52042,0.2085
358000,0,18.1182,-850.588,0.126553,0.185
359000,0,17.7223,-852.679,0.420564,0.18
360000,0,17.8474,-851.661,0.0911448,0.197
361000,0,18.1572,-850.738,0.0590442,0.192
362000,0,17.7898,-851.097,0.573973,0.238
363000,0,17.9999,-850.674,0.171114,0.189
364000,0,18.0001,-850.517,0.266398,0.248
365000,0,18.075,-850.88,0.220899,0.209
366000,1,36.0729,-853.194,0.635654,0.393
367000,2,52.9566,-854.365,1.66216,0.489
368000,1,35.6125,-850.233,0.988239,0.478
369000,0,18.1645,-854.024,0.475576,0.233
370000,0,18.0755,-851.174,0.309591,0.2405
371000,0,18.3001,-851.583,0.0999107,0.199
372000,0,18.3176,-850.93,0.0270928,0.26
373000,0,17.8065,-852.956,0.114593,0.193
374000,0,17.511,-850.824,0.666839,0.22
375000,0,17.5894,-850.927,0.480785,0.219586
376000,0,18.0092,-852.356,0.0778135,0.250714
377000,0,17.0096,-850.555,1.1221,0.243556
378000,0,16.8556,-850.74,1.07038,0.220333
379000,1,34.3128,-851.733,0.880722,0.201
380000,0,16.8366,-850.869,0.926276,0.171
381000,0,17.9055,-851.35,0.189861,0.231
382000,0,17.3546,-852.767,0.175514,0.212
383000,0,16.8895,-852.095,0.571243,0.153
384000,0,17.6023,-850.497,0.0868698,0.174
385000,0,17.9438,-850.899,0.219508,0.211364
386000,0,18.047,-850.504,0.20519,0.229
387000,0,18.2975,-851.682,0.149522,0.2129
388000,0,17.5325,-852.866,0.540911,0.261
389000,0,18.1244,-850.61,0.0339263,0.206
390000,0,17.5662,-851.876,0.596977,0.24325
391000,0,17.5139,-850.995,0.589455,0.188
392000,0,17.7604,-851.009,0.344389,0.197
393000,0,17.7919,-851.899,0.194175,0.206
394000,0,15.9903,-851.05,2.28398,0.203
395000,0,17.1252,-852.508,1.38263,0.257
396000,0,17.9697,-851.278,0.307307,0.309
397000,0,17.9451,-851.766,0.214022,0.212769
398000,0,17.7055,-851.632,0.0326783,0.215
399000,2,47.0692,-849.153,3.10286,0.238
400000,0,17.4092,-851.198,0.440699,0.251
401000,0,18.1034,-850.531,0.217156,0.2228
402000,0,17.6269,-850.753,0.69818,0.235385
403000,0,17.294,-851.528,1.05879,0.211
404000,0,18.4532,-855.137,0.0480332,0.266
405000,0,17.8242,-851.879,0.308127,0.244
406000,0,18.0992,-851.896,0.169295,0.232
407000,0,17.6278,-850.351,0.190475,0.201143
408000,0,17.8692,-851.313,0.196357,0.201
409000,0,17.5545,-852.016,0.535827,0.223
410000,0,17.7204,-850.935,0.0424284,0.21
411000,0,17.5478,-850.197,0.298212,0.201
412000,0,18.0746,-850.705,0.338412,0.228429
413000,1,34.7335,-848.139,0.316047,0.258
414000,1,35.2876,-852.495,0.400561,0.293
415000,0,17.9489,-850.59,0.220788,0.222
416000,0,18.0427,-852.571,0.00522446,0.285
417000,0,17.9111,-850.534,0.382395,0.183
418000,0,17.218,-852.157,0.863381,0.202
419000,0,18.1544,-852.117,0.279455,0.211
420000,0,16.6815,-856.431,0.390485,0.202667
421000,0,17.6372,-850.275,0.138681,0.182
422000,0,18.2376,-851.747,0.119325,0.218625
423000,0,17.2489,-850.774,0.81437,0.23925
424000,0,18.0979,-850.738,0.309405,0.2391
425000,0,16.5393,-851.553,1.10504,0.21225
426000,0,17.7394,-850.391,0.220774,0.17
427000,0,17.0607,-850.534,0.575072,0.174
428000,0,18.2334,-850.499,0.0112864,0.264333
429000,0,17.8171,-852.319,0.235708,0.206
430000,0,18.0927,-850.907,0.264058,0.221143
431000,0,17.4248,-850.448,0.785996,0.226
432000,0,18.1472,-850.98,0.0985852,0.243
433000,0,16.5731,-851.08,1.03609,0.205
434000,0,17.8828,-850.452,0.00415849,0.195
435000,0,17.4193,-850.809,0.144022,0.175
436000,0,17.9199,-850.53,0.0814043,0.198
437000,0,16.4485,-852.134,1.33527,0.252
438000,0,16.5474,-850.553,1.33688,0.197
439000,0,17.4911,-852.333,0.17659,0.183
440000,0,17.9692,-850.688,0.0646563,0.202
441000,0,16.1148,-850.582,1.52503,0.201
442000,0,18.0279,-850.933,0.258051,0.244333
443000,0,18.1268,-851.028,0.365809,0.214
444000,0,18.3376,-851.568,0.0560832,0.247
445000,0,17.999,-851.287,0.24115,0.219769
446000,0,17.0654,-850.409,1.16063,0.218
447000,0,18.0112,-850.994,0.149751,0.223211
448000,0,18.2334,-852.272,0.030142,0.191
449000,0,17.5696,-850.333,0.117658,0.190875
450000,0,17.3839,-850.592,0.203751,0.214
451000,0,16.6245,-850.464,1.07275,0.228
452000,0,16.9413,-850.247,0.877635,0.201
453000,0,17.4899,-850.617,0.859712,0.238667
454000,0,17.695,-850.696,0.634637,0.27
455000,0,17.2719,-853.284,0.438384,0.228714
456000,0,17.9542,-851.367,0.196445,0.199
457000,0,18.2383,-851.32,0.182426,0.248
458000,0,16.8859,-850.574,1.42313,0.237333
459000,0,17.995,-851.551,0.449526,0.213
460000,0,16.4906,-850.597,1.06734,0.198375
461000,0,17.4375,-851.892,0.729963,0.216
462000,1,32.3766,-852.005,0.153808,0.277
463000,0,17.1761,-850.909,0.922321,0.213
464000,0,18.3278,-851.133,0.0213677,0.249
465000,0,17.093,-852.203,1.26777,0.255
466000,0,16.6692,-851.3,1.49007,0.218
467000,0,18.2031,-850.989,0.0492945,0.213
468000,0,17.9467,-852.636,0.568166,0.217667
469000,0,17.976,-850.982,0.385344,0.214
470000,0,17.9722,-850.548,0.312994,0.229
471000,0,17.9816,-850.97,0.026154,0.182545
472000,0,17.7765,-850.578,0.489443,0.2245
473000,0,17.8786,-851.431,0.0654697,0.207
474000,0,17.6922,-851.555,0.23376,0.174
475000,0,18.2007,-850.459,0.00444634,0.1992
476000,0,17.2531,-853.061,0.716513,0.223273
477000,0,17.3184,-850.775,0.20742,0.196
478000,0,17.8479,-852.974,0.0908323,0.179
479000,0,17.6083,-850.728,0.237652,0.174
480000,0,16.2266,-850.266,1.46876,0.199
481000,0,16.303,-851.63,1.19919,0.174
482000,0,16.8107,-851.278,1.19716,0.226
483000,1,34.8361,-855.121,0.769779,0.281
484000,0,17.3944,-850.853,0.1284,0.276
485000,0,17.4793,-851.391,0.142423,0.208
486000,0,17.9422,-850.629,0.271824,0.220917
487000,0,18.0051,-852.817,0.0756624,0.218
488000,0,17.2703,-850.299,0.416798,0.206333
489000,0,16.3492,-850.857,1.07832,0.185
490000,0,17.8562,-851.708,0.51113,0.184333
491000,0,16.743,-850.497,1.48812,0.278
492000,0,17.9594,-851.164,0.19584,0.224
493000,0,17.7309,-850.897,0.340711,0.229
494000,0,17.6568,-850.691,0.606342,0.234
495000,0,18.2692,-850.814,7.20708e-05,0.227
496000,0,17.4387,-850.995,0.711902,0.196
497000,0,17.8952,-850.99,0.255236,0.214
498000,0,18.2212,-852.24,0.163944,0.27
499000,0,17.5183,-851.005,0.246904,0.1879
500000,0,17.6217,-851.375,0.356389,0.238
501000,0,17.4733,-851.139,0.567843,0.212429
502000,0,17.7677,-850.854,0.491808,0.213815
503000,0,17.38,-851.648,0.630492,0.220667
504000,0,18.0828,-851.446,0.0966114,0.1795
505000,0,18.3636,-852.169,0.14171,0.239429
506000,0,17.7694,-851.687,0.180293,0.2372
507000,0,17.7672,-850.559,0.488753,0.227
508000,0,16.8453,-850.363,0.885083,0.2044
509000,0,17.26,-852.413,0.283109,0.18
510000,0,17.7444,-850.506,0.482084,0.222833
511000,0,17.7227,-854.742,0.462678,0.223
512000,0,18.1253,-850.411,0.00482779,0.208
513000,1,32.7398,-852.713,1.40629,0.219
514000,0,16.763,-852.79,1.57339,0.3
515000,0,18.2428,-850.653,0.119788,0.23
516000,0,17.9474,-852.342,0.519825,0.324
517000,0,17.8872,-852.019,0.131639,0.217
518000,0,17.6218,-853.39,0.123215,0.207714
519000,0,17.6867,-850.939,0.401946,0.194
520000,2,49.6238,-853.769,2.54483,0.383
521000,2,50.6293,-852.15,1.88516,0.399
522000,1,32.5306,-846.153,0.960818,0.406
523000,1,35.6772,-851.105,0.714493,0.416
524000,0,17.3412,-851.099,1.01116,0.217286
525000,1,33.7376,-851.107,0.955042,0.193
526000,0,18.2838,-851.208,0.0478514,0.244
527000,0,17.574,-850.788,0.0223161,0.1915
528000,0,18.1049,-850.788,0.253498,0.2205
529000,0,17.4519,-855.104,0.115138,0.230737
530000,1,35.0845,-853.871,0.318814,0.213
531000,0,17.0738,-851.689,0.8966,0.163
532000,0,17.8984,-850.822,0.475919,0.26448
533000,0,18.1896,-851.215,0.311245,0.253
534000,0,17.7281,-854.002,0.394987,0.189571
535000,0,17.5045,-850.777,0.0441862,0.199
536000,0,18.0938,-852.71,0.363624,0.235667
537000,0,18.0191,-852.492,0.0119375,0.209
538000,0,17.1536,-851.149,1.04931,0.204
539000,0,17.5757,-850.787,0.753067,0.213636
540000,0,17.1937,-850.934,0.83052,0.223222
541000,0,17.0644,-852.042,0.268958,0.207667
542000,0,17.8173,-850.233,0.0362104,0.18
543000,0,17.198,-850.54,0.742649,0.218
544000,1,27.8555,-852.041,0.574204,0.188
545000,0,18.036,-850.851,0.280342,0.212667
546000,0,18.1396,-850.819,0.0183445,0.236
547000,0,17.4488,-850.916,0.640379,0.191
548000,1,35.1821,-850.992,1.33059,0.187
549000,0,18.4539,-852.607,0.0615539,0.229
550000,0,17.3757,-851.132,0.373428,0.193167
551000,0,18.1066,-851.692,0.360682,0.237308
552000,1,34.5886,-849.766,1.76982,0.439
553000,0,16.9984,-850.801,0.524324,0.182333
554000,0,17.9886,-850.864,0.302594,0.2232
555000,0,16.9034,-852.606,0.978508,0.202
556000,0,18.2919,-850.694,0.012583,0.214938
557000,0,16.5143,-850.898,1.06397,0.2096
558000,0,18.0077,-850.947,0.018682,0.1825
559000,0,18.0577,-852.648,0.47463,0.1974
560000,0,18.3533,-852.717,0.18668,0.264
561000,0,16.9375,-852.67,1.3004,0.27
562000,0,18.0743,-851.663,0.347715,0.191
563000,0,17.7736,-851.863,0.702215,0.25
564000,1,34.611,-852.336,1.59558,0.367
565000,1,36.1359,-854.512,0.146958,0.449
566000,1,32.8359,-851.959,3.03073,0.458
567000,1,34.9631,-852.408,1.98693,0.468
568000,2,53.481,-852.357,0.360961,0.478
569000,1,34.883,-849.418,1.52,0.431
570000,1,35.203,-853.234,1.8399,0.484
571000,1,35.3339,-854.094,1.17539,0.454
