generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,7.02372,-420.041,1,0
1000,0,3.87176,-396.642,1.91072,0.201
2000,0,6.61921,-395.066,0.0601676,0.176912
3000,0,5.92154,-395.494,0.216246,0.19127
4000,0,5.14071,-394.806,0.622732,0.185204
5000,0,6.24077,-394.461,0.0444004,0.17375
6000,0,5.66705,-394.716,0.86246,0.169
7000,0,4.82112,-394.967,0.0822876,0.165333
8000,1,10.0912,-395.683,0.202559,0.188
9000,0,5.38854,-396.184,0.0376889,0.171333
10000,0,4.3221,-395.564,0.663238,0.16975
11000,1,11.1302,-396.292,0.705827,0.214
12000,0,5.89185,-395.14,0.237036,0.194667
13000,0,5.72461,-395.659,0.066704,0.169
14000,0,5.01819,-395.614,0.892654,0.166
15000,0,6.19038,-395.599,0.434095,0.185
16000,0,5.49119,-396.025,0.340573,0.178
17000,0,5.73227,-395.266,0.643186,0.166
18000,0,5.05277,-396.585,0.400044,0.161
19000,0,5.64833,-395.848,0.514772,0.155
20000,0,4.73271,-395.366,0.555876,0.174
21000,0,4.37732,-396.125,1.30083,0.1646
22000,0,5.15579,-394.343,0.206456,0.153
23000,0,3.81079,-394.701,1.52398,0.147
24000,0,5.63544,-394.162,0.195564,0.157
25000,0,4.64547,-395.227,0.365363,0.1761
26000,0,5.88526,-396.52,0.498368,0.174467
27000,0,5.92464,-394.419,0.14244,0.159
28000,0,6.09713,-395.428,0.426666,0.162
29000,0,5.57896,-394.39,0.575293,0.162
30000,0,5.89158,-395.761,0.376574,0.154
31000,0,5.78512,-394.925,0.431178,0.193
32000,0,5.69964,-395.706,0.315492,0.161
33000,0,5.76837,-395.413,0.105749,0.176
34000,0,4.83466,-395.636,0.558793,0.151
35000,0,5.65732,-395.236,0.452206,0.1696
36000,0,5.32894,-394.953,0.896448,0.179
37000,0,6.40701,-395.549,0.0898855,0.141
38000,0,6.82761,-398.474,0.276467,0.179
39000,0,6.04692,-395.714,0.076046,0.165
40000,0,4.73569,-395.136,1.92742,0.1706
41000,0,6.16609,-395.03,0.180813,0.161
42000,0,5.43415,-395.009,0.564464,0.164455
43000,0,5.29497,-395.827,0.641063,0.16175
44000,0,6.23048,-395.485,0.238251,0.166333
45000,0,5.16013,-397.943,0.041636,0.1655
46000,0,5.25348,-395.858,0.206603,0.188
47000,0,5.99082,-394.941,0.430595,0.182
48000,0,6.08248,-395.002,0.122125,0.144
49000,0,6.07001,-395.264,0.102881,0.166
50000,0,5.58137,-395.448,0.00801269,0.158
51000,0,5.86579,-395.713,0.0976029,0.153
52000,0,5.94174,-396.356,0.833774,0.1692
53000,0,6.29999,-394.893,0.124187,0.168
54000,0,6.78708,-396.312,0.148237,0.171
55000,0,5.28525,-395.395,0.633684,0.187
56000,0,5.42766,-395.353,0.466606,0.189
57000,0,6.21037,-395.121,0.175177,0.168
58000,0,6.53952,-395.586,0.221944,0.185
59000,0,5.4297,-396.898,0.00411194,0.1795
60000,0,5.97171,-395.222,0.265573,0.163
61000,0,4.9868,-395.241,1.44672,0.191
62000,1,13.7064,-395.531,0.48305,0.155
63000,0,5.19998,-396.655,0.758804,0.158
64000,0,5.85522,-396.046,0.0094135,0.171
65000,0,6.70275,-398.503,0.00926504,0.177
66000,0,5.86641,-396.025,0.266848,0.193
67000,1,10.9333,-395.45,1.19059,0.166
68000,0,5.86234,-396.311,0.487934,0.171706
69000,0,4.93619,-396.992,1.54678,0.191
70000,0,6.85455,-396.501,0.0296356,0.1765
71000,0,3.99514,-396.089,1.87913,0.1875
72000,0,6.47165,-395.042,0.0108892,0.188
73000,0,5.61133,-395.081,0.842524,0.163
74000,0,4.92698,-394.642,1.56343,0.166225
75000,0,4.17403,-394.914,0.0829079,0.174
76000,0,5.67641,-396.797,0.990713,0.173333
77000,0,5.75564,-395.059,0.566696,0.178
78000,0,6.47232,-396.469,0.409448,0.195
79000,0,4.89655,-397.186,0.533267,0.175667
80000,0,5.69816,-395.79,0.169599,0.168
81000,0,5.78621,-395.441,0.202418,0.147
82000,0,5.32311,-395.487,0.942976,0.162
