generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,7.4895,-427.361,1,0
1000,0,6.71784,-398.392,0.000736574,0.164
2000,0,5.7085,-397.482,0.411984,0.151
3000,0,6.04054,-397.32,0.562718,0.151
4000,0,4.74139,-397.436,1.40678,0.155
5000,0,6.04542,-397.244,0.0781717,0.157568
6000,0,5.65468,-397.461,0.856144,0.144
7000,0,5.15793,-398.828,1.33832,0.173
8000,0,3.66238,-397.511,2.95556,0.159
9000,0,6.38441,-397.359,0.0122737,0.165
10000,0,6.28796,-397.415,0.289744,0.147
11000,0,6.50311,-397.738,0.145838,0.141
12000,0,6.46894,-397.918,0.288784,0.223
13000,0,6.0776,-398.339,0.45897,0.172
14000,0,6.59144,-397.797,0.246476,0.135
15000,0,6.46829,-401.604,0.347425,0.147
16000,0,5.28528,-399.038,0.345928,0.166865
17000,0,5.79569,-401.58,0.406032,0.1612
18000,0,5.5201,-397.528,0.194118,0.165
19000,0,2.35285,-398.534,3.23651,0.162
20000,0,5.28278,-397.91,0.41218,0.17
21000,0,6.27375,-398.519,0.282484,0.1804
22000,0,5.02468,-399.768,1.11279,0.168538
23000,0,5.14215,-396.875,1.00728,0.164
24000,0,5.80223,-397.092,0.00875953,0.147
25000,0,5.60374,-396.523,0.158643,0.148
26000,0,5.85237,-398.02,0.364553,0.165818
27000,0,6.2949,-397.309,0.272734,0.177
28000,0,6.05359,-398.127,0.790433,0.176
29000,0,6.54476,-397.471,0.0692525,0.149
30000,0,6.07021,-398.649,0.748446,0.182
31000,0,6.06083,-397.803,0.484584,0.176
32000,0,6.46114,-397.38,0.103075,0.14
33000,0,5.39794,-397.507,1.03906,0.171
34000,0,6.42709,-401.401,0.463483,0.1795
35000,0,6.5388,-400.605,0.377258,0.181462
36000,0,6.01232,-396.999,0.107644,0.185
37000,0,5.37679,-396.968,0.859408,0.162
38000,0,6.01082,-399.307,0.115389,0.16925
39000,0,6.08626,-398.464,0.40951,0.169
40000,0,6.23587,-398.89,0.118628,0.149
41000,0,7.16705,-400.443,0.120477,0.16975
42000,0,5.83829,-402.434,1.0232,0.168889
43000,0,5.86349,-397.927,0.604558,0.1615
44000,0,6.16043,-399.047,0.026935,0.154429
45000,0,6.22202,-398.256,0.343766,0.15
46000,0,4.13006,-398.856,2.51068,0.147
47000,0,6.27515,-398.268,0.239623,0.143
48000,0,4.66179,-396.524,1.1764,0.158
49000,0,5.62107,-398.142,0.117578,0.168
50000,0,4.58138,-396.836,0.740822,0.165
51000,0,4.27996,-396.958,0.414739,0.141
52000,0,5.4091,-398.052,0.878015,0.159
53000,0,5.87169,-397.478,0.703233,0.164154
54000,0,6.38649,-397.231,0.148482,0.159
55000,0,6.27059,-396.929,0.0328246,0.157
56000,0,5.53284,-397.572,0.487296,0.15825
57000,0,6.44749,-397.328,0.184112,0.164571
58000,0,6.71592,-402.476,0.217509,0.161667
59000,0,6.41426,-397.551,0.136072,0.147875
60000,0,6.56796,-399.893,0.176368,0.171667
61000,0,6.17591,-398.902,0.289638,0.158
62000,0,4.91489,-402.097,0.599387,0.184
63000,0,5.44464,-398.671,0.286481,0.157
64000,0,5.1453,-399.892,0.327692,0.165
65000,0,6.15161,-398.61,0.0808081,0.165889
66000,0,5.79679,-397.296,0.0546413,0.164
67000,0,5.59118,-398.687,0.599762,0.162875
68000,0,6.41012,-398.026,0.232155,0.1765
69000,0,5.92087,-398.106,0.95942,0.155
70000,0,6.3161,-397.709,0.042927,0.148
71000,0,6.05358,-398.82,0.949254,0.164
72000,0,5.19167,-396.831,0.679134,0.1565
73000,0,5.55753,-398.418,1.36762,0.170667
74000,0,5.35639,-397.196,0.278193,0.1765
75000,0,6.11998,-399.749,0.273224,0.192
76000,0,6.09766,-397.213,0.421625,0.1848
77000,0,6.86505,-398.451,0.156738,0.149
78000,0,5.49047,-401.234,0.736809,0.173
79000,0,6.61466,-397.92,0.180874,0.171
80000,0,5.11364,-398.53,1.51203,0.178
81000,0,6.11582,-398.274,0.309429,0.153
82000,0,6.06775,-397.476,0.310284,0.167333
83000,1,13.8596,-398.486,1.35618,0.171
84000,0,3.36797,-398.709,2.53037,0.195
85000,0,4.57315,-398.828,1.55509,0.154
86000,0,6.43636,-397.963,0.00353316,0.16
87000,0,5.80336,-396.742,0.0605264,0.174
88000,0,6.13468,-396.835,0.101005,0.169
89000,0,6.19378,-398.408,0.0861417,0.14
90000,0,5.45891,-398.276,1.02188,0.146
91000,0,5.05725,-397.091,0.852412,0.148
92000,0,6.49195,-399.107,0.497486,0.169364
93000,0,5.13031,-396.789,1.07257,0.171
94000,0,6.6209,-397.759,0.0306538,0.159
95000,1,12.1479,-400.797,0.982946,0.24
96000,0,6.15666,-399.539,0.159917,0.235
97000,0,4.96067,-400.049,0.213365,0.1768
98000,0,5.04916,-398.026,0.448579,0.172875
99000,0,5.60858,-397.649,0.269819,0.201
100000,0,5.80281,-398.844,0.138401,0.157
101000,0,4.65825,-398.664,0.0564747,0.1816
102000,0,4.86472,-396.345,0.818699,0.16
103000,0,3.66665,-398.194,1.21578,0.181
104000,0,4.47846,-397.668,0.119784,0.146
105000,0,4.7946,-397.853,0.2305,0.129
106000,0,4.69662,-398.424,0.437665,0.193
107000,0,5.55594,-399.957,0.170708,0.162
108000,0,6.10441,-400.878,0.112656,0.168
109000,0,6.12963,-397.756,0.252958,0.142
110000,0,7.2831,-402.133,0.105973,0.182125
111000,0,6.84946,-398.761,0.0853689,0.18
112000,0,6.08663,-397.732,0.218576,0.166
113000,0,6.34385,-398.486,0.0485469,0.18
114000,0,5.02098,-402.364,0.117574,0.157
115000,0,5.18855,-402.417,0.0122922,0.149
116000,0,2.47902,-397.616,2.224,0.153667
117000,0,3.9674,-399.28,0.987173,0.157
118000,0,5.01675,-398.476,1.09082,0.162524
119000,0,6.30007,-398.118,0.252527,0.202
120000,0,6.16208,-397.578,0.233265,0.151
121000,0,7.14411,-399.416,0.0528414,0.16
122000,0,6.74465,-399.677,0.311147,0.169143
123000,0,6.77764,-398.736,0.00844988,0.145
124000,0,6.6758,-400.764,0.0863871,0.161909
125000,0,5.98082,-398.728,0.423199,0.182
126000,0,5.3919,-399.675,0.294182,0.171
127000,0,6.5149,-398.77,0.272148,0.167667
128000,0,4.33701,-398.785,2.32916,0.1855
129000,0,5.28172,-398.599,1.32171,0.161
130000,0,5.73492,-398.499,0.87886,0.126
131000,0,5.33916,-397.968,1.39643,0.17075
132000,0,6.5597,-397.96,0.146019,0.226
133000,0,4.64732,-397.672,1.78777,0.169857
134000,0,5.80847,-397.521,0.32647,0.151
135000,0,4.95053,-397.335,0.821854,0.174
136000,0,5.05529,-402.973,0.789602,0.173
137000,0,5.1746,-396.664,0.328614,0.154
138000,0,5.61369,-396.857,0.248534,0.142
139000,0,5.27641,-396.93,0.604514,0.165
140000,0,5.78501,-396.88,0.523615,0.155
141000,0,5.66192,-398.036,0.10972,0.147
142000,0,6.24342,-396.88,0.0135721,0.184
143000,0,6.13909,-398.632,0.0701368,0.154
144000,0,5.3733,-398.1,0.130564,0.155
145000,0,4.76297,-396.758,0.383686,0.162077
146000,0,5.36459,-397.62,0.0775719,0.153
147000,0,5.1846,-400.091,0.0817168,0.159333
148000,0,5.914,-397.278,0.0565259,0.153
149000,0,5.85268,-397.918,0.0668165,0.171
150000,0,5.54205,-396.752,0.674889,0.166
151000,0,5.5051,-397.375,0.508922,0.148
152000,0,6.81337,-398.632,0.201964,0.169897
153000,0,3.94337,-396.624,1.02425,0.152143
154000,0,4.79073,-397.185,0.174639,0.153
155000,0,4.35761,-396.595,0.375398,0.13
156000,0,5.66992,-396.425,0.145591,0.1452
157000,0,3.25666,-397.581,0.734905,0.131
158000,0,5.33381,-398.295,1.11482,0.157333
159000,0,6.1592,-398.496,0.636594,0.163
160000,0,6.40714,-398.766,0.404292,0.167
161000,0,5.72083,-398.724,0.580842,0.149
162000,0,4.37501,-397.87,0.101005,0.1514
163000,0,5.68483,-396.738,0.309342,0.153286
164000,0,5.45908,-396.533,0.424924,0.164
165000,0,5.82752,-397.974,0.717254,0.157
166000,0,4.53897,-396.793,0.341713,0.14475
167000,0,4.19361,-396.728,0.586136,0.133
168000,0,4.26088,-397.336,0.14844,0.134
169000,0,5.37862,-396.412,0.195431,0.1505
170000,0,4.4628,-396.849,0.388519,0.16375
171000,0,6.34182,-400.186,0.514052,0.1769
172000,0,5.96922,-398.87,0.462627,0.147
173000,0,5.05099,-396.542,0.0160601,0.168
174000,0,4.7653,-396.936,0.247179,0.134
175000,0,3.24392,-397.881,0.941101,0.177
176000,0,3.28886,-397.618,0.96634,0.161
177000,0,3.38833,-398.057,1.04104,0.152
178000,0,6.10929,-399.929,0.496633,0.19
179000,0,5.21775,-396.42,0.16826,0.1532
180000,0,5.59575,-396.571,0.343552,0.156
181000,0,5.66491,-396.984,0.100988,0.1445
182000,1,12.7489,-397.686,0.402617,0.175
183000,0,5.10315,-397.059,0.279618,0.201
184000,0,4.7349,-398.597,0.470798,0.165
185000,0,5.4585,-396.971,0.283523,0.15
186000,0,5.62796,-396.953,0.279058,0.1585
187000,0,5.59437,-398.454,0.838495,0.179333
188000,0,5.44679,-396.323,0.14798,0.162
189000,0,6.49803,-399.467,0.520344,0.159
190000,0,6.79711,-400.84,0.246593,0.185
191000,0,5.14151,-397.023,0.91514,0.166
192000,0,6.07899,-396.959,0.0548168,0.175
193000,0,5.36389,-396.819,0.507536,0.151
194000,1,12.4164,-399.088,0.186626,0.166
195000,0,5.8226,-396.516,0.112777,0.235
196000,0,4.69759,-397.383,0.537191,0.16775
197000,0,4.81625,-398.853,0.80957,0.165286
198000,0,3.80017,-397.152,1.41967,0.155
199000,0,4.19767,-398.365,0.495548,0.158129
200000,0,4.08536,-398.139,1.63658,0.147
201000,0,5.3097,-397.591,1.08213,0.156
202000,0,6.0985,-398.087,0.313812,0.139
203000,0,6.60413,-398.613,0.187534,0.173
204000,0,6.21334,-397.495,0.0937793,0.176
205000,0,5.92865,-397.176,0.448118,0.136
206000,0,5.6139,-399.229,0.562138,0.17
207000,0,5.10559,-397.57,0.829366,0.149
208000,0,5.33999,-398.34,0.943514,0.159273
209000,0,6.45857,-398.445,0.0144884,0.162
210000,0,6.03709,-401.153,0.0859802,0.169
211000,0,5.38894,-398.899,0.582156,0.1615
212000,0,5.18744,-400.545,0.181907,0.133
213000,0,6.5331,-398.206,0.411863,0.151333
214000,0,6.25041,-398.482,0.407982,0.1532
215000,0,6.74058,-398.773,0.196178,0.151
216000,0,6.36206,-398.351,0.473722,0.215
217000,1,14.162,-399.136,0.228599,0.248
218000,0,6.74987,-400.553,0.340383,0.204
219000,0,6.64757,-399.192,0.34711,0.172
220000,0,6.16881,-398.841,0.397491,0.15855
221000,0,5.68335,-397,0.441259,0.159
222000,0,6.84263,-399.834,0.363477,0.191333
223000,0,6.78933,-399.246,0.0960166,0.178
224000,0,6.73497,-398.278,0.114235,0.167
225000,0,5.57683,-397.257,0.324822,0.174333
226000,0,6.47303,-400.292,0.808504,0.1925
227000,0,6.69023,-399.167,0.483254,0.155
228000,0,6.37597,-398.213,0.514808,0.193
229000,0,6.85149,-399.316,0.140927,0.162
230000,0,6.52794,-398.218,0.386685,0.167
231000,0,6.80973,-400.797,0.264198,0.183
232000,0,6.8413,-398.815,0.244765,0.198
233000,0,6.07102,-398.608,0.97647,0.207
234000,0,5.45496,-399.113,1.09136,0.186
235000,0,4.59614,-396.745,1.19819,0.160929
236000,0,5.79785,-397.02,0.0458937,0.173
237000,0,5.4494,-396.404,0.295431,0.133
238000,0,5.63479,-397.237,0.236906,0.160231
239000,0,4.53945,-397.636,1.05571,0.153
240000,0,5.80494,-397.67,0.338533,0.166875
241000,0,6.04788,-397.113,0.121482,0.15575
242000,0,5.84198,-397.193,0.00704489,0.171
243000,0,4.8456,-396.375,0.581836,0.172
244000,0,5.25597,-397.406,0.215458,0.159
245000,0,4.55939,-399.292,1.93684,0.172
246000,0,5.65429,-397.094,0.126627,0.164286
247000,0,5.6756,-396.46,0.051715,0.159
248000,0,5.92224,-397.625,0.0410599,0.165
249000,0,5.42804,-396.42,0.330153,0.185
250000,0,5.43543,-398.648,0.402211,0.163
251000,0,5.27373,-396.761,0.566005,0.169
252000,0,5.30852,-397.587,0.752945,0.172
253000,0,6.00413,-398.433,0.225609,0.171
254000,0,5.70169,-397.51,0.540425,0.147
255000,0,5.20195,-396.978,0.199713,0.165
256000,0,5.3554,-396.494,0.413422,0.154
257000,0,4.36287,-396.717,1.21951,0.208
258000,0,4.3893,-398.617,1.80403,0.178077
259000,0,6.46235,-399.736,0.151098,0.164684
260000,0,6.47036,-400.049,0.20358,0.174
261000,0,5.252,-396.368,0.271384,0.162917
262000,0,5.48831,-396.518,0.062839,0.153
263000,0,5.503,-397.06,0.111569,0.189
264000,0,4.99185,-396.496,0.711792,0.141
265000,0,5.83848,-396.859,0.0359738,0.16
266000,0,5.94008,-397.324,0.437372,0.168375
267000,0,5.23746,-397.941,0.893834,0.15
268000,0,6.60179,-397.541,0.00909249,0.169375
269000,0,4.97436,-397.473,1.46313,0.163
270000,0,5.15881,-397.504,0.353202,0.163615
271000,0,6.82579,-397.955,0.061503,0.166
272000,0,6.43142,-398.58,0.244632,0.144
273000,0,5.03246,-399.569,0.82629,0.155
274000,0,5.80547,-401.432,0.0228591,0.156
275000,0,5.49029,-396.672,0.172345,0.1472
276000,0,4.99971,-396.54,0.821016,0.139
277000,0,6.09843,-396.748,0.00563789,0.169
278000,0,6.35947,-397.348,0.282488,0.147667
279000,0,5.91937,-397.028,0.132689,0.175
280000,0,5.88747,-397.636,0.317464,0.1515
281000,0,5.28275,-397.285,0.542443,0.157
282000,0,6.30653,-397.194,0.0393455,0.157867
283000,0,6.76394,-398.937,0.0828398,0.1575
284000,0,5.81196,-399.89,0.930439,0.159
285000,0,6.89067,-399.576,0.168847,0.163
286000,0,5.68374,-398.66,1.18976,0.158
287000,0,5.56487,-397.463,0.165751,0.154833
288000,0,5.75538,-398.731,0.152571,0.163
289000,0,6.11986,-396.806,0.019459,0.155
290000,0,5.68783,-396.93,0.629093,0.192
291000,0,5.965,-398.033,0.00398958,0.154
292000,0,5.72561,-397.857,0.134073,0.184
293000,0,5.28449,-400.068,0.234673,0.175429
294000,0,5.54676,-397.266,0.85064,0.158
295000,0,5.42851,-397.46,1.23216,0.173
296000,0,5.33716,-398.419,1.12662,0.152
297000,0,6.57037,-398.841,0.467274,0.151
298000,0,6.25665,-398.019,0.11912,0.196
299000,0,6.03041,-398.742,0.27176,0.133
300000,0,6.24474,-397.713,0.10853,0.165
301000,0,5.55835,-398.288,0.572601,0.151
302000,0,4.88496,-397.747,0.831977,0.158353
303000,0,5.24316,-397.832,0.498499,0.173
304000,0,4.75207,-397.607,1.69576,0.176333
305000,1,14.7454,-399.445,0.327449,0.156
306000,1,13.9672,-401.846,0.613234,0.198
307000,0,6.79809,-400.313,0.0390289,0.168
308000,0,5.92374,-398.61,0.120223,0.167
309000,0,5.98137,-397.588,0.0766876,0.155
310000,0,5.28704,-398.232,1.17744,0.166964
311000,0,5.82929,-398.955,0.62144,0.154
312000,0,6.43001,-397.75,0.123459,0.16
313000,0,6.26466,-397.25,0.205046,0.162
314000,0,3.80408,-397.944,2.90907,0.151
315000,0,6.48864,-397.146,0.0335949,0.162
316000,0,5.73795,-397.911,0.273428,0.143
317000,0,5.55913,-397.642,0.749057,0.159652
318000,0,5.90813,-396.529,0.000617744,0.153778
319000,0,5.31551,-397.119,1.07707,0.168333
320000,0,5.44386,-400.366,1.76952,0.155
321000,0,6.04646,-397.3,0.186631,0.172
322000,0,6.00019,-397.999,0.141794,0.155
