generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,5.70326,-395.89,1,0
1000,0,6.07571,-374.525,0.0703075,0.222777
2000,0,5.67443,-374.238,0.189113,0.221
3000,0,5.3777,-375.096,0.153049,0.198
4000,0,5.46085,-374.138,0.238925,0.209948
5000,0,4.74018,-374.24,0.579202,0.2108
6000,0,4.66914,-376.111,0.124776,0.197667
7000,0,4.97873,-375.339,0.845703,0.206
8000,0,5.10556,-376.591,0.680861,0.205333
9000,1,7.8657,-377.264,1.51749,0.274
10000,0,5.90781,-374.19,0.0272671,0.244
11000,0,3.67999,-374.216,2.4293,0.212
12000,0,5.46696,-373.171,0.000534389,0.208233
13000,0,4.69603,-374.619,0.477456,0.204833
14000,0,5.79797,-373.361,0.0459612,0.212
15000,0,4.87991,-373.287,0.434088,0.19
16000,0,4.32539,-375.027,1.0956,0.229
17000,0,4.68885,-375.084,0.227964,0.217
18000,0,5.67146,-375.153,0.173224,0.204
19000,0,3.6425,-377.056,0.40186,0.21
20000,0,5.51203,-373.241,0.0967229,0.213125
21000,0,5.69892,-373.487,0.172092,0.209778
22000,0,5.20027,-374.581,0.77078,0.202
23000,0,5.1524,-373.736,0.109345,0.199
24000,0,5.01597,-373.489,0.616441,0.1914
25000,0,2.52772,-373.646,0.935748,0.2105
26000,0,4.38595,-373.774,1.2233,0.186
27000,0,5.5252,-373.388,0.362284,0.209
28000,0,5.93222,-373.8,0.0848558,0.199
29000,0,5.52,-374.127,0.049965,0.209
30000,0,5.34984,-374.152,0.420918,0.184
31000,0,5.62415,-373.177,0.184488,0.195556
32000,0,4.33275,-376.948,0.401542,0.1955
33000,0,4.68471,-373.371,0.847553,0.197364
34000,0,5.73729,-373.531,0.0200894,0.1765
35000,0,4.90385,-373.793,0.082873,0.206333
36000,0,5.07403,-373.29,0.431637,0.18
37000,0,3.76592,-373.204,1.98965,0.1945
38000,0,3.39666,-373.057,1.68024,0.2095
39000,0,5.08615,-375.064,0.327642,0.198
40000,0,4.87402,-373.871,0.737635,0.214
41000,0,5.17757,-374.405,0.285014,0.191
42000,0,5.06719,-373.136,0.275964,0.190333
43000,0,5.05566,-373.743,0.401006,0.233
44000,0,3.99648,-374.237,0.6537,0.18
45000,0,4.63492,-373.19,1.09988,0.20525
46000,0,5.85002,-374.133,0.209196,0.216
47000,0,4.95529,-373.498,0.785522,0.171
48000,0,5.60041,-373.871,0.36067,0.162
49000,0,5.9674,-374.301,0.0471646,0.207
50000,0,5.18309,-376.243,0.323258,0.191235
51000,0,5.25833,-375.717,0.672794,0.2
52000,0,4.30521,-374.197,1.61819,0.166
53000,0,5.41618,-374.122,0.199689,0.206
54000,0,5.47677,-374.55,0.445487,0.2
55000,0,5.26362,-373.993,0.522064,0.193333
56000,0,5.33769,-374.143,0.13231,0.196
57000,0,4.9168,-373.59,0.868175,0.192846
58000,0,5.06219,-374.651,0.931859,0.187
59000,0,5.20388,-375.045,0.249659,0.1916
60000,0,3.70256,-373.174,0.107192,0.197833
61000,0,3.04735,-373.165,0.570907,0.2
62000,0,3.58433,-377.145,1.21765,0.203333
63000,0,5.29548,-374.108,0.0466051,0.215
64000,0,4.42274,-374.816,0.53672,0.227
65000,0,5.67403,-374.925,0.137243,0.232
66000,0,5.11698,-373.087,0.493205,0.21
67000,0,5.02044,-373.155,0.783708,0.201
68000,0,4.70654,-373.747,1.24673,0.207083
69000,0,1.95321,-375.877,2.92678,0.2035
70000,1,8.55961,-376.931,1.73355,0.2685
71000,0,3.55982,-374.324,0.026228,0.2
72000,0,4.36629,-375.866,0.249835,0.196
73000,0,5.28925,-374.06,0.376752,0.197
74000,0,4.46144,-374.565,1.00984,0.284
75000,0,4.26942,-375.438,0.861517,0.213529
76000,0,5.28728,-376.917,0.750502,0.238
77000,0,4.41788,-375.201,0.821975,0.173
78000,0,4.49443,-374.821,0.730381,0.177
79000,0,4.20115,-373.893,0.110792,0.2089
80000,0,5.4498,-374.025,0.491252,0.182
81000,0,4.85867,-373.158,0.207788,0.194571
82000,0,5.75496,-374.35,0.159339,0.218
83000,0,4.63829,-374.029,1.1899,0.208091
84000,0,3.22917,-373.837,1.4035,0.196
85000,0,5.42705,-373.928,0.174315,0.193714
86000,0,5.63162,-374.189,0.301894,0.207
87000,0,4.3082,-373.244,1.06969,0.207667
88000,0,5.92184,-373.695,0.00493553,0.2185
89000,0,5.47704,-373.436,0.0727243,0.204
90000,0,4.35994,-375.533,1.69511,0.201
91000,0,4.13476,-373.647,1.42558,0.1976
92000,0,5.44773,-373.614,0.191004,0.203
93000,0,5.73758,-373.384,0.116007,0.182
94000,0,5.32764,-376.377,0.270288,0.208
95000,0,4.99006,-374.929,0.678234,0.208
96000,0,5.97604,-375.116,0.175443,0.193
97000,0,5.02553,-373.797,0.782842,0.199778
98000,0,5.2359,-373.104,0.469217,0.2166
99000,0,5.31821,-376.632,0.127288,0.215667
