generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,2.11383,-370.202,1,0
1000,0,2.824,-323.445,0.0247261,0.353
2000,0,2.52802,-322.678,0.344857,0.316342
3000,0,2.71577,-321.388,0.170501,0.387
4000,0,2.44433,-322.088,0.232047,0.288
5000,0,1.92907,-322.85,0.778423,0.36025
6000,0,2.25282,-321.112,0.08744,0.32228
7000,0,2.52269,-321.338,0.100141,0.31
8000,0,1.78279,-321.742,1.06523,0.29
9000,0,2.4086,-323,0.00497745,0.32
10000,1,2.26768,-320.17,0.316781,0.329
11000,0,2.56388,-322.421,0.0650779,0.319698
12000,0,2.71472,-320.886,0.198559,0.339
13000,0,2.79153,-321.525,0.134713,0.358
14000,0,2.08516,-323.07,0.544952,0.3235
15000,1,0.169218,-325.302,3.91571,0.3524
16000,0,2.45602,-322.191,0.0431993,0.256
17000,0,2.39746,-321.482,0.160988,0.338
18000,0,1.77947,-322.991,0.891402,0.267
19000,0,2.34163,-324.046,0.144326,0.277
20000,0,2.18139,-321.762,0.638697,0.295857
21000,0,1.5977,-321.657,0.927532,0.282
22000,0,2.48513,-321.277,0.261981,0.323714
23000,0,1.50873,-321.803,1.35997,0.26775
24000,0,1.25878,-323.292,0.942992,0.24
25000,0,2.35091,-322.238,0.520615,0.275
26000,0,2.78889,-321.062,0.0681801,0.331333
27000,0,2.58238,-321.376,0.218994,0.263
28000,0,2.55722,-321.132,0.205336,0.298
29000,1,2.78142,-320.903,0.842497,0.331
30000,0,0.329394,-322.439,1.82145,0.2715
31000,0,1.93008,-322.829,0.313935,0.224
32000,0,1.46826,-322.096,0.84853,0.198
33000,0,2.25927,-321.201,0.672982,0.34525
34000,0,1.46442,-320.962,1.24752,0.309
35000,0,1.55308,-321.341,1.08537,0.275
36000,0,0.867528,-322.97,1.0378,0.306333
37000,0,0.970265,-321.152,1.87159,0.321333
38000,0,1.56397,-322.427,0.490363,0.282
39000,0,2.36352,-323.147,0.206534,0.294
40000,1,4.5886,-322.462,0.226454,0.339
41000,0,2.24464,-321.373,0.753284,0.472
42000,0,2.85614,-321.328,0.0175109,0.384
43000,0,1.40663,-322.229,1.09444,0.3615
44000,0,2.02618,-321.322,0.647549,0.28625
45000,0,2.36729,-321.902,0.368643,0.249
46000,0,2.22518,-321.364,0.710529,0.34
47000,0,2.61748,-320.94,0.332406,0.291
48000,0,0.688874,-321.108,1.50947,0.318
49000,1,0.435995,-324.766,1.59069,0.339167
50000,0,2.70042,-322.435,0.27475,0.316
51000,0,2.04888,-321.242,0.716012,0.341
52000,0,2.46121,-321.795,0.32157,0.32625
53000,0,2.41067,-322.283,0.0288771,0.28
54000,1,-1.2198,-325.176,0.694358,0.306091
55000,0,2.08409,-323.722,0.315283,0.228
56000,0,2.8955,-321.316,0.00256275,0.3008
57000,0,1.97625,-324.028,0.231592,0.311
58000,0,2.62137,-321.572,0.249499,0.313
59000,0,2.9046,-321.196,0.0190201,0.335647
60000,0,2.57856,-321.427,0.310223,0.346
61000,0,-1.41067,-324.133,1.01326,0.319
62000,0,2.23836,-322.62,0.566421,0.324
63000,0,2.861,-321.09,0.0990373,0.334
64000,0,2.27378,-323.324,0.401249,0.287
65000,0,1.92758,-323.075,0.670603,0.31
66000,0,2.70043,-321.241,0.0568805,0.286
67000,0,2.52854,-321.288,0.463288,0.319
68000,0,1.97368,-322.068,0.438725,0.306867
69000,0,2.25599,-322.624,0.516159,0.303333
70000,0,2.45869,-321.43,0.346087,0.288
71000,0,2.59113,-321.67,0.0991598,0.244333
72000,0,2.59276,-321.418,0.0501632,0.3
73000,0,2.06694,-323.838,0.623008,0.318
74000,0,1.9608,-321.566,0.813339,0.317
75000,0,1.81363,-322.221,0.545998,0.257
76000,0,1.36305,-324.077,0.308609,0.228
77000,0,2.63043,-321.776,0.0438381,0.25
78000,0,1.96203,-321.131,0.801683,0.276
79000,0,1.89634,-322.999,0.148885,0.268
80000,1,2.30361,-322.415,0.73229,0.2976
81000,0,2.15855,-322.824,0.0440753,0.303
82000,0,2.46855,-321.562,0.108918,0.24
83000,0,2.76007,-321.257,0.0622018,0.249
84000,0,0.0809956,-321.745,2.84304,0.299
85000,0,2.26318,-320.927,0.483948,0.305769
86000,0,2.48574,-321.146,0.36865,0.304143
87000,0,2.01498,-321.312,0.0184232,0.357
88000,0,1.70411,-321.889,0.708781,0.33425
89000,0,1.58637,-325.905,0.167287,0.228
90000,0,0.655564,-321.216,2.12307,0.368667
91000,0,2.86042,-321.078,0.0942135,0.307
92000,0,2.88758,-321.554,0.0294999,0.357
93000,0,2.54696,-321.184,0.236233,0.309625
94000,0,2.46641,-322.315,0.150692,0.259
95000,0,1.27839,-321.723,1.37013,0.303
96000,2,2.77171,-322.398,1.3901,0.358
97000,0,1.3025,-322.9,0.958713,0.2596
98000,0,2.27695,-321.276,0.645384,0.2736
99000,0,2.64808,-321.868,0.220092,0.332
100000,0,2.80261,-321.102,0.14469,0.283
101000,0,2.87831,-321.276,0.00193224,0.3235
102000,0,1.97056,-322.815,0.116989,0.359167
103000,0,1.73213,-323.739,0.0225344,0.22
104000,0,2.18296,-321.485,0.472566,0.31825
105000,0,2.30169,-322.327,0.227715,0.236
106000,0,1.93856,-322.051,0.366554,0.257
107000,0,1.97017,-322.971,0.485077,0.223
108000,0,2.03735,-322.28,0.577972,0.274
109000,0,2.55825,-321.146,0.237061,0.275
110000,0,1.47648,-323.05,1.00189,0.298
111000,0,1.8628,-321.55,0.902222,0.341
112000,0,1.07228,-321.629,1.80948,0.314273
113000,0,2.41368,-324.507,0.212093,0.322
114000,0,2.42587,-324.46,0.055696,0.292588
115000,0,1.50931,-323.501,0.498358,0.251
116000,0,2.45244,-322.229,0.0809852,0.293231
117000,0,2.1819,-321.803,0.479869,0.251
118000,0,2.80333,-321.193,0.108084,0.26
119000,0,2.16819,-323.011,0.598607,0.316
120000,0,2.77646,-321.13,0.0964669,0.274571
121000,1,-0.222154,-321.826,0.503282,0.305333
122000,0,2.10922,-321.802,0.519182,0.371333
123000,0,0.0476694,-324.369,2.47189,0.3655
124000,0,2.68987,-321.112,0.110445,0.327
125000,1,2.35848,-322.019,1.12504,0.446
126000,0,1.79907,-322.505,0.474842,0.279
127000,1,1.00809,-323.82,0.703909,0.266
128000,1,2.56073,-324.665,1.02276,0.3435
129000,0,2.03879,-321.208,0.090746,0.338
130000,0,2.18334,-321.544,0.688117,0.3518
131000,0,2.52399,-321.14,0.242056,0.33625
132000,0,2.41747,-321.875,0.31881,0.31
133000,0,2.29007,-322.276,0.0353924,0.237
134000,0,0.534028,-321.782,2.03943,0.247
135000,0,1.8612,-322.156,0.643439,0.292
136000,0,2.22613,-323.874,0.203162,0.298286
137000,0,1.24276,-322.287,0.981191,0.280333
138000,0,0.387656,-321.996,1.9518,0.267
139000,0,2.74083,-322.509,0.219116,0.30575
140000,0,2.51882,-321.626,0.314367,0.376
141000,0,2.41077,-321.843,0.0621553,0.375
142000,0,2.4908,-321.724,0.389308,0.221
143000,0,1.70533,-321.096,1.20651,0.303
144000,0,1.49126,-321.613,0.704829,0.336
145000,0,2.70355,-322.014,0.191451,0.301
146000,0,2.88219,-321.165,0.0746702,0.3268
147000,0,2.89949,-321.285,0.00687287,0.3355
148000,0,2.67029,-321.207,0.185466,0.305919
149000,0,2.18063,-321.814,0.643222,0.37
150000,0,2.35043,-321.285,0.5776,0.314
151000,0,2.59834,-321.331,0.234548,0.313462
152000,0,2.29117,-321.217,0.598029,0.332
153000,0,2.17745,-321.711,0.642216,0.261
154000,0,2.25335,-323.773,0.689676,0.3
155000,0,1.75414,-321.579,0.802309,0.286833
156000,0,2.20102,-322.899,0.404198,0.26
157000,0,1.82245,-322.758,0.18082,0.299
158000,0,2.10357,-322.597,0.139099,0.256
159000,0,1.15209,-324.264,0.444843,0.245
160000,0,2.35712,-321.476,0.41703,0.236
161000,0,2.72637,-321.256,0.0234696,0.267
162000,0,1.87213,-322.939,0.134862,0.243
163000,0,1.56799,-322.639,0.552948,0.22
164000,0,1.79749,-323.84,0.234385,0.279636
165000,0,1.72519,-322.016,0.602153,0.22
166000,0,2.29483,-322.821,0.130022,0.205
167000,0,1.78625,-323.713,0.103024,0.294231
168000,0,2.01111,-321.758,0.584307,0.278
169000,0,2.07324,-322.412,0.442118,0.256
170000,0,2.09757,-321.485,0.631472,0.278
171000,0,1.08268,-322.06,1.6948,0.267
172000,0,2.40911,-321.769,0.2194,0.281667
173000,0,2.04476,-321.774,0.702028,0.325
174000,0,1.89973,-321.497,0.634517,0.358
175000,0,2.39921,-323.593,0.153632,0.302
176000,0,-1.32871,-321.42,0.138236,0.3033
