generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,22,310,0,0.032,0,0.005,0
1000,22,310,0,0.0572038,0.00306095,0.0457866,0
2000,22,310,0,0.0468135,0.0077474,0.0409987,0
3000,22,310,0,0.088173,0.00432458,0.0887512,0
4000,22,310,0,0.0723831,0.00384711,0.0856476,0
5000,22,310,0,0.0846343,0.00580396,0.105212,0
6000,22,310,0,0.157052,-0.000735649,0.139495,0
7000,22,310,0,0.0918745,-0.000735649,0.0642798,0
8000,22,310,0,0.0593717,0.00743926,0.0439045,0
9000,22,310,0,0.0502598,0.0116164,0.0680958,0
9000,322,324,119.621,0.117125,0.0150565,0.00352368,0
10000,22,310,0,0.061462,0.00375542,0.0652511,0
11000,22,310,0,0.0590604,0.00312707,0.0485001,0
12000,22,310,0,0.0673714,0.00727895,0.0818542,0
13000,22,310,0,0.0484949,0.0110103,0.0684892,0
14000,22,310,0,0.0618322,0.00493656,0.0664213,0
15000,22,310,0,0.0541735,0.0103121,0.0594392,0
16000,22,310,0,0.0568508,0.00986103,0.0518251,0
17000,22,310,0,0.0429439,0.0138375,0.0345876,0
18000,22,310,0,0.0548448,0.00549034,0.0671898,0
19000,22,310,0,0.0783731,0.0132276,0.135503,0
20000,22,310,0,0.0612553,0.00747952,0.0655898,0
21000,22,310,0,0.0565977,0.00617607,0.0533747,0
22000,22,310,0,0.0633839,0.00472458,0.0497222,0
23000,22,310,0,0.0648542,0.00859279,0.0903106,0
24000,22,310,0,0.0723911,0.00561239,0.0771269,0
25000,22,310,0,0.0451895,0.0186897,0.0631386,0
26000,22,310,0,0.049904,0.00853992,0.0588783,0
27000,22,310,0,0.066095,0.00377105,0.0669776,0
28000,22,310,0,0.0676985,0.00236883,0.0568388,0
29000,22,310,0,0.102655,6.6609e-05,0.0887349,0
30000,22,310,0,0.0926385,6.6609e-05,0.0713967,0
31000,22,310,0,0.06959,0.00426429,0.0700246,0
32000,22,310,0,0.0365182,0.0153359,0.0195701,0
33000,22,310,0,0.0543257,0.00844995,0.0665631,0
34000,22,310,0,0.0771854,0.00276139,0.0805987,0
35000,22,310,0,0.0544249,0.0114104,0.0784986,0
36000,22,310,0,0.0708435,0.00658871,0.0833215,0
37000,22,310,0,0.0569901,0.00677346,0.0605152,0
38000,22,310,0,0.0602347,0.0106602,0.0779461,0
39000,22,310,0,0.0827352,0.00452857,0.10821,0
40000,22,310,0,0.101969,0.000451057,0.0835298,0
41000,22,310,0,0.099415,0.00260511,0.0994191,0
42000,22,310,0,0.0618346,0.00906,0.0735014,0
