generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,10.1467,-890.907,1,0
1000,0,12.1457,-602.709,0.0755472,0.167
2000,0,10.0349,-603.025,2.13088,0.175912
3000,0,12.0697,-604.242,0.286457,0.172
4000,2,32.009,-597.271,1.0256,0.322
5000,2,36.6213,-602.103,0.538137,0.405
6000,0,11.4508,-602.748,0.697448,0.19
7000,0,11.693,-602.706,0.338129,0.1865
8000,0,10.3134,-603.305,1.41253,0.1765
9000,0,11.6052,-602.866,0.360887,0.164
10000,0,11.9063,-602.682,0.140606,0.18
11000,0,10.8961,-604,0.341986,0.182802
12000,0,11.4112,-602.961,0.727098,0.185
13000,0,10.8703,-603.317,1.23548,0.183
14000,1,22.3248,-596.811,0.239419,0.187
15000,0,11.8912,-603.035,0.249361,0.184121
16000,0,9.63746,-602.804,2.09011,0.174
17000,0,12.0927,-603.088,0.229592,0.189143
18000,0,11.0214,-602.792,1.00492,0.1725
19000,0,11.3151,-603.187,1.22639,0.1858
20000,0,11.8493,-603.638,0.407873,0.19
21000,0,11.8807,-604.193,0.88424,0.153
22000,0,10.9312,-603.299,1.50844,0.181
23000,0,11.6404,-603.517,0.349809,0.166
24000,0,11.4272,-602.742,0.680078,0.172687
25000,0,12.1524,-603.253,0.286171,0.179
26000,0,12.16,-602.921,0.0145268,0.185667
27000,0,12.1922,-603.841,0.303036,0.180167
28000,0,11.2908,-604.236,0.847567,0.184
29000,1,20.6018,-599.443,0.535291,0.174
30000,0,12.5866,-603.687,0.0661857,0.176417
31000,0,11.5561,-607.894,0.263201,0.166
32000,0,12.1611,-605.279,0.00614203,0.184
33000,0,10.8118,-606.248,0.707033,0.175143
34000,0,11.6721,-602.945,0.763169,0.176556
35000,0,11.9591,-603.097,0.441782,0.19
36000,0,11.9219,-605.858,0.794752,0.172
37000,0,12.4779,-604.754,0.00620825,0.206
38000,0,12.3421,-603.95,0.0110345,0.195
39000,0,12.7542,-604.525,0.0222832,0.1788
40000,0,11.5152,-603.883,1.17294,0.173
