generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,5.69296,-491.604,1,0
1000,0,6.45315,-483.012,0.254481,0.324
2000,0,6.52062,-481.536,0.101781,0.277861
3000,0,5.97011,-481.803,0.672281,0.304
4000,0,5.70075,-480.754,1.02529,0.307923
5000,1,9.7737,-482.499,1.24959,0.315137
6000,1,12.4238,-480.407,0.401322,0.343
7000,0,5.69242,-479.911,0.759904,0.306
8000,0,5.94697,-482.601,0.0713417,0.253
9000,0,5.55111,-481.222,0.475585,0.283
10000,0,5.26065,-482.119,0.170058,0.372
11000,0,4.81013,-479.504,1.22331,0.300625
12000,0,5.80259,-479.453,0.324053,0.266
13000,0,5.25486,-480.975,1.02601,0.268333
14000,0,6.19635,-482.468,0.290712,0.305
15000,1,11.5631,-480.867,0.661195,0.307667
16000,0,6.49903,-480.4,0.0391899,0.361
17000,1,8.64892,-479.979,1.29015,0.329
18000,0,5.17796,-484.138,0.310037,0.2785
19000,0,4.11735,-482.066,1.49289,0.298889
20000,0,5.97231,-480.078,0.606172,0.313
21000,0,6.44461,-479.959,0.0618329,0.302714
22000,0,4.7919,-480.815,1.29391,0.41
23000,0,5.55041,-480.568,0.283786,0.251
24000,0,6.03162,-480.07,0.00960361,0.324857
25000,0,6.0436,-479.694,0.216177,0.301
26000,0,5.53077,-480.559,0.032314,0.287
27000,0,5.45956,-479.44,0.159286,0.316
28000,0,5.00196,-480.003,0.206216,0.254
29000,0,6.10884,-480.699,0.31196,0.261333
30000,0,5.77342,-479.351,0.440045,0.276
31000,0,4.80798,-480.663,1.1655,0.283538
32000,0,6.12421,-480.151,0.116031,0.352
33000,0,6.04573,-480.522,0.194782,0.279
34000,0,6.25305,-479.742,0.214985,0.292
35000,0,6.52937,-480.116,0.0614673,0.2964
36000,0,6.22891,-480.412,0.333516,0.333
37000,0,6.27924,-479.496,0.124149,0.294
38000,0,6.6757,-480.966,0.0786744,0.2995
39000,0,4.21614,-479.875,1.48215,0.2898
40000,0,5.58076,-479.434,0.211593,0.288
41000,0,5.43658,-479.902,0.502603,0.275
42000,1,5.05749,-483.056,0.768753,0.2685
43000,0,5.31911,-480.138,0.096122,0.271
44000,0,5.31822,-479.348,0.416562,0.27
45000,0,4.14042,-480.282,1.48841,0.248
46000,0,4.99836,-480.292,0.80003,0.268
47000,0,5.37097,-479.441,0.379954,0.266
48000,0,5.71482,-479.518,0.16959,0.312667
49000,0,6.03456,-480.011,0.343228,0.303
50000,0,5.92568,-479.605,0.45373,0.3
51000,0,5.8549,-481.294,0.0968911,0.371
52000,0,3.54869,-480.137,2.40613,0.273
53000,0,5.70453,-482.524,0.45731,0.317
54000,0,4.8736,-480.048,0.307009,0.231
55000,0,5.07655,-480.095,0.0959556,0.219
56000,0,4.64056,-479.681,0.825115,0.3
57000,0,4.3796,-479.807,1.55772,0.281789
58000,0,5.51498,-480.533,0.564436,0.283476
59000,0,4.36702,-479.468,1.43673,0.283333
60000,0,4.16646,-480.221,1.27412,0.284
61000,0,3.18301,-479.96,2.51919,0.322
62000,0,5.46612,-479.44,0.325234,0.2705
63000,0,5.61151,-480.726,0.660964,0.266
64000,0,5.28449,-480.502,1.11155,0.265
