generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,3.4301,-408.366,1,0
1000,0,2.85661,-402.981,1.47415,0.36
2000,0,4.29233,-402.405,0.0825265,0.328
3000,0,2.28897,-399.582,1.43529,0.325
4000,0,2.08281,-399.309,0.914406,0.297176
5000,0,3.04058,-400.224,0.0222546,0.319736
6000,0,2.81185,-398.218,0.261812,0.261667
7000,0,1.58732,-399.531,0.701322,0.234
8000,0,2.2673,-399.164,0.547423,0.213
9000,0,2.43365,-398.876,0.550427,0.24
10000,0,1.49267,-401.156,0.70193,0.2366
11000,0,2.24744,-399.288,0.753799,0.205
12000,0,3.64762,-399.197,0.086717,0.221
13000,0,3.37565,-398.68,0.192043,0.267133
14000,0,4.0067,-399.733,0.030386,0.2507
15000,0,3.86388,-398.975,0.314244,0.279
16000,0,4.14762,-399.03,0.0260573,0.316
17000,0,3.87792,-399.021,0.157582,0.279
18000,0,4.0616,-400.276,0.322351,0.266667
19000,0,3.30904,-398.2,0.217309,0.2618
20000,0,2.9316,-398.729,0.20655,0.3255
21000,0,2.59981,-398.608,0.764216,0.2375
22000,0,3.12932,-398.384,0.87668,0.287
23000,0,4.07307,-399.316,0.00097246,0.278
24000,0,3.02071,-398.083,0.311559,0.203
25000,0,3.86127,-398.307,0.0255272,0.285
26000,0,2.61799,-401.135,1.30718,0.324
27000,0,2.9574,-399.482,0.579837,0.288143
28000,0,1.88966,-399.383,1.08602,0.296429
29000,0,3.16331,-398.766,0.49466,0.281
30000,0,4.08504,-402.206,0.0319326,0.276308
31000,0,2.51275,-398.419,0.546724,0.302
32000,0,2.83832,-399.187,0.577382,0.233
33000,0,3.30461,-398.96,0.0739301,0.267
34000,0,2.92309,-398.185,0.641065,0.289
35000,0,3.24252,-398.482,0.691628,0.2958
36000,0,2.95528,-398.802,0.9446,0.272429
37000,0,2.51391,-398.183,0.618546,0.2805
38000,0,2.08719,-401.007,1.92879,0.344
39000,0,2.58518,-398.967,1.18119,0.28
40000,0,1.15994,-401.248,0.885335,0.258667
41000,0,2.26511,-398.591,0.552855,0.214
42000,0,2.97087,-398.523,0.258083,0.296
43000,0,3.52621,-400.058,0.344503,0.273
44000,0,3.22329,-399.023,0.263379,0.289
45000,1,7.4709,-401.581,0.235326,0.30725
46000,0,1.18621,-398.319,2.13391,0.2982
47000,1,7.51074,-399.85,0.037876,0.33
48000,0,1.32466,-398.607,1.81353,0.247
49000,0,3.18185,-399.398,0.105466,0.241333
50000,0,3.24848,-400.079,0.0558641,0.277571
51000,0,3.07367,-399.22,0.748299,0.221429
52000,0,4.03807,-398.671,0.19582,0.282
53000,0,4.02488,-398.403,0.0536527,0.35
54000,0,2.89706,-398.194,0.639003,0.26
55000,0,3.86701,-399.658,0.0470469,0.259
56000,0,3.6399,-398.499,0.320236,0.267
57000,0,3.39257,-402.103,0.134283,0.245
58000,0,3.52238,-399.015,0.371996,0.25
59000,0,3.04798,-399.283,0.475892,0.282545
60000,0,3.26258,-400.294,0.316049,0.268
61000,0,3.28647,-398.449,0.423696,0.277455
62000,2,10.6356,-402.898,1.2313,0.309
63000,0,3.64459,-399.548,0.0293024,0.302
64000,0,2.97319,-398.294,0.0621532,0.216
65000,0,3.25662,-399.61,0.430695,0.292
66000,0,3.02378,-398.04,0.380794,0.285
67000,0,2.9398,-399.878,0.211486,0.255333
68000,0,2.43466,-399.183,0.509689,0.23
69000,0,3.539,-398.176,0.0679596,0.267667
70000,0,3.00914,-399.453,0.419831,0.315
71000,1,6.26187,-401.535,0.383574,0.247143
72000,0,4.34367,-400.512,0.0130293,0.298667
73000,0,2.05264,-398.485,1.34024,0.283846
74000,0,3.38092,-398.131,0.310549,0.298
75000,0,2.59893,-398.969,0.37562,0.24625
76000,0,3.69162,-398.801,0.40551,0.288167
77000,0,0.973977,-399.166,2.27236,0.28075
78000,0,3.5402,-399.311,0.118712,0.255
79000,0,3.51185,-398.502,0.380679,0.262
80000,0,3.41619,-398.199,0.304902,0.318
81000,0,3.36688,-399.713,0.249345,0.352
82000,1,6.48754,-397.075,1.06802,0.307833
83000,0,2.41858,-401.326,0.0658988,0.2725
84000,0,1.94992,-398.622,0.948309,0.247
85000,0,3.21901,-398.521,0.106431,0.299
86000,0,2.37324,-398.846,0.4911,0.236
87000,0,2.88355,-398.367,0.0493177,0.193
88000,0,1.11058,-400.457,1.23185,0.286
89000,0,2.88813,-398.235,0.375789,0.252
90000,1,6.16114,-400.459,1.05075,0.290333
91000,0,2.37963,-398.824,0.768774,0.3455
92000,0,2.04446,-400.365,1.01132,0.167
93000,0,2.01346,-399.035,0.587688,0.195
94000,0,0.812203,-400.206,1.73127,0.212
95000,0,1.5811,-399.976,0.552516,0.246714
96000,0,2.31664,-398.27,0.753849,0.2395
97000,0,2.25179,-398.391,0.863582,0.277
98000,1,5.204,-396.721,0.232951,0.260625
99000,0,2.84473,-399.039,0.321768,0.296
100000,0,3.25638,-399.964,0.324915,0.259
101000,1,6.14919,-400.255,0.493779,0.344
102000,1,5.49221,-402.425,0.760879,0.262714
103000,0,2.3105,-398.676,0.409036,0.253
104000,0,2.86121,-398.353,0.357818,0.239
105000,0,2.64022,-399.411,0.707672,0.271
106000,0,3.8925,-399.693,0.098497,0.282
107000,0,3.64545,-399.091,0.426431,0.32
108000,0,2.73838,-398.949,0.421974,0.283
109000,0,3.4087,-399.02,0.0116809,0.228
110000,0,3.4522,-398.391,0.0972819,0.245
111000,0,3.18538,-399.215,0.0948978,0.276
112000,0,3.79807,-399.013,0.281149,0.263
113000,0,2.25058,-400.884,1.24973,0.257889
114000,0,3.48148,-400.104,0.000236309,0.251118
115000,0,3.39154,-398.557,0.439804,0.270929
116000,0,3.06665,-398.144,0.535454,0.275
117000,0,2.36215,-399.345,0.961035,0.2756
118000,0,2.89418,-398.554,0.00837317,0.188
119000,0,2.59796,-398.235,0.465306,0.217
120000,0,3.28734,-399.834,0.281723,0.272
121000,0,3.60796,-398.348,0.0269457,0.206
122000,0,3.80074,-399.763,0.0976984,0.317
123000,0,3.91705,-398.513,0.0186089,0.359
124000,0,3.59566,-398.713,0.0755388,0.2957
125000,1,6.78113,-402.535,1.13252,0.323
126000,0,4.13081,-400.787,0.202254,0.337
127000,0,4.11337,-398.883,0.058379,0.329
128000,0,3.62712,-398.749,0.584308,0.372
129000,0,2.29617,-398.577,0.776756,0.278062
130000,0,3.60575,-399.075,0.103633,0.304929
131000,0,3.5208,-398.554,0.252639,0.35
132000,0,3.2329,-399.425,0.609044,0.316
133000,0,1.53173,-400.199,0.612827,0.26725
134000,0,2.99312,-398.393,0.0461354,0.236
135000,0,3.53994,-398.527,0.605189,0.286
136000,0,3.70337,-398.525,0.268529,0.294
137000,0,3.46991,-398.497,0.203273,0.319
138000,0,3.42859,-398.925,0.677462,0.262429
139000,0,2.85974,-398.818,1.13723,0.301
140000,0,2.26833,-398.509,0.959655,0.265
141000,0,3.23435,-398.283,0.151861,0.264556
142000,0,3.9265,-398.738,0.109272,0.268941
143000,0,3.01509,-398.225,0.243465,0.268667
144000,0,3.71252,-399.122,0.305915,0.251
145000,0,3.61891,-398.354,0.406081,0.244
146000,0,3.28111,-398.824,0.0284423,0.246
147000,0,2.67961,-398.769,0.543714,0.215
