generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,2,17,0,0.0352426,0,0.005,0
1000,2,17,0,0.0352176,0.0134597,0.0146422,0
1000,55,NA,66.1332,0.0544845,0.0200719,0.427337,0
2000,2,17,0,0.0337037,0.0133659,0.00930396,0
2000,89,97,40.0295,0.101831,0.0327593,0.100871,0
3000,2,17,0,0.0355608,0.0152537,0.00460202,0
3000,89,97,39.9643,0.240628,-0.000943773,0.220601,0
4000,2,17,0,0.146084,-0.00843435,0.081908,0
5000,2,17,0,0.0363075,0.00420325,0.00475709,0
5000,89,94,66.8754,0.236675,0.0335986,0.0191699,0
6000,2,17,0,0.0372888,0.00433783,0.00106245,0
6000,89,94,60.2107,0.2241,-0.00905594,0.135052,0
7000,2,17,0,0.0266613,0.0302611,0.00800113,0
8000,2,17,0,0.142519,-0.0142479,0.0389946,0
9000,2,17,0,0.111155,-0.0112014,0.0268533,0
10000,2,17,0,0.158225,-0.0144101,0.0498499,0
11000,2,17,0,0.115069,-0.0156671,0.0195636,0
11000,89,97,28.9487,0.287026,-0.00712369,0.173389,0
12000,2,17,0,0.0991627,-0.0156671,0.0112252,0
12000,2,3,30.1385,0.299942,-0.0278422,0.153918,0
12000,26,NA,70.4351,0.240782,-0.00682294,0.328236,0
12000,21,NA,41.297,0.0593944,0.00197159,0.0210929,0
12000,84,NA,69.0513,0.022143,0.0107223,0.610821,0
12000,89,97,29.7628,0.107659,0.0147206,0.135854,0
13000,2,17,0,0.0990442,-0.0173326,0.0129149,0
13000,50,52,63.5149,0.350216,0.00967188,0.151455,0
13000,89,97,42.6694,0.418516,-0.0144679,0.172875,0
14000,2,17,0,0.096415,-0.0108662,0.0283301,0
14000,89,97,43.1961,0.301345,-0.00608764,0.113759,0
15000,2,17,0,0.146123,-0.0134557,0.0570577,0
15000,89,97,48.7054,0.0989271,0.0183311,0.0535622,0
16000,2,17,0,0.229345,-0.0200508,0.0703585,0
17000,2,17,0,0.165799,-0.0154172,0.0539884,0
18000,2,17,0,0.148654,-0.0162398,0.0397823,0
19000,2,17,0,0.16328,-0.0150371,0.0569474,0
20000,2,17,0,0.102669,-0.0102728,0.0263313,0
21000,2,17,0,0.0836207,-0.00640258,0.0334005,0
22000,2,17,0,0.0830634,-0.00476807,0.0351403,0
23000,2,17,0,0.0773812,-0.00355927,0.0373479,0
24000,2,17,0,0.105999,-0.0110271,0.0298548,0
25000,2,17,0,0.0828176,-0.00242907,0.031815,0
26000,2,17,0,0.174256,-0.0157557,0.0545628,0
27000,2,17,0,0.126569,-0.0189194,0.0233403,0
28000,2,17,0,0.198174,-0.0176959,0.0505701,0
29000,2,17,0,0.157973,-0.00880149,0.0664829,0
30000,2,17,0,0.136836,-0.0115291,0.0524272,0
31000,2,17,0,0.105764,-0.00736521,0.0530462,0
32000,2,17,0,0.0616691,-0.00281111,0.00671214,0
33000,2,17,0,0.170375,-0.0141683,0.0673031,0
34000,2,17,0,0.215973,-0.0150977,0.0981137,0
35000,2,17,0,0.0769845,-0.00950847,0.0131631,0
36000,2,17,0,0.0684455,-0.00950847,0.000435612,0
37000,2,17,0,0.111656,-0.0116033,0.0306227,0
38000,2,17,0,0.123933,-0.012742,0.0340456,0
39000,2,17,0,0.140262,-0.020015,0.0317291,0
40000,2,17,0,0.200774,-0.0161461,0.0635319,0
41000,2,17,0,0.108537,-0.0131934,0.0374583,0
42000,2,17,0,0.156513,-0.0125685,0.0603245,0
43000,2,17,0,0.103025,-0.00918636,0.0255749,0
44000,2,17,0,0.136753,-0.0121642,0.0504723,0
45000,2,17,0,0.12671,-0.00922551,0.058027,0
46000,2,17,0,0.106549,-0.00856143,0.0287233,0
47000,2,17,0,0.183299,-0.0132857,0.0752524,0
48000,2,17,0,0.141683,-0.00935518,0.0584751,0
49000,2,17,0,0.118143,-0.00921876,0.0415834,0
50000,2,17,0,0.200858,-0.0109798,0.103703,0
51000,2,17,0,0.135613,-0.0117302,0.0628734,0
51000,89,97,51.5614,0.524595,-0.0198651,0.475914,0
52000,2,17,0,0.146319,-0.014683,0.0388738,0
53000,2,17,0,0.0866285,-0.00910131,0.0187554,0
54000,2,17,0,0.127035,-0.0123363,0.0453303,0
55000,2,17,0,0.0730724,-0.00630185,0.00510499,0
56000,2,17,0,0.15717,-0.0120706,0.0660451,0
57000,2,17,0,0.139487,-0.0114526,0.0453052,0
58000,2,17,0,0.0725591,-0.00458147,0.0142009,0
59000,2,17,0,0.0297686,0.0252166,0.0161555,0
60000,2,17,0,0.0732138,-0.00576785,0.0110613,0
61000,2,17,0,0.111386,-0.00955267,0.0262874,0
62000,2,17,0,0.0326958,0.00975676,0.00135899,0
62000,24,NA,71.5397,0.0502281,-0.00492305,0.0839112,0
63000,2,17,0,0.0493708,0.000960671,0.0184517,0
63000,67,NA,67.7171,0.118675,0.0100231,0.329089,0
64000,2,17,0,0.0301567,0.0103942,0.00156137,0
65000,2,17,0,0.0607848,-0.00831142,1.53274e-05,0
65000,50,51,70.7982,0.434867,0.00334494,0.388674,0
65000,13,NA,59.8328,0.0232779,0.00807874,0.00793801,0
66000,2,17,0,0.148063,-0.0136981,0.0462528,0
67000,2,17,0,0.216601,-0.0153986,0.0731863,0
68000,2,17,0,0.213532,-0.00789873,0.12897,0
69000,2,17,0,0.290881,-0.0173099,0.108875,0
70000,2,17,0,0.266161,-0.0138492,0.12599,0
71000,2,17,0,0.09628,-0.012103,0.022443,0
72000,2,17,0,0.107744,-0.0107796,0.0466238,0
73000,2,17,0,0.128477,-0.013452,0.0424554,0
74000,2,17,0,0.134024,-0.013452,0.0349643,0
75000,2,17,0,0.196927,-0.0150905,0.0725248,0
76000,2,17,0,0.180562,-0.0173111,0.0483624,0
77000,2,17,0,0.099711,-0.0125433,0.0205881,0
78000,2,17,0,0.258936,-0.0150554,0.113396,0
79000,2,17,0,0.117899,-0.0114398,0.023171,0
80000,2,17,0,0.243031,-0.0128181,0.125397,0
81000,2,17,0,0.162699,-0.0129561,0.0432632,0
82000,2,17,0,0.0823956,-0.00866335,0.0148959,0
82000,15,16,65.5472,0.0523697,0.0341436,0.235015,0
83000,2,17,0,0.174469,-0.0110434,0.0777671,0
84000,2,17,0,0.157865,-0.0154132,0.0446841,0
85000,2,17,0,0.168548,-0.0166166,0.0512017,0
86000,2,17,0,0.201735,-0.0173374,0.0596923,0
87000,2,17,0,0.129428,-0.0144519,0.0157538,0
87000,89,97,47.8804,0.201832,0.00310077,0.135804,0
88000,2,17,0,0.0951696,-0.0115452,0.0112962,0
88000,89,94,61.855,0.291012,0.0112007,0.0305373,0
89000,2,17,0,0.112254,-0.00947127,0.0367178,0
89000,89,94,61.6149,0.341531,0.0174217,0.0704306,0
90000,2,17,0,0.0818172,-0.00648854,0.0261518,0
90000,40,NA,71.2851,0.0292051,-0.0148905,0.471548,0
91000,2,17,0,0.0621807,-0.00666571,0.0110598,0
92000,2,17,0,0.123878,-0.00755528,0.0603971,0
92000,67,NA,71.8291,0.0291226,0.0133083,0.0542858,0
93000,2,17,0,0.110513,-0.00748008,0.0411157,0
94000,2,17,0,0.0815926,-0.00633339,0.0190761,0
95000,2,17,0,0.140383,-0.00876244,0.0584629,0
96000,2,17,0,0.10399,-0.01085,0.0428933,0
96000,89,97,28.4144,0.12278,-0.00301696,0.153234,0
97000,2,17,0,0.127161,-0.0140817,0.0383092,0
97000,89,97,42.2716,0.164689,0.0170594,0.203591,0
98000,2,17,0,0.142042,-0.0148815,0.0324046,0
99000,2,17,0,0.192931,-0.0169454,0.0716776,0
