generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,3.77297,-404.654,1,1
1000,1,6.03556,-402.318,0.684008,0.344655
2000,1,5.57444,-397.678,0.882638,0.423288
3000,1,7.34173,-398.761,0.183511,0.506
4000,0,3.88414,-400.52,0.0528699,0.294176
5000,1,5.80576,-394.12,0.670078,0.494
6000,1,7.30651,-395.685,0.866065,0.505
7000,0,2.36704,-402.054,0.614553,0.412
8000,0,2.87727,-398.858,0.970912,0.228
9000,0,3.58848,-399.082,0.574207,0.288
10000,0,3.68826,-398.576,0.0523688,0.26
11000,1,5.33381,-395.026,1.72069,0.3925
12000,5,13.9263,-399.216,5.0902,0.475
13000,2,6.9939,-396.733,2.11635,0.501
14000,1,7.23791,-396.286,0.300135,0.434
15000,1,7.21166,-395.598,0.292139,0.404
16000,0,2.99176,-399.653,0.0249452,0.211667
17000,0,2.60379,-398.55,1.03403,0.301563
18000,0,3.65909,-399.2,0.0432857,0.204667
19000,0,2.23445,-398.546,1.42465,0.2305
20000,0,4.21706,-398.951,0.0184352,0.193
21000,0,4.24966,-399.5,0.157898,0.262
22000,0,1.01837,-399.522,3.42094,0.191
23000,0,3.67606,-400.129,0.796028,0.227714
24000,0,4.0778,-398.901,0.100534,0.292
25000,0,3.19592,-401.318,1.28992,0.26275
26000,0,2.73492,-398.638,0.848577,0.197
27000,0,2.8554,-402.715,0.803207,0.264
28000,0,3.2144,-400.018,0.166897,0.24075
29000,0,3.77559,-401.745,0.161993,0.195
30000,0,3.8163,-398.471,0.141857,0.23675
31000,0,3.53591,-399.78,0.69069,0.2305
32000,0,3.39747,-400.01,1.25567,0.239
33000,0,3.55833,-398.544,0.0863535,0.191333
34000,0,2.51306,-399.916,0.794878,0.192
35000,0,4.32717,-400.232,0.0821069,0.219
36000,0,4.1129,-401.119,0.375123,0.245
37000,0,3.71959,-398.857,0.40914,0.2938
38000,0,3.18373,-398.808,0.832021,0.256667
39000,0,3.34795,-403.148,0.144486,0.219
40000,0,3.19848,-399.115,0.228974,0.198
41000,0,3.62484,-401.012,0.41211,0.236
42000,0,3.71816,-398.439,0.0883397,0.2105
43000,0,2.50044,-399.309,1.77838,0.238
44000,0,3.92073,-398.464,0.015192,0.247667
45000,0,3.85328,-399,0.21625,0.233
46000,0,4.2295,-399.679,0.0465482,0.241
47000,0,2.16998,-398.628,1.44537,0.2365
48000,0,3.59655,-399.529,0.411105,0.247
49000,0,3.20343,-398.941,0.958946,0.241462
50000,0,3.53105,-400.407,0.0246537,0.2
51000,1,3.90859,-396.599,0.442617,0.316
52000,0,3.72753,-398.968,0.0821132,0.251
53000,0,4.12995,-399.271,0.237902,0.3186
54000,0,3.73404,-398.726,0.248575,0.235
55000,0,3.6135,-400.207,0.940415,0.247
56000,0,3.64063,-398.562,0.166528,0.21075
57000,0,3.83319,-399.044,0.145004,0.233
58000,0,3.15231,-399.693,1.40688,0.269333
59000,0,3.14721,-402.767,0.346469,0.271308
60000,0,3.42322,-399.625,1.12087,0.258667
61000,0,3.99498,-400.036,0.23665,0.274
62000,1,7.34201,-401.042,1.64283,0.331
63000,1,5.89732,-401.797,1.83691,0.3555
64000,0,4.45217,-401.306,0.13858,0.3
65000,2,9.20739,-399.782,1.88046,0.359
66000,0,2.90086,-398.576,0.930322,0.311
67000,0,2.62732,-399.823,0.752445,0.189
68000,0,3.11431,-404.595,0.415999,0.178
69000,0,2.17794,-400.485,0.670922,0.255714
70000,0,2.81193,-400.852,0.27847,0.241167
71000,0,3.91165,-399.982,0.280865,0.283765
72000,0,2.73484,-400.522,1.38561,0.209
73000,0,3.87847,-398.966,0.0525193,0.215
74000,0,3.06738,-398.979,0.870805,0.219
75000,0,2.77254,-398.59,0.70111,0.209143
76000,0,3.30312,-399.235,0.17821,0.211
77000,0,4.08762,-399.828,0.0775894,0.197
78000,0,2.90859,-399.959,0.186209,0.186
79000,0,3.04269,-400.198,1.09798,0.227625
80000,0,2.80038,-401.239,0.432269,0.214
81000,0,2.46788,-401.422,1.35931,0.2034
82000,1,4.12081,-399.412,1.84344,0.247
83000,0,2.94821,-399.391,0.798473,0.2545
84000,0,2.7638,-398.832,0.938093,0.279
85000,0,3.27279,-398.852,0.289145,0.2286
86000,0,3.26206,-399.138,0.0971203,0.186
87000,1,6.73538,-396.389,0.888508,0.2766
