generation,N_shifts,logPrior,logLik,eventRate,acceptRate
532000,2,22.3872,-413.944,0.881002,0.401
533000,2,19.5322,-411.207,0.415098,0.352
534000,3,28.5305,-410.452,0.860891,0.356
535000,5,46.929,-414.687,3.52838,0.401
536000,3,30.6797,-412.569,1.39201,0.442
537000,2,23.5331,-411.609,0.753885,0.408
538000,2,21.2932,-408.941,1.97214,0.354
539000,3,29.4644,-412.034,2.74071,0.372
540000,6,55.1142,-410.492,1.84985,0.443
541000,2,20.9485,-413.922,0.33911,0.433
542000,2,21.4493,-410.165,1.04731,0.385
543000,2,22.2671,-411.579,2.36245,0.433
544000,2,21.531,-409.389,1.16377,0.416
545000,2,18.5487,-412.268,2.6501,0.398
546000,1,14.9809,-417.659,0.941907,0.357
547000,1,12.3933,-417.109,1.01238,0.392
548000,1,13.1881,-414.004,0.482137,0.334
549000,1,9.57186,-408.582,1.15228,0.161
550000,1,10.2108,-408.469,0.79336,0.116
551000,1,10.9423,-408.349,0.233898,0.123
552000,1,12.6391,-415.439,1.36417,0.318066
553000,1,12.5747,-416.575,1.03247,0.35875
554000,1,9.99599,-416.238,1.80605,0.193
555000,1,15.243,-414.564,0.464547,0.318
556000,2,21.8331,-414.2,0.987515,0.406
557000,1,12.3251,-414.532,1.97441,0.378
558000,1,12.0037,-415.924,0.476974,0.337
559000,1,14.0635,-418.691,1.00446,0.368
560000,1,11.8053,-412.188,0.769168,0.301
561000,1,11.387,-417.962,0.450785,0.251
562000,2,19.062,-417.917,2.33314,0.372
563000,1,13.4303,-416.442,1.89335,0.346
564000,2,20.6371,-416.609,2.72988,0.274
565000,2,18.5566,-410.258,0.496871,0.404
566000,1,15.1356,-411.138,0.24579,0.321919
567000,1,15.4778,-414.274,0.396673,0.3
568000,2,23.5935,-411.625,1.39263,0.396667
569000,2,24.3853,-417.334,0.932248,0.417
570000,1,11.1802,-415.625,0.582453,0.376
571000,1,11.1046,-414.685,2.83721,0.341
572000,1,15.3486,-419.504,0.536447,0.359
573000,2,20.8051,-411.152,1.46159,0.323
574000,1,13.2867,-417.406,0.634795,0.364857
575000,4,31.6026,-413.55,1.7461,0.409
576000,1,13.103,-414.38,0.445081,0.364
577000,1,13.0868,-414.181,1.72697,0.307
578000,2,16.6541,-414.212,1.64871,0.361
