generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,46,610,0,0.032,0,0.005,0
1000,46,610,0,0.0312742,0,0.0313403,0
1000,323,354,2907.02,0.00125922,-0.000109459,0.000815189,0
2000,46,610,0,0.0311839,0,0.0313403,0
2000,323,380,1892.76,0.00171131,-0.000109459,0.00127209,0
3000,46,610,0,0.0305839,0,0.0308726,0
3000,46,484,577.754,0.00265026,-0.000109459,0.00164484,0
3000,46,484,364.582,0.00235417,-4.45084e-05,0.00115431,0
4000,46,610,0,0.0304895,0,0.0310059,0
4000,46,484,56.9702,0.00311637,-0.000109459,0.00153285,0
5000,46,610,0,0.0292457,0,0.0300791,0
5000,46,484,227.963,0.00307671,-0.000109459,0.00184589,0
6000,46,610,0,0.0285925,0,0.0292226,0
6000,46,484,291.659,0.00274515,-0.000109459,0.0015157,0
7000,46,610,0,0.0301237,0,0.0311533,0
7000,46,484,10.6507,0.00170814,-4.45084e-05,0.000855887,0
8000,46,610,0,0.0290451,0,0.030018,0
8000,46,484,461.986,0.00270595,-0.000109459,0.00153725,0
9000,46,610,0,0.0298933,0,0.0309167,0
9000,46,484,237.86,0.00177213,-4.45084e-05,0.00089571,0
10000,46,610,0,0.0100929,0,0.0113919,0
10000,46,484,219.418,0.00271789,-0.000124673,0.00174293,0
11000,46,610,0,0.0102578,0,0.0109732,0
11000,46,484,387.219,0.0025606,-0.000124673,0.00117094,0
12000,46,610,0,0.00970055,0,0.0109164,0
12000,46,484,513.998,0.0027141,-0.000124673,0.00144963,0
13000,46,610,0,0.0265912,0,0.0274409,0
13000,46,484,402.738,0.00229968,-0.000109459,0.00124673,0
14000,46,610,0,0.0272129,0,0.0279873,0
14000,46,484,127.669,0.00252045,-0.000109459,0.0010195,0
15000,46,610,0,0.0270428,0,0.0279487,0
15000,46,484,373.284,0.00288905,-0.000109459,0.00172802,0
16000,46,610,0,0.00716845,0,0.00772458,0
16000,46,484,93.0005,0.00394703,-0.000124673,0.00214941,0
17000,46,610,0,0.00680487,0,0.00705289,0
17000,46,484,9.86074,0.00355916,-0.000124673,0.00189674,0
18000,46,610,0,0.00648128,0,0.00783069,0
18000,202,204,4194.79,0.000210534,0.000219742,4.13914e-05,0
18000,46,484,202.816,0.00310014,-0.000137941,0.00163959,0
19000,46,610,0,0.00710271,0,0.00789136,0
19000,46,484,370.355,0.00258812,-0.000137941,0.00140744,0
20000,46,610,0,0.00610376,0,0.00741326,0
20000,46,484,262.152,0.00313985,-0.000137941,0.00160316,0
21000,46,610,0,0.0060779,0,0.00709237,0
21000,46,484,177.14,0.00274929,-0.000137941,0.00120038,0
22000,46,610,0,0.00544357,0,0.00660495,0
22000,46,484,29.9332,0.00262788,-0.000137941,0.00110044,0
23000,46,610,0,0.0248203,0,0.0255847,0
23000,46,484,405.161,0.0034462,-0.000122726,0.00184315,0
24000,46,610,0,0.0245193,0,0.0255847,0
24000,46,484,392.541,0.00351872,-0.000122726,0.00192809,0
25000,46,610,0,0.0273029,0,0.0275212,0
25000,46,484,558.935,0.00145272,-5.77759e-05,0.000464845,0
26000,46,610,0,0.0230126,0,0.0231547,0
26000,46,484,409.184,0.00251821,-0.000122726,0.00109776,0
27000,46,610,0,0.00256549,0,0.00499831,0
27000,46,484,25.4403,0.00260594,-0.000122726,0.00123773,0
27000,610,NA,1446.35,0.00105045,6.38627e-05,0.00200317,0
28000,46,610,0,0.000331618,0,0.00119941,0
28000,46,484,0.466452,0.00306148,-0.000122726,0.00155406,0
29000,46,610,0,0.000711775,0,0.00120831,0
29000,46,484,435.484,0.00400304,-0.000122726,0.00255192,0
30000,46,610,0,0.000164858,0,0.000698502,0
30000,46,484,60.7556,0.00402407,-0.000122726,0.00242862,0
31000,46,610,0,0.000133936,0,0.000237327,0
31000,46,484,391.431,0.00383145,-0.000122726,0.00240047,0
