generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,1,5,0,0.032,0,0.00332986,0
1000,1,5,0,0.074352,0.0214552,0.0781121,0
2000,1,5,0,0.0830783,0.00855382,0.0741351,0
3000,1,5,0,0.162454,-0.00172965,0.109178,0
4000,1,5,0,0.185349,-0.000894614,0.169064,0
5000,1,5,0,0.30605,-0.00358474,0.248224,0
6000,1,5,0,0.327613,-0.00283741,0.273394,0
6000,22,NA,81.6199,0.943142,-0.0123916,0.389977,0
7000,1,5,0,0.284958,-0.00283741,0.237726,0
8000,1,5,0,0.154894,-0.00582608,0.101987,0
8000,89,116,79.8485,1.0352,-0.0319961,0.308359,0
9000,1,5,0,0.157117,-0.00619478,0.0893884,0
9000,3,NA,80.6227,0.188456,0.0114023,0.0706074,0
9000,89,116,78.7594,1.16976,-0.0183993,0.399228,0
10000,1,5,0,0.137309,-0.0168975,0.0192829,0
10000,57,64,64.2006,0.324691,0.0301971,0.142526,0
10000,87,89,72.7801,0.920857,-0.00954033,0.376197,0
10000,72,87,71.8208,0.4714,-4.77767e-05,0.244729,0
10000,72,118,63.7823,0.0547943,-0.035929,0.00461809,0
11000,1,5,0,0.121766,-0.0137805,0.0152938,0
11000,3,NA,64.4486,0.0523048,0.00309491,0.217906,0
11000,57,64,60.1543,0.153698,0.0171217,0.145467,0
11000,72,87,72.392,0.687552,-0.00812564,0.288829,0
12000,1,5,0,0.0940036,-0.0020515,0.0438442,0
12000,89,116,76.6975,1.11823,0.00862532,0.631487,0
12000,72,118,68.8226,0.270667,-0.00523985,0.0734232,0
13000,1,5,0,0.0680676,-0.00519506,0.018018,0
13000,89,116,78.5703,1.51247,0.00354904,0.425196,0
13000,72,118,67.8715,0.260426,-0.00136104,0.221113,0
14000,1,5,0,0.134352,-0.00841059,0.0650373,0
14000,89,115,80.1969,0.995469,-0.00146463,0.00393437,0
14000,72,118,69.2357,0.229972,-0.0013994,0.0399429,0
15000,1,5,0,0.106113,-0.00566853,0.064109,0
15000,89,116,76.8751,0.560846,-0.0202548,0.00171465,0
15000,72,118,65.4683,0.234778,-0.00459738,0.0695006,0
16000,1,5,0,0.151109,-0.00643356,0.0894151,0
16000,89,116,79.6593,0.78077,0.0177717,0.00219487,0
16000,72,118,68.8569,0.199381,0.00597027,0.0248233,0
17000,1,5,0,0.0785323,-0.00953947,0.0119045,0
17000,57,60,77.4151,0.961774,-0.0125299,0.138429,0
17000,72,118,67.5931,0.574618,0.000472541,0.455166,0
18000,1,5,0,0.121886,-0.00643356,0.0615176,0
18000,3,NA,39.453,0.0150421,0.0245749,0.063176,0
18000,89,116,79.6406,1.18922,-0.000848731,0.164173,0
18000,72,118,62.2331,0.324799,-0.0283998,0.0196847,0
19000,1,5,0,0.0724859,-0.00862212,0.00866838,0
19000,29,31,77.8519,0.699962,-0.0183079,0.0512578,0
19000,57,60,79.2093,0.449511,0.0101706,0.0754191,0
19000,72,118,67.4645,0.819838,-0.0196279,0.507033,0
20000,1,5,0,0.0441381,-0.00347724,0.000651174,0
20000,57,60,80.6935,0.758653,-0.0040351,0.05267,0
20000,72,118,63.3305,0.572028,0.017704,0.444348,0
21000,1,5,0,0.0595525,-0.000425445,0.0213498,0
21000,57,60,74.6407,0.529177,0.00420474,0.291297,0
21000,72,87,72.1269,0.530939,0.0132317,0.237919,0
22000,1,5,0,0.0485577,-0.00215523,0.000237129,0
22000,35,36,79.157,0.53716,0.013776,0.0606651,0
22000,57,60,78.869,0.290414,0.0115874,0.185573,0
22000,118,NA,80.3606,0.296517,-0.00217505,0.366765,0
22000,72,118,66.0158,0.292611,0.0263295,0.192492,0
23000,1,5,0,0.0667765,-0.00419608,0.00810176,0
23000,57,60,80.7113,0.402233,0.0238321,0.0273697,0
23000,72,87,71.6086,0.564258,0.00475425,0.166102,0
24000,1,5,0,0.0510377,-0.00249398,0.0214797,0
24000,57,60,80.6033,1.10231,0.00122176,0.0428266,0
24000,72,87,71.9719,0.601665,0.00204793,0.266949,0
24000,119,NA,76.2712,0.0128913,-0.0185503,0.000972678,0
25000,1,5,0,0.081597,-0.0071393,0.0407975,0
25000,57,60,80.0078,0.660898,0.0131597,0.0241328,0
25000,72,118,69.3633,0.381314,0.0116209,0.167571,0
26000,1,5,0,0.0694274,-0.00735988,0.0110122,0
26000,57,60,80.1458,1.06836,-0.00831097,0.520308,0
26000,72,118,67.1482,0.500415,0.0203846,0.365946,0
27000,1,5,0,0.057922,-0.0065331,0.0162399,0
27000,57,60,79.9068,0.390275,0.00187816,0.126595,0
27000,72,118,60.1903,0.772344,-0.0180244,0.219577,0
28000,1,5,0,0.0808253,-0.00836797,0.00576371,0
28000,119,NA,39.0343,0.010531,-0.00159638,0.0289804,0
28000,57,60,79.016,0.415664,-0.00984359,0.123309,0
28000,72,87,71.9248,0.448036,0.00118773,0.0771568,0
29000,1,5,0,0.0609574,-0.0116977,0.00606061,0
29000,57,60,79.6019,0.772971,0.0306893,0.00761385,0
29000,72,87,72.19,0.445744,0.0227797,0.374326,0
30000,1,5,0,0.0631582,-0.00754076,0.00128512,0
30000,3,NA,63.874,0.0123865,0.000651067,0.175869,0
30000,14,NA,79.8051,0.45414,-0.00949802,0.0437779,0
30000,57,60,76.7343,0.618312,0.0108195,0.287784,0
30000,72,118,70.3473,0.55471,0.00205369,0.193795,0
31000,1,5,0,0.0460107,-0.0060638,0.00365851,0
31000,14,NA,75.5409,0.00227751,-0.0195529,0.428872,0
31000,46,48,70.2742,0.128331,-0.0231383,0.0523182,0
31000,57,64,70.5318,0.375238,-0.0143127,0.258806,0
31000,72,87,72.3325,0.465612,-0.0166784,0.0224176,0
32000,1,5,0,0.0612197,-0.0060638,0.000102274,0
32000,28,NA,80.7877,0.11713,0.00883352,0.0917361,0
32000,57,60,79.9659,0.792891,0.0216696,0.131588,0
32000,72,87,72.1264,0.569138,-0.00635421,0.152059,0
33000,1,5,0,0.0869935,-0.0101892,0.00954992,0
33000,57,60,73.4531,0.501214,0.0125039,0.195357,0
33000,72,87,71.7135,0.489752,0.011172,0.0708955,0
34000,1,5,0,0.039496,0.00301097,0.00216194,0
34000,57,60,78.7692,0.340304,-0.00811898,0.0365834,0
34000,72,118,66.4379,0.512279,-0.00953182,0.125643,0
35000,1,5,0,0.0722772,-0.00396678,3.38921e-05,0
