generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,2.23395,-373.626,1,0
1000,0,1.6791,-329.166,0.943862,0.249
2000,0,1.5311,-329.418,0.302432,0.197
3000,0,2.03753,-330.236,0.96719,0.354215
4000,0,2.73305,-329.998,0.216383,0.281
5000,3,4.52242,-325.652,1.58429,0.495
6000,0,0.793902,-330.996,0.335041,0.23175
7000,0,-0.212255,-330.257,1.7359,0.208
8000,0,1.70315,-331.087,0.805263,0.325084
9000,0,2.07043,-330.455,0.607408,0.194
10000,0,1.92842,-329.563,0.00470993,0.274573
11000,0,1.71212,-329.825,0.387596,0.21
12000,0,2.15642,-330.058,0.0182756,0.168
13000,0,2.3093,-332.337,0.274337,0.232
14000,0,2.05684,-330.633,0.656589,0.2682
15000,0,1.22308,-328.916,1.17683,0.216
16000,0,2.44866,-331.311,0.045362,0.250889
17000,0,2.31477,-330.452,0.250247,0.1995
18000,0,2.32481,-330.262,0.481254,0.185
19000,0,2.70491,-329.552,0.0796017,0.289
20000,0,1.24538,-331.775,1.34564,0.333
21000,0,2.39645,-329.407,0.00508343,0.2065
22000,0,1.59499,-328.849,0.588273,0.176
23000,0,1.82824,-329.571,0.00524196,0.18
24000,0,1.56489,-328.829,0.484671,0.227
25000,0,1.06317,-328.895,0.862141,0.209
26000,0,1.49911,-329.477,0.176462,0.184
27000,0,1.79829,-330.05,0.558124,0.283045
28000,1,3.50542,-331.609,1.03966,0.222375
29000,0,0.672707,-328.799,1.33046,0.272
30000,0,2.08025,-329.25,0.104437,0.237
31000,0,1.76147,-332.137,0.151927,0.309667
32000,0,1.6514,-329.063,0.367013,0.1755
33000,0,0.34403,-330.719,1.73924,0.161
34000,0,2.39288,-329.088,0.214828,0.176
35000,0,1.10376,-329.436,0.505744,0.243105
36000,0,1.49115,-330.515,0.0992574,0.184
37000,0,2.4613,-329.958,0.0428929,0.1875
38000,0,1.98388,-328.914,0.537293,0.211833
39000,0,2.16827,-329.098,0.108612,0.188
40000,0,2.28522,-329.339,0.0694478,0.235
41000,0,1.97086,-329.433,0.28043,0.194
42000,0,2.03767,-330.686,0.045824,0.193667
43000,0,2.1686,-329.012,0.104036,0.191
44000,0,1.44527,-329.023,0.446428,0.2203
45000,0,1.84376,-329.991,0.525502,0.215
46000,0,2.009,-330.192,0.12302,0.232
47000,0,2.30779,-330.805,0.203435,0.223
48000,0,1.64092,-331.293,0.784267,0.327
49000,0,1.5469,-331.056,1.28032,0.295
50000,0,2.71182,-330.554,0.198162,0.241286
51000,0,1.99551,-329.467,0.431343,0.33
52000,0,1.82635,-329.47,0.990842,0.223857
53000,0,1.82675,-328.864,0.239461,0.184
54000,0,2.39687,-329.06,0.103622,0.208
