generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,3.6281,-389.215,1,0
1000,0,3.98574,-369.202,0.397338,0.327672
2000,0,3.99382,-369.357,0.145321,0.331334
3000,0,3.62814,-368.215,0.187355,0.361879
4000,0,3.56449,-368.757,0.874665,0.34075
5000,0,4.42932,-368.902,0.000528949,0.337
6000,1,5.71488,-368.459,0.463012,0.462
7000,1,5.60752,-368.501,1.25059,0.3478
8000,0,4.20239,-368.294,0.223227,0.326
9000,0,3.98083,-369.459,0.166624,0.282
10000,0,2.41813,-369.011,1.38278,0.352556
11000,0,4.37011,-368.946,0.0145676,0.361
12000,0,3.22097,-369.502,0.569115,0.307333
13000,0,3.77125,-369.864,0.096983,0.33
14000,0,4.4574,-368.382,0.0328651,0.31
15000,0,4.02789,-368.292,0.442096,0.33125
16000,0,3.76993,-369.874,0.423079,0.323
17000,0,3.89328,-368.758,0.613782,0.436
18000,0,3.76692,-368.9,0.626248,0.308533
19000,0,3.37725,-369.258,0.952703,0.358333
20000,0,2.90128,-368.815,0.916893,0.307
21000,1,6.32169,-368.175,0.465036,0.333714
22000,0,4.04358,-369.038,0.346691,0.381
23000,0,4.2104,-369.827,0.0324001,0.286
24000,0,3.3878,-368.404,0.977321,0.373429
25000,0,4.08405,-368.84,0.0786585,0.3172
26000,0,4.29465,-369.317,0.114875,0.314667
27000,0,3.28314,-370.785,1.01035,0.283
28000,0,3.82471,-370.112,0.497569,0.3376
29000,0,4.10119,-370.282,0.155175,0.303
30000,0,2.26323,-369.73,0.782005,0.304
31000,0,3.01707,-368.808,1.41681,0.292857
32000,0,4.11893,-369.056,0.21635,0.441
33000,1,7.74371,-369.117,0.64443,0.3
34000,1,7.48668,-369.773,1.06043,0.344
35000,0,4.44937,-368.109,0.0899307,0.328111
36000,0,3.88155,-368.189,0.601818,0.275
37000,1,7.41309,-367.564,0.578605,0.367
38000,0,3.02726,-369.429,0.823451,0.241
39000,1,1.50708,-369.428,1.49417,0.256
40000,0,3.94102,-369.266,0.0819177,0.307
41000,0,3.56901,-370.139,0.536486,0.332
42000,0,3.94842,-369.053,0.145777,0.28
43000,0,2.93294,-369.51,1.4362,0.302
44000,0,4.35124,-368.575,0.0070625,0.271
45000,0,4.33701,-368.238,0.157291,0.333091
46000,1,7.90501,-369.261,0.186868,0.303
47000,0,4.26481,-368.368,0.120937,0.317
48000,0,3.90649,-369.196,0.274071,0.302667
49000,0,3.99816,-368.647,0.482365,0.30465
50000,0,3.96159,-368.892,0.0334013,0.291667
51000,0,3.36058,-369.105,0.591919,0.266
52000,0,3.61584,-368.586,0.821026,0.306667
53000,0,3.95635,-371.453,0.246527,0.279
54000,1,4.87442,-369.679,1.81839,0.298167
55000,0,4.30276,-369.568,0.124579,0.354
56000,1,5.20729,-369.811,1.84175,0.38
57000,0,2.82662,-368.507,1.65346,0.376
58000,0,3.74037,-368.15,0.737703,0.268
59000,1,6.0421,-368.317,1.64089,0.336917
60000,0,4.31438,-370.251,0.0138143,0.349
61000,0,3.57747,-372.71,0.0882382,0.345
62000,0,3.72658,-368.904,0.702805,0.345
63000,0,4.29041,-368.35,0.125616,0.34
64000,0,4.05441,-369.652,0.196238,0.291462
65000,0,4.09734,-369.862,0.263322,0.306143
66000,0,1.47425,-370.147,2.12589,0.309667
67000,0,3.08003,-371.088,1.0295,0.288333
68000,0,3.77541,-370.391,0.0715586,0.289
69000,0,2.09487,-369.124,2.21637,0.305
70000,0,4.11417,-368.75,0.200744,0.284
71000,0,4.18095,-368.087,0.323747,0.320611
72000,0,3.88847,-370.216,0.0622662,0.296833
73000,1,4.74633,-368.35,0.732738,0.356333
74000,0,2.87778,-368.312,1.53993,0.33
75000,0,3.97465,-368.269,0.471776,0.345
76000,0,3.6349,-369.006,0.720804,0.288
77000,0,3.07932,-368.306,1.31017,0.293
78000,2,8.96018,-372.689,1.0483,0.308
79000,0,3.35719,-368.288,1.13549,0.357
80000,0,4.43142,-369.014,0.00732815,0.291
81000,0,3.77077,-368.417,0.578738,0.291063
82000,1,4.61963,-364.028,2.54423,0.354
83000,1,6.78785,-362.023,1.19239,0.483
84000,1,5.77092,-362.065,0.881778,0.513
85000,1,6.08193,-362.273,0.674082,0.464
86000,1,7.54779,-362.813,0.280987,0.474
87000,1,7.69721,-363.971,0.909836,0.44
88000,1,5.75418,-362.956,0.296185,0.479
89000,1,4.83883,-362.915,1.48318,0.457
90000,1,7.22347,-362.41,0.484206,0.44
91000,1,6.83597,-363.076,1.23718,0.472
92000,1,5.46056,-364.988,1.1418,0.437
93000,0,2.68361,-370.602,1.37369,0.334
94000,1,7.34277,-368.611,0.730688,0.234
95000,0,3.43149,-371.152,0.219799,0.318625
96000,0,3.19607,-370.464,0.646084,0.314
97000,1,8.52993,-363.312,0.196253,0.32896
98000,0,4.21405,-368.622,0.112138,0.397
99000,0,2.93971,-370.121,1.29659,0.343
100000,0,4.17539,-368.243,0.234879,0.350667
101000,0,4.14726,-369.164,0.172489,0.296
102000,0,3.8602,-369.407,0.199115,0.309
103000,0,3.55629,-369.606,0.227315,0.319714
104000,0,3.50621,-369.804,0.321631,0.262
105000,0,4.12741,-368.812,0.158811,0.362
106000,0,2.4382,-369.071,1.47024,0.265
107000,0,4.1118,-368.289,0.332,0.295667
108000,1,8.18987,-369.719,0.449613,0.346
109000,0,3.42963,-369.311,0.89893,0.348
110000,0,4.02591,-368.643,0.386071,0.365
111000,0,4.11105,-368.63,0.447525,0.343
112000,0,2.58095,-370.503,0.793338,0.336
113000,0,3.47072,-368.081,0.3829,0.318
114000,0,3.92094,-368.549,0.52316,0.341941
115000,0,4.3893,-368.564,0.01214,0.302
116000,0,3.7122,-369.463,0.291214,0.334
117000,0,3.66442,-369.756,0.472102,0.286
118000,0,3.47612,-369.837,0.131912,0.311571
119000,0,3.51427,-369.998,0.119796,0.183
120000,0,3.29564,-373.24,0.194239,0.289667
121000,0,1.97626,-375.402,0.94791,0.23
122000,1,6.99275,-363.27,0.988707,0.36
123000,1,6.70866,-364.467,0.663443,0.454
124000,0,3.57311,-369.321,0.298633,0.308364
125000,0,3.10674,-370.871,0.809628,0.300364
126000,0,4.2716,-368.564,0.0592231,0.277
127000,1,7.57243,-371.246,0.216059,0.285
128000,0,3.58356,-368.743,0.584735,0.3006
129000,0,3.70792,-368.432,0.605379,0.409
130000,0,3.99806,-374.743,0.488993,0.321
131000,0,4.40748,-368.136,0.0797925,0.315
132000,0,3.83145,-369.38,0.404445,0.312125
133000,0,3.70449,-368.324,0.756846,0.344
134000,0,3.56098,-368.33,0.908847,0.313
135000,0,2.31171,-368.938,2.10506,0.275
136000,0,4.05521,-368.662,0.266977,0.291
137000,0,2.84372,-368.599,0.866497,0.335
138000,0,3.45301,-370.151,0.760627,0.301
139000,0,3.59988,-368.687,0.694348,0.283
140000,0,4.42431,-368.601,0.0328494,0.311
141000,0,2.6775,-369.734,0.952492,0.378
142000,0,3.88038,-368.457,0.443825,0.337636
143000,0,3.86487,-371.852,0.374541,0.377
144000,0,1.16419,-370.568,1.29573,0.337
145000,1,7.99517,-369.053,0.660095,0.366
146000,0,2.72125,-369.529,1.33511,0.368
147000,0,4.26622,-368.534,0.216378,0.288
148000,0,4.11693,-369.579,0.120864,0.296
149000,0,4.20342,-370.324,0.114124,0.318
150000,0,3.6167,-368.19,0.927583,0.328391
151000,0,2.39204,-370.233,1.70509,0.3185
152000,0,1.63857,-368.958,0.238937,0.33
153000,0,1.52328,-368.053,2.14229,0.318
154000,0,3.71952,-368.227,0.742337,0.335
155000,0,3.92456,-368.623,0.352477,0.325
156000,0,2.45985,-371.001,1.7682,0.258
157000,0,4.04909,-368.56,0.474746,0.314
158000,0,4.46924,-368.417,0.0864753,0.321778
159000,1,8.14118,-362.213,0.67687,0.325174
160000,2,8.55959,-366.652,2.35007,0.472
161000,1,6.67976,-366.624,1.46927,0.446
162000,1,7.78051,-362.985,0.190646,0.504
163000,2,9.98395,-365.698,1.44895,0.45
164000,1,7.71628,-362.782,0.264821,0.471
165000,1,7.95155,-362.874,0.440822,0.496
166000,1,7.79187,-364.965,0.722148,0.495
