generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,2,6,0,0.0456669,0,0.005,0
1000,2,6,0,0.203255,0.0122588,0.281264,0
1000,6,9,45.2718,0.108028,-0.0188912,0.0849521,0
1000,11,NA,79.9433,0.0335449,0.0145261,0.0690281,0
2000,2,6,0,0.235497,0.0122588,0.351245,0
2000,6,9,44.2266,0.0374403,-0.00146502,0.0223933,0
2000,98,99,76.4358,0.17089,0.0016783,0.121432,0
3000,2,6,0,0.248361,0.00939137,0.312822,0
3000,4,5,48.1711,0.0244757,-0.00549021,0.0274865,0
3000,6,9,46.4116,0.0708852,0.00148989,0.0836493,0
4000,2,6,0,0.238198,0.00939137,0.33794,0
4000,6,9,49.373,0.105399,-0.0231538,0.0496502,0
5000,2,6,0,0.224686,0.00878844,0.311606,0
6000,2,6,0,0.243343,0.0065575,0.312186,0
7000,2,6,0,0.26769,0.00821374,0.370338,0
8000,2,6,0,0.263805,0.00711009,0.365996,0
9000,2,6,0,0.436094,-0.00261767,0.386274,0
9000,4,5,28.6884,0.0472333,-0.0250554,0.102786,0
10000,2,6,0,0.19471,0.0303365,0.324318,0
11000,2,6,0,0.155315,0.0123106,0.201804,0
12000,2,6,0,0.176694,0.0227474,0.281553,0
12000,4,5,49.8467,0.0123291,-0.0242343,0.0905408,0
13000,2,6,0,0.197162,0.0184871,0.324046,0
14000,2,6,0,0.198879,0.0240114,0.344405,0
15000,2,6,0,0.161647,0.0269365,0.257237,0
16000,2,6,0,0.135382,0.0227642,0.23662,0
17000,2,6,0,0.234261,0.00377794,0.266289,0
18000,2,6,0,0.483714,-0.00231103,0.427628,0
19000,2,6,0,0.484921,-0.00231103,0.39437,0
20000,2,6,0,0.263322,0.00130632,0.266811,0
20000,33,75,84.0514,0.659453,0.00792792,0.445207,0
21000,2,6,0,0.21365,0.00130632,0.228569,0
21000,41,47,87.0523,1.18687,-0.0238681,0.186082,0
21000,25,97,70.6382,0.398562,-0.0191511,0.151834,0
22000,2,6,0,0.16586,-0.00348349,0.116732,0
