generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,2,16,0,0.032,0,0.005,0
1000,2,16,0,0.0685296,0.0306008,0.021841,0
2000,2,16,0,0.137579,-0.00366916,0.0347056,0
3000,2,16,0,0.0769289,0.0219478,0.0187229,0
4000,2,16,0,0.072544,0.0267481,0.0202933,0
5000,2,16,0,0.0573125,0.024429,0.00255449,0
6000,2,16,0,0.0880571,0.0286302,0.0431316,0
7000,2,16,0,0.100559,0.00662632,0.0213122,0
8000,2,16,0,0.07307,0.0199168,0.00321279,0
9000,2,16,0,0.136937,-0.00356677,0.0565474,0
10000,2,16,0,0.174879,-0.0100988,0.0351128,0
11000,2,16,0,0.124577,-0.00225045,0.0216214,0
11000,91,NA,44.2863,0.242162,-0.0296585,0.390225,0
12000,2,16,0,0.075468,0.00656543,0.0132598,0
13000,2,16,0,0.109787,0.000492554,0.000727637,0
13000,4,NA,47.2718,0.15159,-0.0320731,0.00559833,0
14000,2,16,0,0.179321,-0.00652752,0.0651568,0
15000,2,16,0,0.157253,-0.00803051,0.0357638,0
16000,2,16,0,0.0996908,-0.00343899,5.71747e-05,0
16000,4,NA,45.7659,0.110578,-0.0203711,0.480563,0
16000,23,NA,46.5933,0.328029,-0.0662237,0.37277,0
17000,2,16,0,0.0606873,0.0365364,0.0139515,0
18000,2,16,0,0.115767,-0.0013032,0.01203,0
18000,57,NA,44.2856,0.284205,-0.0375051,0.329196,0
19000,2,16,0,0.0790423,0.0257467,0.0459741,0
20000,2,16,0,0.0604411,0.0455886,0.00774393,0
21000,2,16,0,0.151735,-0.0072079,0.038938,0
22000,2,16,0,0.153435,-0.0043341,0.0748718,0
23000,2,16,0,0.0947708,-0.00190389,0.0237079,0
24000,2,16,0,0.0991489,0.0204823,0.0500693,0
24000,14,NA,24.5155,0.156364,-0.00396223,0.200728,0
25000,2,16,0,0.0746175,0.0127237,0.000777939,0
26000,2,16,0,0.109449,0.00361353,0.0330388,0
27000,2,16,0,0.110822,0.000313073,0.0268747,0
28000,2,16,0,0.190036,-0.0115837,0.0228244,0
29000,2,16,0,0.166123,-0.00930353,0.0211611,0
29000,16,NA,45.4221,0.0952461,0.0144632,0.111944,0
30000,2,16,0,0.262805,-0.0104306,0.114144,0
31000,2,16,0,0.0917284,0.00412502,0.0353278,0
32000,2,16,0,0.184873,-0.00695148,0.0868092,0
33000,2,16,0,0.111986,0.0133968,0.0696915,0
34000,2,16,0,0.0795951,0.00771559,0.00645208,0
35000,2,16,0,0.090536,0.00348379,0.0266056,0
36000,2,16,0,0.174985,-0.00951119,0.0396147,0
37000,2,16,0,0.0816638,0.00933749,0.021685,0
38000,2,16,0,0.0743169,0.0228178,0.0507799,0
39000,2,16,0,0.112863,0.00202794,0.070288,0
40000,2,16,0,0.154485,-0.00198666,0.0706247,0
41000,2,16,0,0.0974006,0.00287063,0.0102613,0
42000,2,16,0,0.0915619,0.00854808,0.0143602,0
43000,2,16,0,0.069085,0.0187455,0.0494285,0
44000,2,16,0,0.146287,-0.00243786,0.0684996,0
45000,2,16,0,0.173877,-0.00398429,0.107108,0
46000,2,16,0,0.192332,-0.00938155,0.0714961,0
47000,2,16,0,0.326027,-0.0190132,0.108406,0
48000,2,16,0,0.252333,-0.0179288,0.0603649,0
49000,2,16,0,0.247845,-0.0146813,0.0887982,0
50000,2,16,0,0.113097,-0.00107295,0.0293897,0
51000,2,16,0,0.10599,0.0113569,0.0675332,0
52000,2,16,0,0.102513,0.00699215,0.0179285,0
53000,2,16,0,0.0641462,0.0116961,0.00361509,0
54000,2,16,0,0.221997,-0.0139954,0.0517416,0
55000,2,16,0,0.172354,-0.00769087,0.0342866,0
56000,2,16,0,0.100291,-0.00337873,0.0115176,0
57000,2,16,0,0.118666,-0.00290695,0.0317967,0
58000,2,16,0,0.152026,-0.00853729,0.0129891,0
59000,2,16,0,0.171897,-0.0104519,0.0469098,0
59000,69,NA,46.8133,0.0465931,0.014427,0.361664,0
60000,2,16,0,0.299296,-0.0118087,0.130572,0
61000,2,16,0,0.109603,0.00724179,0.0601507,0
62000,2,16,0,0.0943772,0.0012309,0.00108471,0
63000,2,16,0,0.134783,-0.0084257,0.00565358,0
64000,2,16,0,0.11838,-0.00139297,0.0464021,0
65000,2,16,0,0.0998583,0.00704737,0.0432072,0
66000,2,16,0,0.087956,0.027534,0.0733214,0
66000,114,NA,39.3125,0.0893994,0.00230608,0.0420845,0
67000,2,16,0,0.0982567,0.0096145,0.0117393,0
67000,70,NA,47.4046,0.681324,-0.0117679,0.23863,0
67000,27,32,29.0987,0.166475,-0.0128085,0.0626799,0
68000,2,16,0,0.0795271,0.00647654,0.0140458,0
69000,2,16,0,0.0861815,0.000954424,0.00820023,0
69000,12,NA,46.9697,0.3348,-0.0159459,1.10102,0
69000,101,NA,39.3577,0.0785182,-0.00451928,0.385074,0
70000,2,16,0,0.0794582,7.98467e-05,0.00246492,0
70000,76,NA,47.2548,0.139251,0.0256934,0.387466,0
70000,102,NA,43.9316,0.149931,-0.0110681,0.253332,0
71000,2,16,0,0.0753853,0.00718922,0.00963108,0
72000,2,16,0,0.0711421,0.00962224,0.00298426,0
72000,43,47,33.5312,0.069513,0.00612225,0.0203855,0
73000,2,16,0,0.105472,0.00510838,0.0288553,0
74000,2,16,0,0.198296,-0.0114111,0.0648302,0
75000,2,16,0,0.283456,-0.018576,0.0824583,0
76000,2,16,0,0.137624,0.00239042,0.108661,0
77000,2,16,0,0.129179,-0.00449172,0.0211744,0
78000,2,16,0,0.0594632,0.0533406,0.019556,0
79000,2,16,0,0.141233,-0.00491184,0.034403,0
80000,2,16,0,0.059199,0.010656,0.000323845,0
80000,84,87,31.808,0.128659,0.0287338,0.00792755,0
81000,2,16,0,0.194363,-0.0101523,0.0700229,0
81000,54,NA,43.6357,0.0103912,0.0296588,0.217937,0
82000,2,16,0,0.246106,-0.0129692,0.0896525,0
83000,2,16,0,0.258755,-0.0123735,0.125234,0
84000,2,16,0,0.0887743,0.0105812,0.0510959,0
85000,2,16,0,0.104491,0.00712913,0.0709814,0
86000,2,16,0,0.267486,-0.0112613,0.129671,0
87000,2,16,0,0.219419,-0.015014,0.0492556,0
88000,2,16,0,0.251098,-0.0166826,0.0603698,0
89000,2,16,0,0.147959,-0.00822872,0.0467076,0
90000,2,16,0,0.146086,-0.00653396,0.0230605,0
91000,2,16,0,0.109968,-0.00190151,0.0495543,0
92000,2,16,0,0.249231,-0.010037,0.122401,0
93000,2,16,0,0.146047,-0.0140964,0.012345,0
94000,2,16,0,0.137797,-0.00507469,0.0141228,0
95000,2,16,0,0.144493,-0.00604483,0.0583982,0
96000,2,16,0,0.14437,-0.00193748,0.0498652,0
97000,2,16,0,0.0912381,0.0104852,0.0180602,0
98000,2,16,0,0.106321,0.00314502,0.0286121,0
99000,2,16,0,0.0635613,0.0603014,0.025528,0
100000,2,16,0,0.190734,-0.0115226,0.0482545,0
101000,2,16,0,0.209134,-0.00953511,0.0737963,0
102000,2,16,0,0.221195,-0.0139753,0.0768237,0
103000,2,16,0,0.285181,-0.0132955,0.111103,0
104000,2,16,0,0.16601,-0.0035473,0.0494415,0
104000,16,23,11.7989,0.262614,-0.0294444,0.0961329,0
105000,2,16,0,0.060031,0.0416994,0.0152026,0
106000,2,16,0,0.0823774,0.041418,0.0789086,0
107000,2,16,0,0.15353,-0.00242919,0.0845756,0
108000,2,16,0,0.0641256,0.0505983,0.011279,0
109000,2,16,0,0.0660163,0.0371649,0.0547603,0
110000,2,16,0,0.0877304,0.00471346,0.016138,0
111000,2,16,0,0.0688393,0.019734,0.0239173,0
112000,2,16,0,0.105298,0.000738923,0.0190242,0
113000,2,16,0,0.092017,0.00407618,0.0136916,0
113000,114,NA,43.9437,0.24243,0.000848041,0.0571617,0
114000,2,16,0,0.0693838,0.0387319,0.0337153,0
115000,2,16,0,0.06456,0.0123024,0.00715727,0
116000,2,16,0,0.0650746,0.0116316,0.00145833,0
117000,2,16,0,0.136188,-0.00224872,0.0655009,0
118000,2,16,0,0.178982,-0.0121747,0.0320689,0
118000,94,NA,45.6161,0.0507589,0.032984,0.0916567,0
119000,2,16,0,0.171236,-0.00506401,0.0680071,0
120000,2,16,0,0.0930997,-0.000539631,0.00821388,0
120000,27,31,42.3965,0.90718,0.0120616,0.622187,0
121000,2,16,0,0.114484,0.00601716,0.0343798,0
122000,2,16,0,0.143874,-0.00160418,0.0358305,0
123000,2,16,0,0.0778367,0.0377467,0.0515911,0
124000,2,16,0,0.12384,0.00079999,0.0385598,0
125000,2,16,0,0.104843,-0.000232062,0.0186704,0
126000,2,16,0,0.116589,0.00778606,0.0414839,0
127000,2,16,0,0.078247,0.0217422,0.0616387,0
128000,2,16,0,0.0705722,0.0314027,0.0303118,0
129000,2,16,0,0.0733747,0.0176867,0.038247,0
130000,2,16,0,0.0689945,0.0364247,0.0472078,0
131000,2,16,0,0.100926,0.00239619,0.0152715,0
132000,2,16,0,0.0966394,0.0101986,0.0277714,0
132000,84,NA,45.9115,0.23077,0.0068171,0.0242921,0
133000,2,16,0,0.10637,0.00417653,0.020518,0
134000,2,16,0,0.0496298,0.0503726,0.0120365,0
135000,2,16,0,0.0750105,0.0267227,0.0224674,0
136000,2,16,0,0.0651849,0.0289511,0.0423322,0
137000,2,16,0,0.10871,0.000704811,0.0258628,0
138000,2,16,0,0.0937239,0.00347506,0.00774609,0
138000,23,24,45.3166,0.848084,-0.0160493,0.828262,0
