generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,1,71,0,0.032,0,0.005,0
1000,1,71,0,0.0856243,0.0144543,0.0288009,0
2000,1,71,0,0.117695,0.01104,0.0724707,0
3000,1,71,0,0.288116,-0.00843113,0.123032,0
4000,1,71,0,0.0826988,0.0109514,0.00102025,0
5000,1,71,0,0.134128,-0.00307261,0.0509971,0
6000,1,71,0,0.231045,-0.00842955,0.131842,0
7000,1,71,0,0.0990089,0.00752185,0.0391665,0
8000,1,71,0,0.180503,-0.00193605,0.0693537,0
9000,1,71,0,0.116727,0.00339291,0.000240341,0
10000,1,71,0,0.148843,-0.00582188,0.0730836,0
11000,1,71,0,0.228492,-0.0119279,0.104933,0
12000,1,71,0,0.107993,0.00152601,0.000232881,0
13000,1,71,0,0.373398,-0.0182851,0.173941,0
14000,1,71,0,0.515462,-0.0201118,0.227148,0
15000,1,71,0,0.282244,-0.0152026,0.126905,0
16000,1,71,0,0.149904,0.00236632,0.0840288,0
17000,1,71,0,0.391012,-0.0160827,0.221536,0
18000,1,71,0,0.496246,-0.0269851,0.185048,0
19000,1,71,0,0.225823,-0.0147579,0.101165,0
20000,1,71,0,0.466648,-0.0260028,0.213412,0
21000,1,71,0,0.405778,-0.0328648,0.107027,0
22000,1,71,0,0.358215,-0.0267796,0.11641,0
23000,1,71,0,0.333832,-0.0146086,0.160401,0
24000,1,71,0,0.253211,-0.0117093,0.143137,0
25000,1,71,0,0.130624,-0.0037572,0.00911992,0
26000,1,71,0,0.178911,-0.00187804,0.0814866,0
27000,1,71,0,0.199217,-0.00683307,0.0568489,0
28000,1,71,0,0.212633,-0.00871906,0.11859,0
29000,1,71,0,0.250683,-0.0116779,0.100631,0
30000,1,71,0,0.0733194,0.0330242,0.00749522,0
31000,1,71,0,0.145912,0.000212386,0.0813521,0
32000,1,71,0,0.12247,0.00430086,0.055041,0
33000,1,71,0,0.115765,0.00282842,0.0370409,0
33000,1,3,24.1424,0.490176,-0.0331311,0.329746,0
34000,1,71,0,0.0771601,0.0395915,0.0306461,0
35000,1,71,0,0.279317,-0.0135234,0.107634,0
36000,1,71,0,0.14024,0.00716109,0.0851,0
37000,1,71,0,0.0758895,0.00724738,0.00124209,0
38000,1,71,0,0.239113,-0.0155695,0.0875728,0
39000,1,71,0,0.204469,-0.00844811,0.106041,0
40000,1,71,0,0.177242,-0.00787608,0.068045,0
41000,1,71,0,0.219643,-0.00470541,0.0993116,0
42000,1,71,0,0.208955,-0.0100041,0.0983585,0
43000,1,71,0,0.301691,-0.0196795,0.119944,0
44000,1,71,0,0.346322,-0.0166559,0.184285,0
45000,1,71,0,0.186189,-0.00889124,0.0598251,0
45000,50,NA,33.0431,0.21376,-0.054068,0.166523,0
46000,1,71,0,0.304973,-0.024986,0.0588501,0
46000,1,3,20.4768,0.493543,-0.0127058,0.426204,0
47000,1,71,0,0.433715,-0.0286926,0.160141,0
48000,1,71,0,0.377151,-0.03101,0.0928471,0
49000,1,71,0,0.523836,-0.0216555,0.255884,0
50000,1,71,0,0.237478,-0.0177114,0.0260083,0
51000,1,71,0,0.300826,-0.0216914,0.105446,0
52000,1,71,0,0.133172,-0.00425907,0.0353569,0
52000,36,39,35.6027,0.915124,0.000783976,0.218588,0
52000,73,NA,35.3887,0.405078,-0.000389516,0.150933,0
53000,1,71,0,0.500978,-0.0185245,0.284941,0
54000,1,71,0,0.359187,-0.0201497,0.186519,0
55000,1,71,0,0.341043,-0.0185651,0.141823,0
56000,1,71,0,0.266618,-0.0177303,0.0865612,0
57000,1,71,0,0.221249,-0.0157092,0.0694003,0
58000,1,71,0,0.265661,-0.0164698,0.101587,0
59000,1,71,0,0.45373,-0.024095,0.171045,0
60000,1,71,0,0.421376,-0.036625,0.113464,0
61000,1,71,0,0.492262,-0.0223659,0.240259,0
62000,1,71,0,0.599454,-0.0321134,0.214421,0
63000,1,71,0,0.223016,-0.00904897,0.133454,0
64000,1,71,0,0.235357,-0.00977098,0.0952947,0
65000,1,71,0,0.245325,-0.0189683,0.100225,0
66000,1,71,0,0.196258,-0.00742525,0.0923593,0
67000,1,71,0,0.149003,-0.00454845,0.0573823,0
68000,1,71,0,0.109323,0.0102784,0.0594591,0
69000,1,71,0,0.177803,-0.00366408,0.0909174,0
70000,1,71,0,0.16619,-0.00970579,0.0423975,0
71000,1,71,0,0.16394,-0.0110837,0.0356367,0
72000,1,71,0,0.313212,-0.0176941,0.112556,0
73000,1,71,0,0.287295,-0.0181919,0.108558,0
74000,1,71,0,0.364055,-0.0152743,0.208075,0
75000,1,71,0,0.371149,-0.0146631,0.178623,0
76000,1,71,0,0.197451,-0.0123716,0.0493698,0
77000,1,71,0,0.321606,-0.0166469,0.143886,0
78000,1,71,0,0.391454,-0.0177887,0.196031,0
79000,1,71,0,0.32394,-0.0150887,0.15024,0
80000,1,71,0,0.298348,-0.0140335,0.169033,0
81000,1,71,0,0.0930712,0.0271709,0.0456933,0
82000,1,71,0,0.156474,0.00301484,0.0930128,0
83000,1,71,0,0.241547,-0.00470933,0.198113,0
84000,1,71,0,0.401851,-0.0234851,0.148986,0
85000,1,71,0,0.220588,-0.0138254,0.100026,0
86000,1,71,0,0.13773,-0.00085316,0.0691211,0
87000,1,71,0,0.090434,-0.00676385,0.0168669,0
87000,54,56,35.4925,0.455555,0.0159183,0.227058,0
88000,1,71,0,0.0737572,0.0528197,0.0376468,0
89000,1,71,0,0.129392,-0.00211273,0.00258793,0
90000,1,71,0,0.101154,0.024089,0.0540541,0
91000,1,71,0,0.0635593,0.0502455,0.0233799,0
92000,1,71,0,0.0706181,0.0328228,0.0224348,0
93000,1,71,0,0.119466,0.0202424,0.134359,0
94000,1,71,0,0.149443,-0.00117387,0.074384,0
95000,1,71,0,0.224925,-0.00804178,0.147567,0
96000,1,71,0,0.110433,0.0158106,0.0379064,0
97000,1,71,0,0.0689735,0.0618369,0.0468013,0
98000,1,71,0,0.0800221,0.0322715,0.0503945,0
99000,1,71,0,0.119284,-0.00259727,0.0258677,0
100000,1,71,0,0.197436,-0.00732054,0.108906,0
100000,71,73,25.4317,0.311514,-0.00272713,0.137304,0
101000,1,71,0,0.465781,-0.0296456,0.168167,0
