generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,2.30914,-368.311,1,0
1000,1,4.2968,-319.857,0.738453,0.282717
2000,0,1.31286,-315.347,1.24321,0.309
3000,0,-3.69204,-315.145,1.1346,0.372209
4000,0,2.37006,-314.741,0.0963967,0.344
5000,0,2.76407,-314.971,0.100215,0.266347
6000,0,2.54458,-315.527,0.248862,0.296
7000,0,1.09132,-315.328,1.31533,0.333667
8000,0,1.21029,-317.74,0.281521,0.294
9000,0,2.5872,-316.222,0.156338,0.295333
10000,0,2.25614,-316.377,0.0532832,0.2812
11000,0,1.39014,-316.421,0.758797,0.205
12000,0,2.19816,-317.779,0.348158,0.233667
13000,0,0.35556,-316.528,1.77166,0.291
14000,0,2.24828,-315.853,0.287588,0.244167
15000,0,2.7704,-314.944,0.0151571,0.252
16000,1,4.9478,-317.217,0.70939,0.2574
17000,0,2.55571,-316.001,0.285219,0.322
18000,0,2.40142,-315.962,0.579824,0.25
19000,0,2.02007,-318.125,0.286107,0.276
20000,0,2.15288,-318.333,0.0834621,0.354
21000,0,1.8404,-315.701,1.03693,0.288
22000,0,2.29471,-316.497,0.510912,0.257
23000,0,2.51014,-315.512,0.346135,0.320522
24000,0,1.18018,-315.754,1.84945,0.298
25000,0,2.87849,-316.46,0.125167,0.288667
26000,0,2.23681,-316.223,0.197716,0.2865
27000,0,2.183,-315.882,0.42311,0.2635
28000,0,1.69924,-316.613,0.529414,0.273615
29000,0,2.47574,-314.576,0.364966,0.313
30000,1,3.01641,-315.976,0.896919,0.303063
31000,0,2.17993,-314.64,0.711125,0.34
32000,0,1.73093,-316.736,1.14892,0.2954
33000,0,2.77615,-316.144,0.274606,0.263
34000,0,2.81115,-315.601,0.0744521,0.243
35000,0,2.49022,-315.434,0.0658944,0.2826
36000,0,2.49103,-315.496,0.195134,0.232
37000,0,2.64761,-314.875,0.10343,0.348667
38000,0,2.7141,-315.427,0.373053,0.2835
39000,0,2.84568,-314.997,0.259475,0.287
40000,0,2.51323,-315.663,0.159673,0.338
41000,0,2.34713,-316.48,0.314027,0.3096
42000,0,2.67981,-315.957,0.216293,0.293
43000,0,2.01904,-315.194,1.09783,0.348
44000,0,2.82663,-314.63,0.264896,0.387
45000,0,2.41994,-315.915,0.218647,0.278
46000,0,2.56829,-315.361,0.034255,0.251
47000,0,1.91949,-315.97,0.911636,0.3352
48000,0,2.11319,-316.313,0.368793,0.323417
49000,0,1.80241,-315.962,1.02967,0.237
50000,0,2.41682,-315.624,0.136578,0.275667
51000,0,1.56766,-316.801,0.822979,0.212
52000,0,1.79113,-315.783,0.619002,0.233
53000,0,1.7002,-317.275,0.621619,0.192
54000,1,2.35673,-320.144,0.583202,0.279
55000,0,2.99136,-314.598,0.104428,0.346
56000,0,1.06038,-314.676,1.88223,0.35
57000,0,2.08228,-314.548,0.937766,0.27
58000,0,2.63412,-314.786,0.241775,0.273188
59000,0,2.88557,-315.839,0.146312,0.282
60000,0,2.86764,-314.623,0.246202,0.34
