generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,3,69,0,0.032,0,0.005,0
1000,3,69,0,0.0277977,-0.00126436,0.00550766,0
2000,3,69,0,0.0296356,-0.00324107,0.00592646,0
3000,3,69,0,0.0277737,-0.00324107,0.00505466,0
4000,3,69,0,0.025276,-0.00247637,0.000726761,0
5000,3,69,0,0.0322248,-0.00540346,0.00492591,0
5000,80,NA,142.043,0.116186,-0.00317784,0.20228,0
6000,3,69,0,0.034238,-0.00445578,0.00385971,0
6000,26,27,96.4081,0.0379497,-0.00216444,0.0487393,0
7000,3,69,0,0.0381489,-0.00532713,0.00180685,0
8000,3,69,0,0.0531231,-0.00741816,0.0180577,0
9000,3,69,0,0.0404483,-0.00910434,0.000183609,0
10000,3,69,0,0.096368,-0.00910434,0.0257652,0
11000,3,69,0,0.0495644,-0.00818521,0.00691645,0
12000,3,69,0,0.048113,-0.00748951,0.00713012,0
13000,3,69,0,0.0483811,-0.00550733,0.012961,0
14000,3,69,0,0.0410366,-0.00373202,0.00941925,0
15000,3,69,0,0.0342798,-0.00462414,0.00426119,0
15000,53,NA,125.337,0.00259548,0.0114714,0.0302592,0
16000,3,69,0,0.0355637,-0.00462414,2.988e-05,0
17000,3,69,0,0.0282461,-0.00465708,0.000634555,0
17000,16,18,125.947,0.131649,-0.0165842,0.0716682,0
18000,3,69,0,0.0994883,-0.00779661,0.0381361,0
19000,3,69,0,0.0862768,-0.00807024,0.0300496,0
20000,3,69,0,0.0316286,-0.00422003,0.00223087,0
21000,3,69,0,0.0349875,-0.00477973,0.00340755,0
22000,3,69,0,0.0407598,-0.00855812,0.00196887,0
23000,3,69,0,0.0670727,-0.00855812,0.0100654,0
24000,3,69,0,0.0530902,-0.00756229,0.0126781,0
25000,3,69,0,0.0446138,-0.00648076,0.00729749,0
26000,3,69,0,0.0594018,-0.0108758,0.00727373,0
27000,3,69,0,0.0644204,-0.0102293,0.00903092,0
28000,3,69,0,0.0811734,-0.0116607,0.0153668,0
29000,3,69,0,0.0322627,-0.00621972,0.00112699,0
30000,3,69,0,0.0435525,-0.00740696,0.00111657,0
31000,3,69,0,0.0589978,-0.00821963,0.00508665,0
32000,3,69,0,0.0483362,-0.00618289,0.010227,0
33000,3,69,0,0.0500216,-0.00603362,0.0104286,0
34000,3,69,0,0.0367497,-0.00526138,0.00179257,0
35000,3,69,0,0.0325087,-0.00413686,0.000394491,0
36000,3,69,0,0.0325526,-0.00413686,0.00423578,0
37000,3,69,0,0.0358635,-0.00616135,0.000670435,0
38000,3,69,0,0.0237053,-0.0020745,0.000353012,0
39000,3,69,0,0.0601222,-0.00986724,0.0101437,0
40000,3,69,0,0.0575515,-0.00948196,0.00771892,0
41000,3,69,0,0.0499816,-0.00890501,0.00640508,0
42000,3,69,0,0.0644667,-0.00931425,0.00233377,0
42000,76,NA,130.795,0.163279,-0.0243577,0.159993,0
43000,3,69,0,0.0652363,-0.0115711,0.0051855,0
44000,3,69,0,0.0650358,-0.00930221,0.0116703,0
45000,3,69,0,0.0780649,-0.00910691,0.0169245,0
46000,3,69,0,0.0692562,-0.00817747,0.0195014,0
47000,3,69,0,0.0638302,-0.00920864,0.0124976,0
48000,3,69,0,0.0549408,-0.00892695,0.00852362,0
49000,3,69,0,0.038166,-0.00587516,0.00550408,0
50000,3,69,0,0.0387346,-0.00595157,0.00375931,0
51000,3,69,0,0.0626484,-0.00805073,0.00730142,0
52000,3,69,0,0.0581023,-0.0084219,0.00498123,0
53000,3,69,0,0.0364583,-0.00819119,0.00235986,0
54000,3,69,0,0.096329,-0.0109073,0.0219268,0
55000,3,69,0,0.0828309,-0.0120303,0.00934822,0
56000,3,69,0,0.0691176,-0.0110539,0.00675771,0
57000,3,69,0,0.0473609,-0.00937155,0.000282962,0
58000,3,69,0,0.0526444,-0.00714336,0.0144032,0
59000,3,69,0,0.0579514,-0.00932255,0.00892408,0
60000,3,69,0,0.0643335,-0.011559,0.0029191,0
61000,3,69,0,0.0703062,-0.0089105,0.0183849,0
62000,3,69,0,0.0570778,-0.00954506,0.00706254,0
63000,3,69,0,0.0412978,-0.00649536,0.00867664,0
64000,3,69,0,0.0386439,-0.00542427,0.00790701,0
65000,3,69,0,0.0412085,-0.00520764,0.0116161,0
66000,3,69,0,0.0896334,-0.0117675,0.0225255,0
67000,3,69,0,0.0843286,-0.0119057,0.0147626,0
68000,3,69,0,0.0627834,-0.0100635,0.00783348,0
69000,3,69,0,0.0730003,-0.0109682,0.00942668,0
70000,3,69,0,0.0653938,-0.00995142,0.0118185,0
71000,3,69,0,0.0519173,-0.00895552,0.00176964,0
72000,3,69,0,0.0927532,-0.0106674,0.0314865,0
73000,3,69,0,0.0704377,-0.0111569,0.00570615,0
74000,3,69,0,0.0495646,-0.00870075,0.00266294,0
75000,3,69,0,0.0514621,-0.0081235,0.00626597,0
76000,3,69,0,0.0465021,-0.00747392,0.00578936,0
77000,3,69,0,0.0650735,-0.0122813,0.00432462,0
78000,3,69,0,0.0924268,-0.0121992,0.0102058,0
79000,3,69,0,0.0795645,-0.00983259,0.0243157,0
80000,3,69,0,0.100448,-0.0110102,0.0256697,0
81000,3,69,0,0.0722961,-0.0117478,0.0138667,0
81000,31,NA,88.715,0.00683791,-0.00349461,0.0143107,0
82000,3,69,0,0.0620788,-0.00972553,0.00695481,0
83000,3,69,0,0.0556137,-0.00565603,0.0237289,0
84000,3,69,0,0.0495324,-0.00719222,0.0138078,0
85000,3,69,0,0.078261,-0.010534,0.0188959,0
86000,3,69,0,0.0420688,-0.00794045,8.25846e-05,0
87000,3,69,0,0.0480483,-0.00864013,0.00500069,0
88000,3,69,0,0.0407581,-0.00703828,0.00385865,0
89000,3,69,0,0.067127,-0.00972553,0.0136004,0
90000,3,69,0,0.0871504,-0.00796076,0.029333,0
91000,3,69,0,0.0652367,-0.00905887,0.0167331,0
92000,3,69,0,0.0503415,-0.00905887,0.000866845,0
93000,3,69,0,0.0509224,-0.00893314,0.00571777,0
94000,3,69,0,0.0757276,-0.0120254,0.00739251,0
94000,76,NA,134.216,0.0252643,0.00786113,0.123574,0
95000,3,69,0,0.0750304,-0.0100024,0.0181183,0
96000,3,69,0,0.0753474,-0.00979569,0.0148578,0
97000,3,69,0,0.0919231,-0.0118582,0.0146425,0
98000,3,69,0,0.0735046,-0.0101615,0.0124054,0
99000,3,69,0,0.0854455,-0.0107585,0.016824,0
99000,46,47,126.776,0.0496516,-0.00440031,0.0178196,0
100000,3,69,0,0.0766169,-0.0113065,0.0198737,0
101000,3,69,0,0.0779473,-0.011257,0.0116708,0
102000,3,69,0,0.0859477,-0.0105752,0.0230362,0
103000,3,69,0,0.0961113,-0.0112968,0.023768,0
104000,3,69,0,0.0498134,-0.00921737,0.00366349,0
105000,3,69,0,0.0670344,-0.010605,0.00861064,0
106000,3,69,0,0.0621121,-0.00803824,0.0112671,0
107000,3,69,0,0.0711351,-0.00860518,0.0132312,0
108000,3,69,0,0.11892,-0.0112685,0.0351831,0
109000,3,69,0,0.0896631,-0.011386,0.0145754,0
110000,3,69,0,0.0555954,-0.00694713,0.00517341,0
111000,3,69,0,0.0548557,-0.00805158,0.0027234,0
111000,57,NA,139.509,0.0214028,0.00226683,0.590726,0
112000,3,69,0,0.105823,-0.0100368,0.0305532,0
113000,3,69,0,0.0926613,-0.0109459,0.0258051,0
114000,3,69,0,0.128477,-0.0109459,0.0333104,0
115000,3,69,0,0.0717329,-0.00826569,0.020902,0
116000,3,69,0,0.0390506,-0.00826569,0.000643363,0
117000,3,69,0,0.0546597,-0.00602466,0.0162222,0
118000,3,69,0,0.040066,-0.00641939,0.00087537,0
119000,3,69,0,0.0668797,-0.00936105,0.015588,0
120000,3,69,0,0.0666341,-0.0103468,0.00998401,0
120000,91,92,106.692,0.0243629,0.00790464,0.00320071,0
121000,3,69,0,0.0828715,-0.00869276,0.0238328,0
122000,3,69,0,0.0955565,-0.0110626,0.0161604,0
123000,3,69,0,0.115464,-0.0143685,0.00939067,0
124000,3,69,0,0.0691061,-0.0111673,0.0072359,0
125000,3,69,0,0.0845395,-0.00876666,0.022605,0
126000,3,69,0,0.108781,-0.0107169,0.0346851,0
127000,3,69,0,0.0813106,-0.0107169,0.0173624,0
128000,3,69,0,0.0779572,-0.0107169,0.0100757,0
129000,3,69,0,0.127352,-0.0143852,0.0229129,0
130000,3,69,0,0.123512,-0.0164486,0.0181118,0
131000,3,69,0,0.103331,-0.0103658,0.0225236,0
132000,3,69,0,0.0905807,-0.01227,0.0110456,0
133000,3,69,0,0.0768877,-0.0117653,0.0100221,0
134000,3,69,0,0.0889935,-0.0112934,0.01124,0
135000,3,69,0,0.0505463,-0.00984679,0.00176412,0
136000,3,69,0,0.0845012,-0.0131817,0.00879019,0
137000,3,69,0,0.097874,-0.0141637,0.00938795,0
138000,3,69,0,0.0696821,-0.0110838,0.00870143,0
139000,3,69,0,0.0750102,-0.00966252,0.00838357,0
140000,3,69,0,0.0604967,-0.0109959,0.00366539,0
140000,96,NA,139.656,0.239361,-0.00672404,0.10562,0
141000,3,69,0,0.0674826,-0.0102257,0.00962808,0
141000,73,NA,126.618,0.0506486,-0.00955917,0.0365367,0
142000,3,69,0,0.110704,-0.0116316,0.0304419,0
143000,3,69,0,0.137714,-0.011243,0.0352751,0
144000,3,69,0,0.0785761,-0.0141877,0.00858658,0
145000,3,69,0,0.098027,-0.0117504,0.0245871,0
146000,3,69,0,0.0584609,-0.00890276,0.00588979,0
147000,3,69,0,0.0531705,-0.00859812,0.00610455,0
148000,3,69,0,0.0573742,-0.00873907,0.0089132,0
149000,3,69,0,0.0553491,-0.00942945,0.00470955,0
150000,3,69,0,0.0724797,-0.0111508,0.0131632,0
151000,3,69,0,0.0649988,-0.00950958,0.00473244,0
152000,3,69,0,0.0688996,-0.00983887,0.014515,0
153000,3,69,0,0.0889726,-0.00983887,0.0230891,0
154000,3,69,0,0.0807785,-0.0136247,0.00200223,0
155000,3,69,0,0.0510179,-0.00795528,0.00706157,0
155000,114,NA,127.307,0.0115638,0.00479519,0.213661,0
156000,3,69,0,0.0662299,-0.0110539,0.0111546,0
157000,3,69,0,0.077786,-0.00969228,0.0194218,0
158000,3,69,0,0.0464565,-0.0074094,0.00803428,0
159000,3,69,0,0.044519,-0.00813871,0.00274196,0
160000,3,69,0,0.0553296,-0.00813871,0.00828979,0
161000,3,69,0,0.0771806,-0.00845095,0.0217391,0
162000,3,69,0,0.0896061,-0.0110573,0.0182812,0
163000,3,69,0,0.104572,-0.0131798,0.026044,0
164000,3,69,0,0.120228,-0.0145958,0.0248665,0
165000,3,69,0,0.0879397,-0.0135493,0.00977058,0
166000,3,69,0,0.0520254,-0.00674274,0.0100933,0
167000,3,69,0,0.0581896,-0.00728284,0.0113926,0
168000,3,69,0,0.11135,-0.0105839,0.0251338,0
169000,3,69,0,0.0588813,-0.0104729,0.00395029,0
170000,3,69,0,0.0578538,-0.00613098,0.0175668,0
171000,3,69,0,0.0558508,-0.00757366,0.0113199,0
172000,3,69,0,0.0604523,-0.00892962,0.00329759,0
172000,69,75,52.3335,0.0670666,-0.0187483,0.0029967,0
173000,3,69,0,0.0426813,-0.00741602,0.003057,0
174000,3,69,0,0.0432243,-0.00642625,0.00474125,0
175000,3,69,0,0.0332386,-0.00462116,0.00586144,0
176000,3,69,0,0.0844556,-0.0105537,0.0155529,0
177000,3,69,0,0.0802448,-0.0124551,0.00862234,0
177000,99,NA,137.771,0.0258724,0.0011698,0.343667,0
178000,3,69,0,0.055902,-0.00994813,0.00154482,0
179000,3,69,0,0.0697631,-0.0109303,0.00872519,0
180000,3,69,0,0.048033,-0.00757855,0.00524014,0
181000,3,69,0,0.0804595,-0.00874851,0.0252339,0
182000,3,69,0,0.0594519,-0.00717685,0.0113595,0
183000,3,69,0,0.0510897,-0.00755495,0.000230549,0
184000,3,69,0,0.0428841,-0.00585058,0.00276888,0
185000,3,69,0,0.0496383,-0.00931482,0.00445325,0
186000,3,69,0,0.0380195,-0.00537707,0.00297029,0
187000,3,69,0,0.0568289,-0.00780405,0.00681252,0
188000,3,69,0,0.0455284,-0.00559318,0.0094968,0
189000,3,69,0,0.0437077,-0.00542112,0.00627654,0
190000,3,69,0,0.0747617,-0.0108529,0.00934532,0
191000,3,69,0,0.0652915,-0.00831452,0.0183997,0
192000,3,69,0,0.0616971,-0.00831452,0.00857101,0
193000,3,69,0,0.0788345,-0.0106756,0.0107628,0
194000,3,69,0,0.0779805,-0.00985419,0.0219449,0
195000,3,69,0,0.0591468,-0.00953758,0.00911779,0
195000,89,NA,138.972,0.000299792,-8.82971e-05,0.141858,0
196000,3,69,0,0.0662341,-0.00953758,0.0160849,0
197000,3,69,0,0.102688,-0.0133763,0.0241742,0
198000,3,69,0,0.10288,-0.0132768,0.0126998,0
199000,3,69,0,0.092124,-0.0132768,0.0181232,0
200000,3,69,0,0.0921005,-0.0112134,0.0144796,0
201000,3,69,0,0.0760809,-0.0124692,0.0114959,0
202000,3,69,0,0.0830461,-0.0124692,0.00748679,0
202000,91,92,103.929,0.0518326,0.0096986,0.029572,0
203000,3,69,0,0.0925545,-0.0127709,0.0135457,0
204000,3,69,0,0.141297,-0.0139373,0.026031,0
205000,3,69,0,0.109901,-0.0120466,0.027842,0
206000,3,69,0,0.0825294,-0.0103686,0.0174273,0
207000,3,69,0,0.097938,-0.0110012,0.0263727,0
208000,3,69,0,0.0959903,-0.010388,0.0207388,0
208000,85,NA,142.353,0.795168,0.0117012,0.460289,0
209000,3,69,0,0.1186,-0.0129614,0.0301948,0
210000,3,69,0,0.116354,-0.011876,0.0253159,0
211000,3,69,0,0.115965,-0.013037,0.0246371,0
212000,3,69,0,0.0999115,-0.013037,0.0214897,0
213000,3,69,0,0.0573925,-0.0092115,0.00534473,0
214000,3,69,0,0.0644567,-0.00975296,0.0145457,0
215000,3,69,0,0.0825647,-0.00944931,0.0192888,0
216000,3,69,0,0.0624101,-0.00947318,0.00554342,0
217000,3,69,0,0.0351377,-0.00598365,0.00746799,0
217000,102,NA,124.92,0.0304015,-0.0120266,0.0364021,0
218000,3,69,0,0.0562866,-0.00938732,0.00777752,0
219000,3,69,0,0.0551918,-0.00899929,0.00959506,0
220000,3,69,0,0.0753434,-0.0102167,0.0169519,0
221000,3,69,0,0.0551514,-0.00856771,0.0105036,0
222000,3,69,0,0.135393,-0.0131815,0.0299104,0
223000,3,69,0,0.0765984,-0.0121516,0.0140539,0
224000,3,69,0,0.10894,-0.0104522,0.0283902,0
225000,3,69,0,0.0581865,-0.00849612,0.00913192,0
226000,3,69,0,0.069487,-0.0086166,0.0102705,0
227000,3,69,0,0.0371234,-0.00607057,0.00491985,0
228000,3,69,0,0.0470106,-0.0065147,0.00105583,0
229000,3,69,0,0.0418595,-0.00611736,0.00458396,0
230000,3,69,0,0.0440614,-0.00564279,0.00911088,0
231000,3,69,0,0.0388135,-0.00419917,0.00437569,0
232000,3,69,0,0.0391169,-0.00304947,0.00700462,0
233000,3,69,0,0.0316387,-0.00566718,0.000297647,0
234000,3,69,0,0.0371247,-0.00536365,0.00171196,0
235000,3,69,0,0.0410073,-0.00536365,0.00293412,0
236000,3,69,0,0.0852912,-0.0097743,0.0150497,0
237000,3,69,0,0.0760376,-0.00863576,0.0217893,0
238000,3,69,0,0.0698986,-0.0110203,0.0170785,0
239000,3,69,0,0.0741256,-0.0115975,0.00848649,0
240000,3,69,0,0.0577855,-0.00894031,0.00838351,0
241000,3,69,0,0.0870675,-0.00937423,0.0203068,0
242000,3,69,0,0.0511333,-0.00789521,0.00476518,0
242000,79,NA,117.568,0.0356783,0.00358525,0.105986,0
243000,3,69,0,0.0595646,-0.00906735,0.0126536,0
244000,3,69,0,0.0436234,-0.00740695,0.00342102,0
244000,113,NA,131.855,0.28411,-0.000242542,0.0152741,0
245000,3,69,0,0.0397472,-0.00606949,0.00539209,0
246000,3,69,0,0.0618417,-0.00867803,0.00752309,0
247000,3,69,0,0.0740816,-0.00990139,0.0178145,0
248000,3,69,0,0.059783,-0.00993934,0.00771137,0
249000,3,69,0,0.0566954,-0.00730198,0.0176185,0
250000,3,69,0,0.0824567,-0.00809799,0.0199945,0
251000,3,69,0,0.0603574,-0.00832564,0.0120271,0
252000,3,69,0,0.0455891,-0.007274,0.00326375,0
252000,80,81,83.5253,0.0370517,0.00609161,0.0306858,0
253000,3,69,0,0.0977169,-0.0120282,0.0266057,0
254000,3,69,0,0.0693419,-0.0117643,0.00583632,0
255000,3,69,0,0.0470371,-0.00956438,0.00503357,0
256000,3,69,0,0.0840996,-0.00981369,0.0234406,0
257000,3,69,0,0.0622407,-0.00918128,0.00213259,0
258000,3,69,0,0.0501678,-0.00811218,0.0043695,0
259000,3,69,0,0.0391901,-0.00694039,0.00257809,0
260000,3,69,0,0.0683868,-0.00794236,0.023112,0
261000,3,69,0,0.0466072,-0.00794236,0.00207282,0
262000,3,69,0,0.0160489,0.00093466,0.000963418,0
263000,3,69,0,0.0466036,-0.00534011,0.0101413,0
264000,3,69,0,0.0417557,-0.00626711,0.00743032,0
265000,3,69,0,0.0483502,-0.00686754,0.00438025,0
266000,3,69,0,0.0304743,-0.00246163,0.011216,0
267000,3,69,0,0.0273016,-0.00328168,0.00241484,0
268000,3,69,0,0.0651125,-0.00749295,0.0206795,0
269000,3,69,0,0.0553383,-0.00709953,0.00851673,0
270000,3,69,0,0.0665497,-0.00899147,0.0137773,0
271000,3,69,0,0.065667,-0.00906935,0.0111127,0
272000,3,69,0,0.0835447,-0.00969717,0.0166429,0
273000,3,69,0,0.0734982,-0.0091192,0.0195824,0
274000,3,69,0,0.047876,-0.00830765,0.00360661,0
275000,3,69,0,0.100643,-0.0135003,0.0219958,0
276000,3,69,0,0.0490447,-0.00941646,0.00284307,0
277000,3,69,0,0.0628131,-0.00814382,0.00884827,0
278000,3,69,0,0.0749349,-0.00962657,0.011877,0
279000,3,69,0,0.0512881,-0.00887669,0.00959591,0
280000,3,69,0,0.0498781,-0.00928422,0.00456395,0
281000,3,69,0,0.0389035,-0.00705273,0.00115136,0
282000,3,69,0,0.0610133,-0.00902117,0.00643193,0
283000,3,69,0,0.0384584,-0.00548993,0.000223324,0
284000,3,69,0,0.0382487,-0.00581966,0.00417906,0
285000,3,69,0,0.0551625,-0.00804602,0.00746074,0
286000,3,69,0,0.0516724,-0.00736819,0.0161778,0
287000,3,69,0,0.0628894,-0.0090655,0.00938098,0
288000,3,69,0,0.0705969,-0.0090655,0.0131915,0
