generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,78,280,0,0.032,0,0.005,0
1000,78,280,0,0.0664994,-0.000101883,0.0544354,0
2000,78,280,0,0.0701794,-0.000101883,0.0630608,0
3000,78,280,0,0.0715621,-0.000101883,0.0614278,0
4000,78,280,0,0.0654978,-0.000446931,0.057481,0
5000,78,280,0,0.0607969,0.00120061,0.0648869,0
6000,78,280,0,0.0502054,0.00181371,0.0603065,0
7000,78,280,0,0.0609993,-0.000839832,0.042426,0
8000,78,280,0,0.0660629,0.000588566,0.0641222,0
9000,78,280,0,0.0525005,0.00290473,0.0650089,0
10000,78,280,0,0.0276103,0.00387286,0.0309772,0
11000,78,280,0,0.0427843,0.00100353,0.0358303,0
12000,78,280,0,0.0496938,0.00100353,0.050059,0
13000,78,280,0,0.054425,0.000867254,0.0560191,0
14000,78,280,0,0.0416841,0.00111525,0.037509,0
15000,78,280,0,0.0369841,0.00111525,0.0393989,0
16000,78,280,0,0.0532171,0.00108648,0.0538737,0
17000,78,280,0,0.0571247,0.00108648,0.0584842,0
18000,78,280,0,0.0695013,-0.000466608,0.0533611,0
19000,78,280,0,0.0439124,0.000938901,0.0438753,0
20000,78,280,0,0.108576,-1.08279e-05,0.100141,0
21000,78,280,0,0.0799666,-0.000300205,0.0733768,0
22000,78,280,0,0.0941588,-0.000598297,0.0790346,0
23000,78,280,0,0.0903953,-0.000434916,0.0801137,0
24000,78,280,0,0.101964,-0.000515255,0.0829876,0
25000,78,280,0,0.0965037,-0.000351875,0.0835564,0
26000,78,280,0,0.0620064,-0.000480318,0.0573458,0
27000,78,280,0,0.0674907,-0.000515255,0.0520764,0
28000,78,280,0,0.0664557,-0.000515255,0.055529,0
29000,78,280,0,0.0677445,-0.000178827,0.0488089,0
30000,78,280,0,0.0636817,-0.000383254,0.0501305,0
31000,78,280,0,0.0875123,-0.00075076,0.0649656,0
32000,78,280,0,0.114864,-0.00077591,0.101133,0
33000,78,280,0,0.101277,-0.00077591,0.0828677,0
34000,78,280,0,0.096975,-0.000886533,0.0722651,0
35000,78,280,0,0.0916751,-0.00077591,0.0758001,0
36000,78,280,0,0.0727269,-0.00077591,0.0597515,0
37000,78,280,0,0.0816223,-0.00077591,0.0664913,0
38000,78,280,0,0.0412086,0.00281103,0.0489801,0
39000,78,280,0,0.046146,0.00440328,0.0677022,0
40000,78,280,0,0.0493795,0.00514545,0.0732658,0
41000,78,280,0,0.0491795,0.000434532,0.0385259,0
42000,78,280,0,0.0417957,0.00436976,0.0603221,0
43000,78,280,0,0.121502,-0.00232707,0.080108,0
44000,78,280,0,0.072749,-0.000219567,0.0599786,0
45000,78,280,0,0.12125,-0.00200977,0.0851116,0
46000,78,280,0,0.131442,-0.00211937,0.0895284,0
47000,78,280,0,0.141126,-0.00179281,0.104608,0
48000,78,280,0,0.117358,-0.00200977,0.0803293,0
49000,78,280,0,0.152735,-0.00256734,0.0988097,0
50000,78,280,0,0.115692,-0.00216152,0.0677046,0
51000,78,280,0,0.123823,-0.00216152,0.0788689,0
52000,78,280,0,0.0877253,-0.00217385,0.0541306,0
52000,716,725,186.594,0.113858,-0.00224494,0.0843988,0
53000,78,280,0,0.112207,-0.00363736,0.0539314,0
54000,78,280,0,0.102385,-0.000910335,0.0829625,0
55000,78,280,0,0.0889727,-0.000910335,0.0711583,0
56000,78,280,0,0.07806,-0.000758216,0.0610712,0
57000,78,280,0,0.0909574,-0.000758216,0.0752823,0
58000,78,280,0,0.116404,-0.00129454,0.0894584,0
59000,78,280,0,0.0900612,-0.00130048,0.069072,0
60000,78,280,0,0.068096,-0.000968884,0.0509884,0
60000,716,725,196.758,0.066827,0.00691261,0.0764831,0
61000,78,280,0,0.0695528,-0.000968884,0.0486472,0
62000,78,280,0,0.0805747,-0.00204763,0.0434545,0
63000,78,280,0,0.0999621,-0.00204763,0.0673309,0
64000,78,280,0,0.0933982,-0.00207094,0.0518237,0
65000,78,280,0,0.111589,-0.00190914,0.0703452,0
66000,78,280,0,0.0426226,0.00149165,0.044833,0
67000,78,280,0,0.095414,-0.00190914,0.0646561,0
68000,78,280,0,0.0784549,-0.000679094,0.058221,0
69000,78,280,0,0.0621123,-0.000865519,0.0505589,0
70000,78,280,0,0.0638102,-0.000720194,0.0493215,0
71000,78,280,0,0.067837,-0.000720194,0.0467265,0
72000,78,280,0,0.0920878,-0.00238977,0.0556371,0
73000,78,280,0,0.105365,-0.00238977,0.0588784,0
74000,78,280,0,0.0831713,-0.00238977,0.044188,0
75000,78,280,0,0.113291,-0.00238977,0.0709681,0
76000,78,280,0,0.0649314,0.000822412,0.0628139,0
77000,78,280,0,0.0671225,0.000421985,0.0651081,0
78000,78,280,0,0.0565621,0.000421985,0.0533104,0
79000,78,280,0,0.0927445,-0.00237225,0.0524138,0
80000,78,280,0,0.107177,-0.00221466,0.0712543,0
81000,78,280,0,0.115289,-0.00221466,0.0749253,0
82000,78,280,0,0.0523541,0.00119089,0.0526732,0
83000,78,280,0,0.0420229,0.00486721,0.0570894,0
84000,78,280,0,0.044953,0.00227257,0.0566987,0
85000,78,280,0,0.0619604,0.00126975,0.0681396,0
86000,78,280,0,0.0723508,0.00126975,0.081104,0
87000,78,280,0,0.0667453,0.00126975,0.0736942,0
88000,78,280,0,0.0482329,0.00235143,0.0618024,0
89000,78,280,0,0.0444384,0.0035399,0.0518897,0
90000,78,280,0,0.058371,0.000379225,0.0527084,0
91000,78,280,0,0.0484247,0.00171518,0.0555706,0
92000,78,280,0,0.0422291,0.00216353,0.0442958,0
93000,78,280,0,0.0485572,-2.71383e-05,0.0360761,0
94000,78,280,0,0.0454155,0.00267293,0.0629136,0
95000,78,280,0,0.0484602,0.0120717,0.0979195,0
96000,78,280,0,0.0337531,0.0149811,0.0625399,0
96000,280,716,62.0161,0.216075,-0.00654103,0.0928796,0
97000,78,280,0,0.107807,0.000218722,0.109328,0
98000,78,280,0,0.0845603,0.000218722,0.0793231,0
99000,78,280,0,0.0351946,0.00324864,0.0432647,0
100000,78,280,0,0.0439301,0.000594044,0.0434796,0
101000,78,280,0,0.0404174,0.00203591,0.0350085,0
102000,78,280,0,0.0496052,0.00204131,0.0585902,0
103000,78,280,0,0.0365639,0.00703372,0.0604829,0
104000,78,280,0,0.0482891,0.00457131,0.0658967,0
105000,78,280,0,0.0404129,0.00555869,0.0609419,0
106000,78,280,0,0.0451803,0.00552031,0.0612476,0
107000,78,280,0,0.0528321,0.00236463,0.0563144,0
108000,78,280,0,0.0349726,0.00714904,0.0569071,0
109000,78,280,0,0.0458533,0.00151423,0.0477768,0
110000,78,280,0,0.03838,0.00215699,0.0444497,0
111000,78,280,0,0.0538412,0.00284825,0.0640872,0
112000,78,280,0,0.0454494,0.00537931,0.0640171,0
113000,78,280,0,0.0291167,0.00664781,0.0432616,0
114000,78,280,0,0.0373301,0.00378373,0.0443868,0
115000,78,280,0,0.0249448,0.00779019,0.0299032,0
116000,78,280,0,0.0513366,0.00109072,0.0408965,0
117000,78,280,0,0.0422798,0.00107582,0.0413205,0
118000,78,280,0,0.048284,0.00103721,0.0387285,0
119000,78,280,0,0.0718354,-0.00128709,0.0461761,0
120000,78,280,0,0.0840483,-0.00199965,0.0519164,0
121000,78,280,0,0.0293386,0.0112725,0.0427291,0
122000,78,280,0,0.0312556,0.0059402,0.0394509,0
123000,78,280,0,0.0446834,0.00789737,0.0719005,0
124000,78,280,0,0.0599079,-0.000290585,0.0548156,0
125000,78,280,0,0.0870582,-0.00036774,0.0734597,0
126000,78,280,0,0.073846,-0.00078448,0.0550025,0
127000,78,280,0,0.085557,-0.00078448,0.0599689,0
128000,78,280,0,0.0668351,-0.00188758,0.0337533,0
129000,78,280,0,0.0735652,-0.00188758,0.0486121,0
130000,78,280,0,0.0342832,0.00143999,0.04323,0
131000,78,280,0,0.0785789,-0.0012186,0.0586269,0
132000,78,280,0,0.0492493,0.000666707,0.0429254,0
133000,78,280,0,0.114593,-0.0012106,0.0893829,0
134000,78,280,0,0.115446,-0.0012106,0.0899325,0
135000,78,280,0,0.124268,-0.0012106,0.092109,0
136000,78,280,0,0.0520475,0.000666707,0.056515,0
137000,78,280,0,0.0657382,0.000666707,0.0737759,0
138000,78,280,0,0.0532605,0.000666707,0.0501117,0
139000,78,280,0,0.116713,-0.00192825,0.0750579,0
140000,78,280,0,0.109007,-0.0015281,0.0790504,0
141000,78,280,0,0.11109,-0.00132749,0.0810023,0
142000,78,280,0,0.0550932,0.00121642,0.0557997,0
143000,78,280,0,0.0453875,0.00121642,0.0413292,0
144000,78,280,0,0.0597933,0.00166412,0.0661094,0
145000,78,280,0,0.0691151,0.000336995,0.068104,0
146000,78,280,0,0.0500032,0.00163207,0.0527064,0
147000,78,280,0,0.0515863,0.00093586,0.0422377,0
148000,78,280,0,0.0627921,-0.00014025,0.0547147,0
149000,78,280,0,0.0679429,0.00055264,0.0702393,0
150000,78,280,0,0.059818,0.000515329,0.0583755,0
151000,78,280,0,0.0626779,0.00159144,0.0762757,0
152000,78,280,0,0.0507812,0.00159144,0.0555922,0
153000,78,280,0,0.0430583,0.00353849,0.0531278,0
154000,78,280,0,0.0420328,0.0020904,0.0492341,0
155000,78,280,0,0.146064,-0.0027121,0.0867732,0
156000,78,280,0,0.136097,-0.00279495,0.076589,0
157000,78,280,0,0.0499338,0.000367667,0.047407,0
158000,78,280,0,0.0787066,-0.00279495,0.0393213,0
159000,78,280,0,0.086171,-0.00308548,0.0494121,0
160000,78,280,0,0.0665732,7.71378e-05,0.053375,0
161000,78,280,0,0.0521359,7.71378e-05,0.0459984,0
162000,78,280,0,0.0512025,0.000215306,0.0459987,0
163000,78,280,0,0.0817674,-0.000510679,0.0657746,0
164000,78,280,0,0.097225,-0.000510679,0.0830324,0
165000,78,280,0,0.101761,-0.000510679,0.0890217,0
166000,78,280,0,0.0739015,-0.000510679,0.0639193,0
167000,78,280,0,0.0392788,0.00371155,0.0565554,0
168000,78,280,0,0.0382224,0.00396989,0.0587449,0
169000,78,280,0,0.146065,-0.00245585,0.0876546,0
170000,78,280,0,0.106659,-0.000357381,0.093908,0
171000,78,280,0,0.0727566,-0.00170717,0.0445907,0
172000,78,280,0,0.107152,-0.00173584,0.0753362,0
173000,78,280,0,0.0824785,-0.00173584,0.0541134,0
174000,78,280,0,0.11487,-0.00189267,0.0722441,0
175000,78,280,0,0.100169,-0.00189267,0.0689994,0
176000,78,280,0,0.110562,-0.00194343,0.0725461,0
176000,78,79,157.728,0.0364919,0.00303614,0.0958245,0
177000,78,280,0,0.115884,-0.00194343,0.0776503,0
178000,78,280,0,0.177898,-0.00401036,0.081505,0
179000,78,280,0,0.14939,-0.00401036,0.0674335,0
180000,78,280,0,0.192419,-0.00401036,0.0926411,0
181000,78,280,0,0.123284,-0.00107327,0.0955299,0
182000,78,280,0,0.0456089,0.00303173,0.0514564,0
183000,78,280,0,0.047076,0.00205607,0.0585044,0
184000,78,280,0,0.103159,-0.000917208,0.0868847,0
185000,78,280,0,0.087445,-0.000917208,0.0651864,0
186000,78,280,0,0.0850556,-0.000917208,0.0688536,0
187000,78,280,0,0.0350305,0.00443182,0.0441888,0
188000,78,280,0,0.0827883,-0.000917208,0.0646501,0
189000,78,280,0,0.0516713,-9.74961e-05,0.0372725,0
190000,78,280,0,0.0657244,-9.74961e-05,0.0524965,0
191000,78,280,0,0.0727228,-9.74961e-05,0.0718173,0
192000,78,280,0,0.0837732,-9.74961e-05,0.0734745,0
193000,78,280,0,0.104398,-0.000387862,0.096276,0
194000,78,280,0,0.0651057,0.000573687,0.059087,0
195000,78,280,0,0.11342,-0.000388261,0.104287,0
196000,78,280,0,0.0982854,-0.000388261,0.0863755,0
197000,78,280,0,0.120604,-0.00235738,0.0782853,0
198000,78,280,0,0.0750455,-0.000277786,0.0656932,0
199000,78,280,0,0.0508473,-0.000262012,0.0413034,0
200000,78,280,0,0.0433554,-0.000262012,0.0274717,0
200000,716,725,203.332,0.12776,-0.000159225,0.0621302,0
201000,78,280,0,0.0618636,-0.000207734,0.0481556,0
202000,78,280,0,0.0664194,-0.000207734,0.050443,0
203000,78,280,0,0.0663886,-0.000284744,0.054167,0
204000,78,280,0,0.0697003,-0.000284744,0.0560236,0
205000,78,280,0,0.0589174,-0.00131175,0.0422374,0
206000,78,280,0,0.0845084,-0.00131175,0.0582103,0
207000,78,280,0,0.0667054,-0.00136412,0.0447333,0
208000,78,280,0,0.082878,-0.00136412,0.0548968,0
209000,78,280,0,0.106446,-0.00136412,0.079163,0
210000,78,280,0,0.0437539,0.00190573,0.0499591,0
211000,78,280,0,0.0421269,0.00540798,0.0555437,0
212000,78,280,0,0.0433105,0.00167789,0.0444816,0
213000,78,280,0,0.0432407,0.00221875,0.0490479,0
214000,78,280,0,0.0545514,0.00221875,0.0633705,0
215000,78,280,0,0.0462466,0.00200116,0.054277,0
216000,78,280,0,0.0397248,0.00158063,0.0464682,0
217000,78,280,0,0.0425913,0.00327222,0.0558893,0
218000,78,280,0,0.0589782,0.000208759,0.046456,0
219000,78,280,0,0.0905303,-0.000452338,0.0781125,0
220000,78,280,0,0.0896865,-0.000567904,0.073252,0
221000,78,280,0,0.0933813,-0.000879558,0.0766437,0
222000,78,280,0,0.0585121,-0.000383996,0.0417342,0
223000,78,280,0,0.0780127,-0.000450685,0.0688294,0
224000,78,280,0,0.0705028,-0.000450685,0.0546061,0
225000,78,280,0,0.0318007,0.0054451,0.0464116,0
226000,78,280,0,0.0408021,0.00287308,0.0447503,0
227000,78,280,0,0.0793071,-0.00129357,0.0495843,0
228000,78,280,0,0.1147,-0.0016022,0.0726754,0
229000,78,280,0,0.101239,-0.00117048,0.0776382,0
230000,78,280,0,0.0945708,-0.000548647,0.0811856,0
231000,78,280,0,0.0781881,-0.000240694,0.0695663,0
232000,78,280,0,0.0629776,-0.00118827,0.0511264,0
233000,78,280,0,0.0321187,0.000748833,0.0287132,0
234000,78,280,0,0.0434156,0.000748833,0.0468428,0
235000,78,280,0,0.0452347,0.00133939,0.0450693,0
236000,78,280,0,0.0765725,-0.00140625,0.0567892,0
237000,78,280,0,0.0566038,0.000200777,0.0441583,0
238000,78,280,0,0.0544112,0.000200777,0.0534899,0
239000,78,280,0,0.049661,0.00321058,0.0685213,0
240000,78,280,0,0.0447148,0.00218351,0.0495659,0
241000,78,280,0,0.0522596,0.00161943,0.0544044,0
242000,78,280,0,0.0428371,0.00267362,0.0481345,0
243000,78,280,0,0.0417446,0.00186765,0.0507261,0
244000,78,280,0,0.0368568,0.00324051,0.0398558,0
245000,78,280,0,0.0439889,0.00244398,0.0499068,0
246000,78,280,0,0.0946105,-0.000595753,0.0709027,0
247000,78,280,0,0.0672557,-0.000595753,0.0492291,0
247000,103,121,147.549,0.0267647,-0.00687032,0.0359315,0
248000,78,280,0,0.0355711,0.00481329,0.0427234,0
249000,78,280,0,0.0517037,0.000997111,0.0499325,0
250000,78,280,0,0.0600499,0.000492828,0.0608061,0
251000,78,280,0,0.0936379,-0.00139767,0.0613155,0
252000,78,280,0,0.0684262,-0.000805521,0.0509597,0
253000,78,280,0,0.0386773,0.00151287,0.0329531,0
254000,78,280,0,0.0822241,-0.000984114,0.057225,0
255000,78,280,0,0.122036,-0.000667087,0.106819,0
256000,78,280,0,0.112611,-0.000667087,0.0995096,0
257000,78,280,0,0.0956018,-0.000667087,0.0850438,0
258000,78,280,0,0.0960386,-0.00040648,0.0880918,0
259000,78,280,0,0.0820538,-0.00040648,0.0694111,0
260000,78,280,0,0.0798976,-0.00040648,0.0689737,0
261000,78,280,0,0.0686479,-0.000521996,0.0527538,0
262000,78,280,0,0.0290023,0.00471258,0.0354136,0
263000,78,280,0,0.0524002,-6.48371e-05,0.0438423,0
264000,78,280,0,0.0666095,-6.48371e-05,0.0584364,0
265000,78,280,0,0.0372472,0.00279786,0.0362261,0
266000,78,280,0,0.0367921,0.00879506,0.0612847,0
267000,78,280,0,0.042659,0.00195461,0.0507086,0
268000,78,280,0,0.0450722,0.00134963,0.0463932,0
269000,78,280,0,0.0549588,0.00143544,0.0583944,0
270000,78,280,0,0.0755131,-0.000165981,0.0696476,0
271000,78,280,0,0.0706942,-0.000165981,0.0605135,0
272000,78,280,0,0.0800129,-0.000190308,0.0717597,0
273000,78,280,0,0.0590399,0.000468887,0.0531249,0
274000,78,280,0,0.0348323,0.002498,0.0359712,0
275000,78,280,0,0.0429815,0.00257833,0.0455803,0
276000,78,280,0,0.0535697,-0.000789363,0.0385595,0
277000,78,280,0,0.0389797,0.000572667,0.0336171,0
278000,78,280,0,0.040106,0.00207663,0.0405321,0
279000,78,280,0,0.0342418,0.0065542,0.0482533,0
280000,78,280,0,0.0485741,0.00690052,0.0753939,0
281000,78,280,0,0.0309493,0.00211333,0.0336345,0
282000,78,280,0,0.0491861,0.0102886,0.0892916,0
283000,78,280,0,0.0429053,0.00650274,0.0560758,0
284000,78,280,0,0.0502703,0.00301264,0.0650391,0
285000,78,280,0,0.0526181,0.0017672,0.0495182,0
286000,78,280,0,0.0395531,0.00284903,0.0411268,0
287000,78,280,0,0.0409547,0.00612394,0.0632215,0
288000,78,280,0,0.0431319,0.0112493,0.0739077,0
289000,78,280,0,0.0306692,0.00592784,0.0443809,0
290000,78,280,0,0.0378075,0.00365248,0.0381083,0
291000,78,280,0,0.0431306,0.00178341,0.0529733,0
292000,78,280,0,0.0486821,0.0018458,0.0462936,0
293000,78,280,0,0.0494375,0.000775057,0.0377124,0
294000,78,280,0,0.0441471,0.00375451,0.0594007,0
295000,78,280,0,0.0461412,0.00408148,0.0568451,0
296000,78,280,0,0.0272663,0.00555015,0.0348177,0
297000,78,280,0,0.0482144,0.00190136,0.0491345,0
298000,78,280,0,0.0363248,0.00725927,0.0482926,0
299000,78,280,0,0.0306497,0.00692801,0.0441136,0
300000,78,280,0,0.0340461,0.00825243,0.0544632,0
301000,78,280,0,0.0382161,0.00170187,0.0356766,0
302000,78,280,0,0.0480811,0.00193229,0.0520619,0
303000,78,280,0,0.0595152,-0.000403747,0.0507018,0
304000,78,280,0,0.0722965,-0.000436326,0.0520342,0
305000,78,280,0,0.049198,0.00253244,0.0580203,0
306000,78,280,0,0.0427467,0.0082918,0.0745921,0
307000,78,280,0,0.0629396,0.00410224,0.0813152,0
308000,78,280,0,0.122995,-0.00179432,0.0774578,0
309000,78,280,0,0.0455832,0.0024821,0.0558058,0
310000,78,280,0,0.113731,-0.00193994,0.0809911,0
311000,78,280,0,0.109522,-0.00193994,0.0649348,0
312000,78,280,0,0.0366218,0.00392018,0.0417285,0
313000,78,280,0,0.0654147,0.000383263,0.0681891,0
314000,78,280,0,0.0635406,0.000925502,0.0718837,0
315000,78,280,0,0.12681,-0.0013977,0.0955798,0
316000,78,280,0,0.103238,-0.0013977,0.0745734,0
317000,78,280,0,0.0846145,-0.0013977,0.0600413,0
318000,78,280,0,0.0394992,0.00724342,0.0640434,0
319000,78,280,0,0.041332,0.0037131,0.0507395,0
320000,78,280,0,0.0352029,0.00742697,0.0522248,0
321000,78,280,0,0.101135,-0.000754177,0.0767026,0
322000,78,280,0,0.0929069,-0.000754177,0.0710298,0
323000,78,280,0,0.0742922,-0.000754177,0.0520769,0
324000,78,280,0,0.0344061,0.00192051,0.0339366,0
325000,78,280,0,0.0294751,0.00529118,0.0314244,0
325000,143,144,238.829,0.169229,-0.000158041,0.0627352,0
326000,78,280,0,0.0448529,0.00173382,0.046687,0
327000,78,280,0,0.0459884,0.00173382,0.0510293,0
328000,78,280,0,0.0522177,0.00173382,0.0616672,0
329000,78,280,0,0.0391012,0.00173382,0.0457941,0
330000,78,280,0,0.0619549,0.000271237,0.0593658,0
331000,78,280,0,0.0603229,0.00116002,0.0743273,0
332000,78,280,0,0.0574666,0.00101623,0.0630419,0
333000,78,280,0,0.0647113,0.00101623,0.0732362,0
334000,78,280,0,0.0397151,0.00457132,0.0504035,0
335000,78,280,0,0.0445988,0.00328983,0.065315,0
336000,78,280,0,0.0499094,0.00342803,0.0670151,0
337000,78,280,0,0.0448435,0.00334032,0.0525165,0
338000,78,280,0,0.0751629,0.00040924,0.074131,0
339000,78,280,0,0.0702514,2.01821e-05,0.0661305,0
340000,78,280,0,0.0928408,0.000139563,0.0956037,0
341000,78,280,0,0.0733145,0.000952568,0.0767922,0
341000,78,103,19.0711,0.131017,2.3802e-05,0.127877,0
342000,78,280,0,0.0487347,0.000167797,0.0399927,0
343000,78,280,0,0.0643204,0.000167797,0.0582561,0
344000,78,280,0,0.0499947,0.000167797,0.0455491,0
345000,78,280,0,0.0634238,-0.000587832,0.0478279,0
