generation,N_shifts,logPrior,logLik,eventRate,acceptRate
68000,5,13.7284,-303.176,3.19704,0.458
69000,6,11.2845,-301.248,5.76517,0.428
70000,3,2.87674,-310.685,2.58263,0.447
71000,3,10.1047,-310.06,0.244302,0.401
72000,4,4.41077,-313.427,3.51957,0.352
73000,3,8.91261,-308.99,3.26376,0.364
74000,4,15.7512,-311.882,1.91362,0.38
75000,4,9.96812,-310.259,2.7632,0.48
76000,3,7.31291,-309.453,1.01136,0.45
77000,5,5.09952,-304.659,3.82573,0.448
78000,4,13.0107,-304.88,0.933505,0.445
79000,5,13.8319,-305.319,3.63092,0.438
80000,3,10.3374,-306.91,2.97698,0.421
81000,2,4.56219,-315.313,1.31058,0.410143
82000,1,2.47643,-322.045,0.839753,0.439
83000,2,7.53185,-314.813,0.371881,0.444
84000,2,11.1026,-315.329,0.280559,0.463
85000,5,21.3302,-311.909,0.717652,0.518
86000,4,16.561,-309.434,1.07191,0.492
87000,3,3.22858,-304.643,1.90736,0.448286
88000,4,10.0552,-304.576,2.86958,0.408
89000,4,15.7153,-305.55,1.21474,0.463
90000,3,12.4612,-306.637,2.23231,0.486
91000,3,10.3444,-310.018,2.99608,0.435
92000,2,7.05209,-307.688,0.519437,0.448833
93000,3,9.82213,-308.751,1.80052,0.442
94000,2,7.37694,-308.72,1.09229,0.371
95000,3,12.6637,-309.2,1.6508,0.43
96000,3,3.68655,-309.484,1.68105,0.414
97000,4,13.4915,-306.871,1.59715,0.476
98000,3,11.9697,-310.74,1.87465,0.401608
99000,1,5.80355,-322.777,0.982739,0.404059
100000,4,5.71139,-312.711,3.12031,0.429
101000,2,6.92506,-317.357,2.06285,0.472
102000,2,8.13844,-318.628,1.96002,0.463
103000,6,20.018,-306.721,2.32516,0.471
104000,2,4.51696,-308.821,2.78682,0.439
105000,4,12.5841,-310.887,3.70242,0.44
106000,3,4.91972,-301.065,3.6778,0.445
107000,3,1.5032,-305.319,3.47773,0.47
108000,3,9.63333,-303.078,1.11302,0.481
109000,3,3.82556,-304.823,4.20913,0.488
110000,3,4.56536,-304.718,2.49564,0.481
111000,3,4.14624,-310.885,2.28312,0.485
112000,2,8.54775,-315.121,0.285154,0.452429
113000,2,4.70316,-316.531,2.09172,0.459167
114000,3,2.3168,-307.33,0.9696,0.465
115000,5,13.0663,-304.919,2.25149,0.449333
116000,5,11.0007,-304.228,3.73937,0.462
117000,6,18.1468,-303.815,1.41175,0.441
118000,5,12.0972,-303.654,4.60469,0.462
119000,5,14.639,-303.968,2.64651,0.403
120000,6,14.18,-300.228,3.1082,0.459
121000,5,13.0092,-298.753,2.09412,0.415
122000,6,18.1625,-309.522,3.30199,0.402
123000,5,14.4369,-314.186,7.13563,0.435
124000,3,10.9351,-306.965,2.61964,0.438
125000,3,7.89832,-307.352,3.76856,0.399
126000,5,11.8685,-312.167,3.99134,0.456
127000,4,6.66106,-305.2,2.21052,0.447
128000,5,17.2516,-308.762,1.99613,0.507
129000,3,4.82853,-305.319,1.72242,0.408
130000,3,7.21434,-303.996,1.24489,0.414
131000,3,4.99744,-305.268,1.67205,0.461
132000,3,6.14526,-307.868,1.1189,0.401
133000,1,0.347768,-321.605,3.66479,0.421524
134000,3,9.04944,-308.782,1.47045,0.4765
135000,4,11.0508,-303.177,2.3286,0.468545
136000,3,4.4908,-303.335,0.792417,0.431
137000,3,10.1953,-316.824,2.0958,0.439667
138000,2,6.15819,-316.309,0.312455,0.403
139000,2,8.24761,-309.854,1.88534,0.464667
140000,2,8.46752,-309.879,0.89504,0.43
141000,2,4.53891,-313.542,1.69576,0.407
142000,2,3.48867,-306.898,2.33469,0.393
143000,2,6.40133,-318.182,0.962641,0.4355
144000,2,5.91707,-311.793,4.22829,0.439833
145000,5,19.0094,-313.029,3.37006,0.449
146000,3,8.57027,-312.906,2.12909,0.485
147000,3,10.1779,-308.326,1.60364,0.454
148000,2,4.229,-311.454,0.840063,0.426
149000,2,9.141,-310.712,0.59035,0.438
150000,2,7.94379,-311.511,0.296057,0.461375
151000,4,14.9804,-310.335,1.32496,0.459
152000,2,-0.315275,-313.664,0.562061,0.4455
153000,3,8.46217,-307.231,2.29342,0.443692
154000,3,5.29136,-309.577,2.12519,0.443
155000,3,3.88776,-307.037,2.30147,0.45
156000,3,5.77217,-314.84,1.53186,0.4665
157000,2,7.15573,-314.943,1.31843,0.423
158000,4,17.1829,-309.395,1.58004,0.432
159000,3,12.2303,-311.53,1.16582,0.461
160000,3,10.7382,-308.2,1.87066,0.468
161000,6,13.8814,-315.247,1.99824,0.484
162000,4,13.6846,-311.486,1.70768,0.466
163000,2,6.38796,-313.863,1.89181,0.512
164000,2,7.82705,-314.536,0.649488,0.453
165000,3,6.72077,-307.996,2.02259,0.429
166000,2,7.04217,-311.828,0.856749,0.402
167000,2,3.51864,-313.495,1.94925,0.442
168000,2,2.35825,-315.549,3.47558,0.387
169000,2,7.46029,-308.81,0.860865,0.432
170000,2,7.81482,-310.903,0.0925156,0.385
171000,3,13.0764,-312.468,1.43128,0.4333
172000,3,10.1519,-311.039,2.29161,0.429
173000,3,13.1005,-318.389,0.865179,0.448
174000,3,10.8607,-315.252,0.854809,0.487
175000,2,3.55033,-310.798,2.11922,0.406
176000,3,12.4759,-307.099,0.623886,0.447083
177000,4,12.9202,-313.173,2.1739,0.445
178000,4,11.5486,-304.775,2.21037,0.438
179000,5,9.5532,-303.651,5.71367,0.44
180000,6,19.2135,-301.319,3.9275,0.484
181000,5,9.93398,-303.813,3.31091,0.452
182000,6,11.801,-302.815,5.2079,0.492
183000,3,10.2191,-307.356,1.98304,0.428
184000,4,10.1537,-300.779,2.06328,0.459
185000,3,5.21558,-306.834,2.1631,0.441
186000,4,14.9408,-299.784,0.938796,0.462
187000,5,18.6256,-300.013,2.39838,0.466
188000,2,4.44942,-310.831,2.341,0.436152
189000,2,6.94092,-314.712,1.05835,0.456143
190000,2,6.53088,-312.957,0.660854,0.463
191000,2,11.1124,-313.735,0.291681,0.456
192000,3,2.34195,-318.659,3.23691,0.43
193000,2,1.99676,-310.069,2.98564,0.433
194000,2,5.37995,-311.248,2.15003,0.405
195000,2,9.35896,-312.777,1.19592,0.458
196000,3,2.78544,-310.487,1.89677,0.4575
197000,4,11.0444,-313.746,2.07034,0.489
198000,2,2.54704,-311.983,1.4131,0.433
199000,2,0.173098,-314.447,2.4319,0.459
200000,3,7.33391,-311.142,5.37449,0.407
201000,2,8.58681,-314.732,1.66729,0.453
202000,3,8.89663,-311.555,1.36154,0.401
203000,4,10.8674,-312.662,4.5604,0.47
204000,2,6.58134,-316.82,0.827055,0.427
205000,3,12.1136,-316.247,2.04323,0.41
206000,3,7.14882,-316.985,1.15548,0.476
207000,2,-0.150876,-316.957,3.62407,0.431
208000,4,4.01692,-310.879,1.72063,0.46519
209000,3,13.398,-317.672,1.81108,0.436333
210000,2,6.45313,-316.37,0.606057,0.443
211000,2,7.01109,-311.924,0.915031,0.397
212000,2,5.20823,-314.232,0.626988,0.369
213000,2,1.81618,-310.704,3.31175,0.427
214000,2,4.91,-310.847,1.75723,0.381
215000,2,5.68867,-309.87,2.28581,0.41
216000,5,17.49,-312.777,4.68941,0.473
217000,3,11.9983,-316.135,0.847392,0.466
218000,2,5.83858,-313.802,1.5941,0.423
219000,4,12.2793,-312.815,3.89188,0.421
220000,2,4.31816,-311.766,1.01538,0.411
221000,5,13.0768,-316.61,3.36107,0.451
222000,3,10.7371,-316.83,1.95395,0.407038
223000,2,6.54703,-310.69,0.825255,0.486
224000,4,8.64648,-311.755,4.13674,0.455813
225000,4,14.291,-305.549,2.12152,0.466
226000,4,11.4251,-307.757,3.85697,0.475333
227000,8,18.2266,-304.652,4.60657,0.459
228000,4,12.4836,-305.43,1.53658,0.451333
229000,6,20.4662,-298.9,1.68222,0.463375
230000,4,5.21817,-310.029,3.39808,0.438043
231000,5,2.40008,-307.162,3.75055,0.437
232000,4,1.15238,-299.575,2.36014,0.46
233000,3,4.7994,-307.003,1.87111,0.467
234000,3,5.23432,-301.635,1.2146,0.43
235000,4,11.9516,-305.047,1.37956,0.482333
236000,4,5.24675,-301.567,2.54918,0.484
237000,5,14.2003,-302.809,3.53752,0.488
238000,5,15.0808,-309.069,2.29995,0.494
239000,5,11.7258,-302.101,1.84724,0.467
240000,5,13.5579,-308.744,2.16063,0.466
241000,4,2.77124,-303.908,3.30039,0.467
242000,3,11.1826,-304.274,0.432339,0.488
243000,4,8.23848,-305.935,2.1141,0.48
244000,5,13.4371,-304.779,1.42636,0.464
245000,4,11.0687,-309.447,3.32558,0.449
246000,3,6.32345,-307.781,1.08802,0.447
247000,4,11.4761,-307.604,2.15387,0.411
248000,6,13.6573,-314.101,6.84952,0.449143
249000,3,5.05134,-303.34,3.80616,0.4674
250000,3,7.21802,-307.017,1.466,0.46
251000,3,6.62921,-301.823,0.862448,0.451
252000,3,9.53846,-308.457,0.542724,0.43725
253000,4,10.7811,-305.814,3.29066,0.451333
254000,5,16.5151,-306.808,3.76176,0.461
255000,3,9.50639,-299.413,1.20099,0.442
256000,5,14.8238,-311.212,1.21103,0.444
257000,4,10.4305,-305.541,1.71474,0.49
258000,3,8.43166,-306.278,2.16114,0.462
259000,3,8.82068,-304.969,2.56804,0.46
260000,4,8.80464,-304.183,2.07916,0.459
261000,4,13.991,-301.273,2.45223,0.449
262000,3,5.28941,-298.395,0.498615,0.431
263000,3,7.31427,-300.644,3.041,0.426
264000,3,8.47025,-306.526,1.35026,0.459231
265000,4,13.8987,-301.913,2.06943,0.405
266000,4,10.0986,-305.067,5.15294,0.429
267000,3,5.40082,-300.607,1.08898,0.468256
268000,3,6.77707,-303.449,2.08054,0.461
269000,3,5.61982,-308.028,3.05276,0.447
270000,3,3.16009,-309.579,0.797053,0.416
271000,3,5.06871,-310.01,1.89272,0.451
272000,3,7.47934,-307.577,2.79776,0.46
273000,5,12.4253,-312.416,4.42783,0.488
274000,4,6.60668,-302.259,0.83569,0.461
275000,3,9.71392,-305.321,1.56492,0.452
276000,3,8.74502,-305.457,3.67135,0.424
277000,4,11.6303,-304.854,2.96736,0.471
278000,3,6.89888,-303.429,2.92658,0.45
279000,6,16.7693,-304.802,3.14561,0.47
280000,5,8.92332,-300.422,3.16301,0.463
281000,6,19.1709,-299.042,3.41299,0.455
282000,6,13.2582,-303.805,4.62871,0.445
283000,3,1.56254,-307.527,5.37584,0.46715
284000,3,4.07187,-314.47,1.16208,0.434
285000,5,14.9876,-314.561,3.25414,0.437
286000,4,8.64739,-305.614,2.13238,0.475
287000,4,8.35138,-303.438,4.31241,0.431
288000,5,15.9525,-303.651,1.52457,0.466
289000,4,4.26736,-302.839,3.58316,0.488
290000,5,9.5661,-303.795,3.24623,0.463
291000,4,13.4206,-308.228,2.08058,0.466
292000,5,13.5231,-308.638,1.67197,0.482
293000,2,4.02908,-317.468,0.287953,0.458818
294000,2,4.49129,-314.357,1.9821,0.45169
295000,3,6.48482,-305.257,2.0139,0.478625
296000,3,9.69694,-307.629,1.44338,0.462
297000,3,7.63297,-306.862,0.769077,0.449
298000,3,6.43302,-300.859,1.16573,0.438
299000,3,4.11207,-303.703,2.98823,0.442
300000,4,12.882,-306.428,2.40202,0.453
301000,4,10.9012,-302.861,3.13945,0.486
302000,5,15.426,-303.648,3.47037,0.495
303000,3,6.85096,-306.194,2.62643,0.455
304000,4,12.7322,-310.457,2.48216,0.443
305000,5,9.43167,-301.272,2.03783,0.457
306000,4,13.9051,-302.247,3.17144,0.449
307000,3,3.81931,-306.552,1.38583,0.453
308000,4,13.1349,-310.28,1.5324,0.453
309000,3,9.57085,-304.76,1.03202,0.437
310000,4,13.1353,-300.361,1.18574,0.459
311000,3,5.57233,-311.551,1.90617,0.438176
312000,4,12.4772,-312.22,1.57994,0.441421
313000,4,7.97636,-310.244,1.58552,0.461667
314000,3,11.1952,-311.69,1.77772,0.449
315000,3,8.86338,-304.171,2.96249,0.471
316000,6,12.7718,-302.671,2.40459,0.426
317000,5,14.0052,-296.786,2.1184,0.4564
318000,5,11.689,-302.967,2.53537,0.445462
319000,4,11.539,-301.013,4.18179,0.486
320000,3,5.2904,-306.107,2.70338,0.458
321000,3,8.04555,-297.992,1.46152,0.473
322000,4,6.01906,-291.914,2.12301,0.443636
323000,4,8.61303,-303.2,2.72299,0.462
324000,4,10.5694,-295.529,1.25892,0.469286
325000,6,15.6532,-302.844,5.30978,0.4395
326000,5,8.16231,-297.393,1.84395,0.429
327000,4,10.5415,-295.61,1.52356,0.440333
328000,5,14.3905,-299.025,1.8097,0.468
329000,7,21.3119,-297.901,3.31307,0.489
330000,7,18.6955,-303.12,3.51383,0.45525
331000,5,11.2365,-298.232,2.87142,0.448
332000,5,8.68226,-298.444,5.73069,0.46
333000,5,9.28103,-295.674,2.30813,0.47
334000,4,6.43531,-297.337,3.72668,0.468
335000,4,4.18636,-297.342,5.4143,0.434
336000,4,9.44096,-300.875,5.26466,0.442
337000,5,14.1287,-303.291,4.38395,0.447
338000,3,9.16449,-307.494,0.89547,0.438
339000,3,11.0319,-310.384,1.61094,0.434
340000,3,9.94546,-308.186,1.46522,0.464
341000,3,8.38538,-306.554,1.06049,0.432
342000,4,10.8644,-309.767,1.43295,0.457
343000,3,9.05457,-305.327,0.845421,0.4495
344000,3,3.16733,-302.263,0.812084,0.458
345000,3,8.24233,-305.849,1.36031,0.397
346000,3,10.8967,-309.537,0.589552,0.4395
347000,3,11.0013,-305.914,1.03249,0.462
348000,3,9.99213,-307.994,2.17217,0.446333
349000,3,5.81435,-305.757,2.4296,0.437
350000,4,6.4408,-305.586,4.27453,0.373
351000,4,7.14139,-306.1,2.07239,0.453
352000,3,6.98231,-303.983,1.80325,0.439
353000,3,11.4772,-306.953,1.82733,0.427
354000,3,6.15009,-304.444,1.7469,0.423
355000,3,5.25891,-311.086,2.51742,0.424
356000,3,5.66206,-312.417,4.61823,0.385
357000,2,5.73476,-315.409,3.39457,0.366
358000,2,7.00292,-315.759,2.56474,0.389
359000,2,7.63741,-314.101,0.993505,0.424
360000,1,3.39601,-324.677,1.31253,0.434295
361000,1,6.27487,-321.096,0.590359,0.38
362000,6,13.771,-300.342,5.30111,0.423
363000,5,10.554,-299.146,3.32023,0.471
364000,6,14.5794,-300.451,2.99046,0.496
365000,6,18.1841,-298.05,3.26514,0.479
366000,4,6.92253,-296.517,2.2602,0.496
367000,7,12.2235,-304.923,6.20937,0.474
368000,5,14.4414,-301.931,1.51345,0.437
369000,4,3.30642,-298.631,3.98285,0.485
370000,4,12.0723,-296.145,0.88648,0.429
371000,4,8.68614,-298.897,0.867931,0.414
372000,6,12.2101,-298.285,4.38088,0.432
373000,4,8.74819,-294.375,1.74213,0.427
374000,4,7.318,-297.781,3.9849,0.438
375000,4,1.61384,-301.447,6.25592,0.415
376000,4,11.938,-303.043,3.64561,0.443
377000,4,13.9431,-309.299,1.45812,0.435333
378000,4,14.5163,-317.931,1.84018,0.436
379000,5,15.7394,-299.728,2.16531,0.473
380000,5,14.9698,-301.452,0.911272,0.495
381000,5,9.47945,-298.634,2.51054,0.486
382000,5,13.0255,-296.151,3.98646,0.459
383000,4,12.9187,-298.434,2.731,0.462
384000,5,14.0651,-303.491,5.39156,0.438
385000,4,7.53599,-300.88,4.40159,0.422
386000,4,8.64002,-298.339,0.665533,0.459
387000,5,12.754,-304.313,1.11422,0.428
388000,6,17.8519,-301.437,3.03691,0.437
389000,9,22.7036,-299.47,4.30136,0.469
390000,6,20.7267,-300.542,3.87736,0.533
391000,4,14.0561,-300.142,0.574666,0.471
392000,4,11.7542,-301.465,1.88278,0.462
393000,4,9.12316,-301.109,4.16863,0.451
394000,4,13.2166,-302.149,2.13483,0.416
395000,4,13.1867,-301.808,2.26889,0.444
396000,4,10.3135,-296.188,2.36669,0.431
397000,4,15.5083,-300.171,2.75843,0.445
398000,4,12.8084,-302.663,1.27792,0.475
399000,4,10.9914,-298.872,1.58325,0.438
400000,2,6.93897,-308.965,1.48626,0.423409
401000,2,6.8326,-318.699,2.71209,0.399
402000,3,9.6922,-305.03,1.34206,0.42479
403000,5,16.6213,-303.878,1.68818,0.493
404000,6,17.4296,-300.311,1.81762,0.456
405000,5,14.6954,-297.998,1.60211,0.427
406000,5,7.43058,-298.708,5.63248,0.442
407000,6,15.6449,-303.48,2.57637,0.461
408000,4,14.188,-302.134,0.471296,0.519
409000,3,0.985499,-305.314,4.53433,0.436
410000,4,9.7873,-297.26,2.32403,0.443545
411000,4,9.89654,-295.453,2.05902,0.403
412000,4,8.90251,-299.278,1.81583,0.39
413000,6,15.6673,-294.933,2.65432,0.377
414000,6,11.2279,-294.256,3.14255,0.419
415000,2,4.47127,-308.545,1.35455,0.451074
416000,2,2.41378,-310.427,1.28381,0.422
417000,3,3.3663,-309.629,0.982618,0.428
418000,3,7.46339,-308.008,2.74717,0.42575
419000,3,3.58606,-308.164,1.29918,0.4534
420000,4,9.43211,-306.199,4.31867,0.434579
421000,3,4.55457,-310.5,4.85295,0.4745
422000,3,5.87902,-301.771,3.41352,0.464
423000,9,22.0544,-303.022,4.78472,0.495
424000,8,25.3204,-299.719,5.33377,0.525
425000,5,7.3024,-303.56,3.59117,0.475
426000,3,7.95904,-302.598,1.59045,0.469
427000,3,7.72105,-301.548,1.44464,0.492
428000,3,8.73582,-307.997,1.00914,0.461
429000,3,5.84964,-306.281,2.96525,0.421
430000,3,2.99974,-311.299,1.70442,0.412833
431000,4,3.67562,-310.045,3.45657,0.383
432000,3,5.30535,-305.37,0.92065,0.382
433000,4,4.8695,-305.548,1.24977,0.432
434000,2,6.00571,-316.772,1.24416,0.416143
435000,2,6.35605,-319.658,3.1735,0.425
436000,2,7.679,-314.997,0.674599,0.39
437000,3,13.0352,-318.17,2.35549,0.416
438000,2,7.12999,-316.323,0.815134,0.363
439000,2,10.2266,-317.204,0.549934,0.391
440000,3,14.1959,-320.428,1.89127,0.415
441000,2,8.22135,-315.659,2.46143,0.366
442000,2,7.12977,-313.565,3.45515,0.419
443000,3,8.93828,-314.523,1.01553,0.338
444000,3,3.75643,-311.02,5.60224,0.395
445000,3,8.42576,-318.442,1.29005,0.421
446000,2,9.23996,-313.259,1.26676,0.471
447000,2,10.3451,-318.212,0.797165,0.425
448000,3,12.0244,-317.364,1.99526,0.444
449000,3,11.6847,-305.669,1.07957,0.456
450000,3,5.61011,-307.923,1.57152,0.415
451000,3,9.28681,-307.835,1.15422,0.463
452000,2,4.36794,-314.929,2.7041,0.44
453000,3,10.3194,-317.421,1.59821,0.468
454000,2,4.94879,-310.595,0.739311,0.449
455000,3,4.31766,-314.142,3.51556,0.424
456000,5,6.56565,-312.069,3.61802,0.43
457000,2,8.55259,-313.336,0.885745,0.474
458000,3,12.1305,-314.482,1.83802,0.45
459000,2,8.36098,-317.611,2.26149,0.443
460000,3,12.0642,-319.409,0.480764,0.409
461000,2,9.96205,-312.127,0.721776,0.387
462000,2,6.48728,-310.349,0.972251,0.421
463000,2,5.8392,-315.571,2.8739,0.419
464000,1,3.99361,-321.763,1.04209,0.405314
465000,2,6.70607,-310.783,0.37852,0.379
466000,2,4.2409,-312.844,3.12995,0.461
467000,2,6.14972,-316.675,3.48279,0.416
468000,4,10.1976,-321.749,1.95989,0.441
469000,2,6.15581,-323.33,1.95676,0.435
470000,2,6.17905,-319.137,1.27396,0.410919
471000,3,10.308,-324.971,1.73125,0.382
472000,3,8.33625,-312.93,1.36689,0.4
473000,5,13.6228,-311.942,3.31002,0.463
474000,3,8.17772,-309.751,1.37988,0.448
475000,3,2.36793,-305.684,2.53406,0.37
476000,3,2.94841,-306.06,3.72213,0.412
477000,3,8.16809,-311.682,1.41961,0.409
478000,3,7.46324,-310.548,0.636902,0.364
479000,4,8.48279,-306.138,3.11991,0.38
480000,5,15.7658,-302.84,2.02912,0.401
481000,3,12.571,-320.091,1.09438,0.445444
482000,4,14.8785,-312.053,2.12222,0.459
483000,3,5.85492,-311.326,2.5024,0.419333
484000,3,7.00852,-310.177,0.808566,0.378
485000,3,5.12499,-308.092,4.17171,0.424
486000,3,3.78926,-308.293,0.511571,0.402
487000,3,3.1881,-305.714,1.11122,0.37
488000,4,10.9655,-308.575,2.50968,0.399
489000,3,8.56625,-311.622,1.68512,0.407
490000,3,10.8516,-316.997,0.896396,0.423
491000,3,11.1119,-307.65,2.25123,0.477
492000,3,6.00697,-311.528,4.06795,0.439
493000,3,10.7276,-304.936,2.34503,0.46
494000,4,14.1016,-308.003,0.953777,0.46
495000,3,5.92008,-305.836,2.69906,0.418
496000,4,11.4948,-305.735,2.24727,0.428
497000,3,10.991,-306.733,2.63297,0.47
498000,3,6.8505,-305.351,3.11889,0.424
499000,6,17.1471,-307.352,3.51912,0.397
500000,4,7.93472,-298.643,2.35754,0.427
501000,5,12.1825,-298.876,5.20707,0.442
502000,4,10.5712,-301.807,1.9171,0.466
503000,4,9.53414,-301.293,2.30023,0.437
504000,5,17.4944,-306.197,3.0865,0.454
505000,5,15.0502,-302.113,2.71689,0.456
506000,5,9.54044,-298.59,4.55629,0.419
507000,4,4.46189,-297.891,1.81079,0.4
508000,5,4.50742,-295.906,6.64833,0.484
509000,6,15.0796,-304.028,2.28078,0.457
510000,4,8.96917,-298.686,2.95067,0.44
511000,3,6.43699,-302.013,1.10954,0.434759
512000,2,7.79808,-308.956,1.63973,0.421105
513000,3,6.70554,-307.905,0.828733,0.399
514000,3,8.14958,-310.383,1.27623,0.443
515000,4,6.65472,-310.503,3.45726,0.463
516000,5,14.6122,-308.71,1.8766,0.448833
517000,5,7.32058,-304.312,5.25926,0.443
518000,4,6.49172,-303.034,5.01614,0.409
519000,4,7.01883,-299.633,2.47534,0.391
520000,2,6.71172,-309.261,2.25635,0.4374
521000,3,9.00905,-311.753,2.85209,0.4455
522000,2,7.44424,-312.212,3.06807,0.466
523000,3,7.22379,-314.039,3.46541,0.431
524000,2,8.46683,-316.534,1.8653,0.465
525000,2,6.10595,-313.56,0.523046,0.467
526000,3,10.568,-311.327,1.12612,0.407
527000,3,8.35193,-313.817,2.41577,0.439
528000,5,10.087,-302.72,3.64191,0.417
529000,4,10.9574,-297.07,1.79547,0.382
530000,4,8.76952,-298.332,1.61305,0.41
531000,5,15.9002,-299.717,1.94966,0.419
532000,6,16.4283,-293.228,2.22605,0.432
533000,5,5.37154,-297.477,3.94106,0.419
534000,4,9.80521,-303.873,3.69782,0.452714
535000,4,10.6513,-299.293,1.63229,0.4315
536000,6,20.6957,-300.926,1.35471,0.449
537000,5,12.5913,-305.931,3.167,0.467
538000,4,3.23436,-298.936,2.19244,0.423
539000,4,10.5959,-299.212,1.17178,0.428
540000,7,20.6412,-299,7.11601,0.49
541000,5,11.7154,-299.464,1.73901,0.464
542000,5,17.9628,-297.01,3.95092,0.485
543000,4,9.62879,-296.029,2.86758,0.468
544000,4,7.05606,-298.479,5.6966,0.463
545000,5,9.0334,-299.117,4.95411,0.47
546000,4,2.55837,-302.777,3.88702,0.405
547000,5,12.1857,-298.973,4.10175,0.46
548000,5,9.6402,-300.299,2.31115,0.451
549000,4,8.9453,-298.651,0.982442,0.418
550000,3,12.3251,-315.933,1.31504,0.45
551000,3,10.7015,-303.978,1.70982,0.441
552000,3,5.8513,-307.53,1.17031,0.386
553000,5,1.94295,-302.612,3.61782,0.45
554000,4,9.19556,-304.785,2.08694,0.434
555000,4,14.1042,-302.058,1.39087,0.458
556000,7,20.0322,-300.03,3.90427,0.433
557000,5,14.545,-299.713,3.47473,0.485
558000,6,18.4411,-300.963,2.7898,0.468
559000,6,15.1665,-303.731,2.16374,0.477
560000,5,16.3932,-302.474,3.10266,0.45
561000,4,3.76903,-294.351,3.78898,0.462
562000,4,12.3857,-295.437,2.07192,0.43
563000,3,10.8601,-314.937,2.09037,0.461552
564000,2,8.02039,-308.786,0.886713,0.428821
565000,2,4.75808,-309.943,2.16166,0.461
566000,2,8.52743,-309.711,0.891864,0.426
567000,2,3.25901,-312.816,1.40575,0.438
568000,4,14.991,-318.026,2.17364,0.478
569000,3,14.6989,-315.891,0.50538,0.469
570000,2,6.521,-312.611,1.6832,0.497
571000,2,8.67633,-312.409,1.29178,0.425
572000,3,4.00718,-309.485,2.35777,0.408
573000,2,5.07603,-308.865,2.61876,0.485
574000,4,9.53284,-309.747,2.34786,0.464
575000,2,9.26494,-311.802,0.652239,0.43
576000,2,5.38076,-309.602,0.505447,0.446768
577000,3,6.19386,-314.142,2.02564,0.462786
