generation,N_shifts,logPrior,logLik,eventRate,acceptRate
130000,0,4.45414,-398.661,0.587885,0.161
131000,0,5.63331,-397.231,0.0886838,0.1803
132000,0,5.2921,-397.691,0.169007,0.167
133000,0,4.03538,-398.322,0.937558,0.179
134000,0,4.6312,-398.085,0.216108,0.1695
135000,0,4.57912,-398.815,0.450008,0.145
136000,0,5.04116,-398.204,0.29145,0.151
137000,0,5.44384,-398.323,0.00572181,0.132
138000,0,4.93792,-400.255,0.399671,0.155
139000,0,4.46751,-398.264,0.344018,0.151833
140000,0,5.23705,-397.447,0.411643,0.164
141000,0,6.10415,-400.307,0.283019,0.148
142000,0,5.98702,-398.354,0.0508263,0.167
143000,0,4.78396,-398.246,1.64264,0.1676
144000,0,5.65327,-398.604,0.448857,0.203
145000,0,5.70401,-398.556,0.89588,0.1855
146000,0,4.73089,-398.07,0.862327,0.179
147000,0,5.94079,-398.211,0.454715,0.177682
148000,0,5.55272,-397.34,0.182964,0.1635
149000,0,5.89974,-398.119,0.257924,0.170727
150000,0,4.91412,-398.047,0.0864726,0.184
151000,0,4.41826,-398.92,1.43351,0.181667
152000,0,4.26582,-398.415,0.230177,0.215
153000,0,5.49031,-397.518,0.643629,0.164333
154000,0,6.2191,-397.695,0.12336,0.157
155000,0,5.51961,-397.38,0.704333,0.165
156000,0,5.31425,-398.165,0.759704,0.184
157000,0,5.20037,-397.282,0.499207,0.156
158000,1,7.08268,-396.654,1.09076,0.207
159000,0,5.7625,-398.421,0.150805,0.192
160000,0,5.38896,-397.584,0.581964,0.145
161000,0,5.21809,-397.331,0.875078,0.163
162000,0,4.40526,-398.941,1.40098,0.1787
163000,1,8.1962,-396.574,0.988564,0.255
164000,0,5.73996,-398.638,0.269456,0.188412
165000,0,6.03905,-398.587,0.141598,0.172
166000,0,5.21547,-397.93,0.946199,0.1774
167000,0,6.58854,-398.212,0.0107963,0.183
168000,0,6.04474,-399.224,0.582337,0.172
169000,0,6.26202,-398.152,0.112224,0.182
170000,0,5.49176,-398.107,1.00181,0.18319
171000,0,5.46035,-398.204,0.352597,0.178
172000,0,5.66757,-398.084,0.530824,0.192857
173000,0,5.40401,-399.574,0.0839897,0.183
174000,0,5.53511,-398.161,0.440611,0.162
175000,0,6.5334,-398.086,0.0957139,0.178
176000,0,5.60997,-399.391,0.829243,0.174143
177000,0,6.3281,-399.653,0.478823,0.183333
178000,0,6.5624,-398.537,0.0710034,0.166
179000,1,10.3669,-396.692,2.44313,0.252
180000,1,10.4751,-399.368,3.05133,0.1874
181000,0,5.49392,-398.289,0.903622,0.174
182000,0,6.53008,-399.052,0.0358989,0.175
